tweet,date_time
We are preparing for our friendly against Guangzhou Evergrande. Here are some photos from our practices over the pas... http://say.ly/OFJymc,03/08/2011 00:10
Here are some photos from the team's trip to China. I'm happy to be here with all this support. http://say.ly/qAJyb9,02/08/2011 04:00
Many thanks to our American fans for your support and kindness during our trip. It's always fun to travel your way. http://say.ly/kcEwIU,25/07/2011 16:02
A photo from yesterday's flight. Now safely in Philadelphia preparing for tonight. http://say.ly/iwJwpG,23/07/2011 16:26
Tomorrow night in Philly!! Get your tickets for @wfchallenge http://say.ly/Cifuss,23/07/2011 01:00
Here are some more photos from last night's game. What a great win! http://say.ly/qvlw23,21/07/2011 19:35
It was a fun game last night- I feel great about @RealMadrid! Hala Madrid! http://say.ly/Wjaw0V,21/07/2011 18:31
Headed to San Diego for tonight's @WFChallenge match. Get your tickets here http://say.ly/DOovOg http://say.ly/pgHvOZ,20/07/2011 18:47
Tomorrow night in San Diego. @wfchallenge http://say.ly/Cifuss http://say.ly/Cifuss,19/07/2011 22:00
"Ok, @LAGalaxy, here we come. @wfchallenge",16/07/2011 20:00
"This Saturday, @RealMadrid vs @LAGalaxy. Follow @wfchallenge and get tickets here: http://say.ly/NIgusQ http://say.ly/NIgusQ",14/07/2011 21:30
Finished the press conference for the @WFChallenge. Follow them on Twitter and check the schedule here: ... http://say.ly/WqHux9,12/07/2011 23:41
The questions are starting.  Be the first to correctly answer with a comment on the specific question post. http://say.ly/ROvusf,12/07/2011 17:26
The questions have returned. I will ask three today- be the first to comment with the correct answer to win!  http://say.ly/KPcurJ,12/07/2011 16:50
I've had a big and warm welcome in Los Angeles. It's good to be back!,12/07/2011 16:15
Shooting an amazing film with Castrol EDGE - follow @castrolfootball to receive updates over the coming weeks! http://say.ly/CVeueZ,11/07/2011 14:47
"I've received lots of great messages, thank you. Remember, say or share whatever you like- be fun and creative. #CRContest",08/07/2011 18:08
"A hint- the more creative, the better. Good luck! #CRContest",07/07/2011 18:01
Do U have a special message to share with 30 million on FB? Tweet me with it & #CRContest & I'll pick the best to share.,07/07/2011 17:00
This is such a fun one.  http://say.ly/MkItje,05/07/2011 22:01
Thanks again for the support. Keep sharing the great celebrations.  http://say.ly/SFxtjb,05/07/2011 21:45
"Here are some of my fans celebrating 30 million ""Likes."" http://say.ly/xaBtjd",05/07/2011 21:40
"Thanks for the photos and videos showing your celebrations. Please keep sharing, and I'll show my favorites.",04/07/2011 21:50
The Sunday Mirror publishes an interview with me today. All that content is false. I have never spoke with the newsp... http://say.ly/DtjsYT,03/07/2011 15:11
"Congratulations Melissa Cristiano, Vasco Pessoa e Costa, Pedro Alberquerque Marques, and Leevi Ojanen for winning yesterday's questions!",02/07/2011 19:00
The games continue! Be the first to answer questions correctly on my Facebook page to win a prize!  http://say.ly/jNssIj,01/07/2011 18:30
The celebration for 30 million kicks off! Share a photo on Facebook for a chance to win. Thanks again for the support.  http://say.ly/ltosya,30/06/2011 18:56
"Thanks fans for helping me reach 30 million on Facebook! To celebrate, tomorrow I'll kick off 30 days of contests!  http://say.ly/sDRsqq",29/06/2011 21:46
Bom dia!,17/06/2011 09:02
Check out this photo taken by a friend traveling in Mali. Do you also have nice football photos that you would like ... http://say.ly/KKApFk,14/06/2011 09:40
I played tennis today with friends. It's fun to try another sport during my off-season.  http://say.ly/EmtoPs,09/06/2011 19:06
Here are some photos from the last game of the season. Now it's time to enjoy more time with my family and friends. ... http://say.ly/REwoKY,09/06/2011 08:58
Check out this cool @NikeFootball video- it's pretty inspirational. http://say.ly/lyLofw,07/06/2011 09:00
Portugal 1 - Norway 0. Difficult game but we got the result. Did you watch the game?,05/06/2011 00:33
All set for #PortugalvsNorway. Enjoy these photos that I just received from this morning. http://say.ly/NlNnlf,02/06/2011 15:13
After some hard work... http://say.ly/TTOnjS,02/06/2011 10:39
Join with other fans to cheer us on during this decisive game! Força Portugal! http://say.ly/CqTnaS,01/06/2011 18:52
"Time Force contest is over. Congratulations to David Moreno, Maalainine Yara and Javier Hernández that won Limited E... http://say.ly/Haan9t",01/06/2011 17:15
Back on training with Portugal preparing very important game against Norway. Força #Portugal!,31/05/2011 08:14
It was fun to welcome Duarte Lima to Portuguese team training. We look forward to seeing him use the goalkeeping tips.  http://say.ly/yDymhf,26/05/2011 20:00
I am proud to have so many great fans. Thank you to everyone that showed their support this season. I enjoy reading... http://say.ly/yMvmeE,26/05/2011 16:52
"I've repeatedly asked the media to respect the privacy of my baby son, who
has no public profile whatsoever; further... http://say.ly/aJEm3s",25/05/2011 20:32
Discover the new Time Force contest and win a Cristiano Ronaldo Limited Edition watch- http://goo.gl/ihnXX,24/05/2011 18:14
"The season is not over yet- I still have an important game to play for Portugal, and we want to win it!",23/05/2011 17:15
The pichichi is for my team and the fans. Thank you for supporting all season long.,21/05/2011 22:19
All set for the last game of the season. We want to end it with a win and strong exhibition to thank for the amazing... http://say.ly/GUIlgx,20/05/2011 19:36
Looking forward to meeting Almería on the pitch this Saturday. RSVP here to cheer on @RealMadrid.  http://say.ly/sQll4k,19/05/2011 18:37
"It's important to keep winning, and now, there's only one game left!  http://say.ly/QRPkxT",16/05/2011 17:30
"I'm very proud of this weekend- I wasn't sure I'd score twice, and match Hugo Sanchez and Zarra's record.  http://say.ly/UDhkxK",16/05/2011 17:16
Today we had another victory against a strong team and I'm pleased I scored 2 goals to help the team win.,16/05/2011 00:01
@paulocoelho obrigado pelo apoio,13/05/2011 13:44
"We are focused on winning each game until the end. Join other @RealMadrid fans to cheer for us against Villareal. 
 http://say.ly/olmjYz",12/05/2011 19:24
Just got these ones from yesterday's game. Enjoy http://say.ly/MzmjMd,11/05/2011 15:00
Thank you @MikeTyson for this great gift. You are a legend.   http://say.ly/akajKT,11/05/2011 10:42
Yo soy el líder de la lucha por el pichichi sin lo que lo convierte en una obsesión. Gracias al equipo y los fans por el apoyo.,10/05/2011 23:50
Fue un gran partido hoy y estamos cumpliendo con nuestro objetivo de ganar todos los partidos hasta al final.,10/05/2011 23:45
"I'm leading the fight for the pichichi, without making it an obsession. Thank you to the team and fans for endless support.",10/05/2011 23:32
"It was a great performance today, and we are meeting our goal to win every game to the end.",10/05/2011 23:30
Getting ready for today's match. Here's a bit from the last.  http://say.ly/kcEjzC,10/05/2011 08:36
We meet Getafe on the pitch tomorrow. RSVP here to cheer with @RealMadrid fans.  http://say.ly/RDrjvc,09/05/2011 19:32
Now we need to win the three matches that we have left. Thank you for all the support in the last days.,08/05/2011 00:09
Today we won 2-6 against Sevilla. The team played extremely well and I had the opportunity to score 4 times.,08/05/2011 00:07
This video has INSPI(RED) me for Mother’s Day: http://t.joinred.com/7jF . Please watch. #RED2015  @bugaboo  @joinred,06/05/2011 18:36
Excited for the match against Sevilla. Join other fans to cheer on @RealMadrid.  http://say.ly/Aikj6f,06/05/2011 17:21
"The #Europaleague final will be played by 2 Portuguese teams. I’m really proud, this is great for football in Portugal.",06/05/2011 14:25
It feels great to have my fans' support everyday. Thank you all!  http://say.ly/bPgiW3,05/05/2011 17:50
Join with other fans to cheer @realmadrid to victory against Zaragoza this Saturday.  http://say.ly/VeBhYe,29/04/2011 16:34
Hala Madrid!,27/04/2011 07:47
We meet Barcelona on the pitch this Wednesday. RSVP here to cheer us on! http://say.ly/mKVhlq,25/04/2011 19:30
Great job from the team today. 3-6 against Valencia!,23/04/2011 19:41
Join others around the world to support @RealMadrid in our match against Valencia.  http://say.ly/gIigXE,22/04/2011 17:04
"Mourinho's positive energy makes him a great coach, and we have a trophy to show our success!
 http://say.ly/pIFgIO",20/04/2011 23:39
"We are excited to win the Copa del Rey today! It's been several years, and now it's time to celebrate!  http://say.ly/ATagIm",20/04/2011 23:07
Join us for the Copa del Rey final! Everyone's support counts. http://on.fb.me/gYv69p,19/04/2011 22:00
Here is one of my interviews for Real Madrid. What do you think? http://say.ly/WcpgeV,18/04/2011 16:57
"Check out this cool shot of my super jump, as my colleagues are referring to it. http://say.ly/TLbfGw",14/04/2011 19:31
"Every match, I play to enjoy myself and do my best for the team. My Safari boots help me do this and are very import... http://say.ly/pzHfCg",14/04/2011 12:36
Another great game. We won 1-0 against Tottenham. Please share your favorite pictures.,14/04/2011 06:50
Good result against Bilbao : 3-0,09/04/2011 21:19
"I just watched the Real Madrid basketball game. They won the match, and it's great to be in the Final four again.",07/04/2011 22:25
. @RealMadrid just released this video from our last game. The team is always very motivated.  http://say.ly/QGIeIw,07/04/2011 19:11
Check these pictures from yesterday's game http://say.ly/rRqexf,06/04/2011 09:51
The team is very happy with today's result. We have reason to celebrate but need to be focused in the second leg. Thanks for supporting.,05/04/2011 22:08
Juntate a nosotros. Llevanos a la victoria http://say.ly/bVNegk,04/04/2011 12:03
Good luck to Portugal on the pitch against Finland. I will be cheering loudly!,29/03/2011 07:30
Good luck to sporting today,28/03/2011 14:36
RT @castrolfootball: No Real Madrid player has completed more dribbles than #Ronaldo over the las year (109),28/03/2011 11:59
I love to hear this girl sing. She's only 13! Check this out - http://say.ly/azCcWh,25/03/2011 13:01
I'm sad because my injury stopped me for being fit to help the national team. Now it's time to make total recovery i... http://say.ly/VMdcEN,23/03/2011 12:06
"It will be 2 exciting games against Tottenham for the Champions League. For now, the most important is the upcoming match against Atletico.",18/03/2011 18:44
Gracias. @juankmosquera @Cristiano te felicito por el partido de hoy ... q dios te guarde y te llene de exitos,17/03/2011 17:04
"Hi. :)  @MemoSalinas My friend @roggm was there cheering for you and Madrid. He's always wanted a tweet saying ""hi"" from you.",17/03/2011 16:30
"Never. :) @HannaHermione Not only in Bernabeu, don't forget about the fans on Twitter",17/03/2011 16:09
I loved the support the crowd gave us. Real Madrid 3- 0 Lyon.,17/03/2011 01:00
My friends Marcelo and Pepe told me today that they are also praying for Abidal.,16/03/2011 12:39
"I hope it all goes well with Abidal, and that he gets back soon.",15/03/2011 23:04
Each day I get more impressed with the events in Japan. I just had a recent tragedy in Madeira - where I was born - ... http://say.ly/wSibLH,15/03/2011 12:49
I have hit the 2 million mark here on Twitter. Thanks everyone!,12/03/2011 16:04
. @SergioRamos do you have any advice? RT @Augustwhite I always get megged when I play defense. What can I do?,11/03/2011 18:00
This is quite the honor. RT @AlessandroScanu You inspire me to be the best athlete I can be. Every day working harder and harder @Cristiano,11/03/2011 17:03
This is funny. Tell them I say hello. RT @NERDDlife showed the woman at my salon a pic of @Cristiano and they DIED. think he has added fans,10/03/2011 17:42
Obrigado. Espero jogar novamente em breve. RT @AdriannaFiore @Cristiano Recuperate prontooo!!!! We miss you!,10/03/2011 16:14
"I am resting, and hope to be back soon. RT @por2gee10 I hope you recover from your injury. And get back on that field play your heart out.",10/03/2011 16:01
"Hello, and happy birthday! @Chofy00 hello cr7, please a rt for me!! Today it's my birthday and i'm a great fan of you and real madrid!!",10/03/2011 15:26
Great win today! Racing 1-  Real Madrid 3.,06/03/2011 23:22
Check also these great pics from yesterday's game http://say.ly/DluaCS,04/03/2011 15:16
Check this out  - http://say.ly/CamaCG,04/03/2011 12:46
". @RealMadrid played a great game today, and came away with a 7-0 win against Malaga. Hala Madrid!",03/03/2011 23:47
"Here's another shot of today's BES tour. Under their leadership, stock-brokers handle 400M euros in daily stock tran... http://say.ly/krfaiH",01/03/2011 21:17
"Today, I went to BES headquarters in Spain. I met Manuel Guerrero Pemán, and went on a tour of the Investment Market... http://say.ly/KhBaiD",01/03/2011 21:16
"Thank you, Jorge, for your great words. You truly deserve this distinction as #1 agent from Globe Soccer. - http://say.ly/esC9Kk",24/02/2011 18:07
"Hi fans. I'm sorry for any troubles accessing the Casa de Povo site. They are fixing now, and will be back soon. Thanks for being patient.",23/02/2011 23:15
Thank you for supporting Casa de Povo. We appreciate your generosity & are excited for differences made- http://bit.ly/gWwd41,23/02/2011 21:37
"After the draw in the CL game, I had today off to relax before preparing for the next. What are your favorite ways to relax?",23/02/2011 19:45
Thank you @sportmad18 Well done @Cristiano scoring 50 La Liga goals in 51 matches. No RM player has needed fewer matches to reach milestone,21/02/2011 22:00
"Welcome @Pansita34, new to Twitter, just in time to win for @Twitchange. Thanks for supporting!",21/02/2011 21:46
"#CRPenaltyGame has been updated, and is now available on the iPad. Get it today, and let me know what you think. - http://say.ly/ubS9rP",21/02/2011 20:01
Already in Lyon preparing for tomorrow's big CL match. Hala Madrid.,21/02/2011 16:56
Great photo from today's match!  http://say.ly/Uny9hv,20/02/2011 00:10
Congrats to Mourinho for reaching an incredible record of 9 years undefeated at home. We celebrated that with a good win!,19/02/2011 23:16
@luisnani would be easy.,19/02/2011 12:08
@rioferdy5 Really? so we need to organize that. I can show you some great restaurants,19/02/2011 12:04
Just realize that my friend and former MU team mate on  @luisnani is on twitter!! Welcome my friend. My people will treat you well,19/02/2011 11:43
I'd like to ask for your support of Casa de Povo de Alvarenga. Let's see just how powerful 20 million Facebook likes... http://say.ly/mQC9a5,18/02/2011 18:20
..and it ends. Going home now. Please stay tuned for this new @nike campaign  http://say.ly/HQo93H,17/02/2011 16:10
After filming is now time for a photo shooting  http://say.ly/Fnu93x,17/02/2011 15:34
should be appearing here in a second http://say.ly/ASR93u,17/02/2011 15:31
Shooting the new @nike commercial. I'm excited to see how it will turn out in the end. http://say.ly/eSn933,17/02/2011 14:36
I reached 20 million on Facebook! I'm excited to continue sharing life snippets & look forward to what we can do tog... http://say.ly/VRB90o,16/02/2011 22:35
"It was a difficult match, but we came away with a win: Espanyol 0 - Real Madrid 1. Hala Madrid.",14/02/2011 00:19
"working hard, following my dreams and someone spotted me. @Brandon_Sco  how did u get noticed before u were pro? Keep being an inspiration.",12/02/2011 21:38
Thank you. RT @HashemiLaw Good luck tomorrow to you and the rest of the Club against Espanyol. may the football gods be on your side!,12/02/2011 21:27
I'm adding another new user to my follow list- @MarinaM_2011. Thanks for your support of @TwitChange and @OOIAL.,12/02/2011 19:34
Have you RSVP'd to the @RealMadrid vs. Espanyol game? Thanks for your support- it should be a good game. - http://say.ly/bBL8Ci,12/02/2011 19:25
I'm adding a new follower @HashemiLaw- told you she won big in the @TwitChange auction. Thanks for supporting @OOIAL.,12/02/2011 19:07
Very neat. Care to share? @gdgunawan Finally I get my picture with @Cristiano statue in madame tussaud museum HK.,12/02/2011 18:51
"Shoutout to @HashemiLaw, my @TwitChange Mega Auction winner. @OOIAL and I appreciate your support for a good cause.",12/02/2011 18:23
I like all types of music but trance is not really my favorite @ejamesfox @Cristiano what kind of music do you listen to? Do you like trance,12/02/2011 17:48
Thank you. Good luck! @Soccerpro02 @Cristiano Is so AMAZING!!!! I was watching him on youtube to pump me for my game...Inspirational!!!! (:,12/02/2011 17:17
I always try. Thanks for support. @reevesythfc @Cristiano get a hat-trick for me this weekend I've backed you!!,12/02/2011 17:04
Looking forward to a good match against Espanyol.  - http://say.ly/MVy8zs,12/02/2011 15:00
"Welcome. My fans are great if you need pointers. @deedsmcd My first day on Twitter, no idea how it works but following @Cristiano Ronaldo.",11/02/2011 21:40
Congratulations. Share a picture? @Audrey_Kathleen Just bought my first @cristiano jersey. YAY!,11/02/2011 20:05
Things in the works. Be patient. ;) @DorMadridista @Cristiano When u will make a contest for ur fans just like @3gerardpique ? Hope soon,11/02/2011 19:23
These are great. Enjoy! cc: @NikeFootball @MotherTheory @Cristiano you like my new cleats?  - http://say.ly/jso8sh,11/02/2011 18:41
Its just to warm up the muscles @soccergurl159 i noticed when ever you come on to the field at the start of game you always jump. why?,11/02/2011 17:27
Lots. I do my best to respond to as many as I can. @delightdeepu @Cristiano How many tweets you ll recieve in a day CR7..,11/02/2011 17:14
Good luck. Studies are important. @HeyItsAanchy @Cristiano can you wish me luck with my High School application exams?,11/02/2011 17:02
Get my free Cristiano Ronaldo Limited Edition watch. Enter Timeforce contest on my facebook page.  http://say.ly/Hlh8wt,11/02/2011 12:48
Thank you. I'll share with the team. @GabyBalaguer @Cristiano I love your attitude! Congrats to you with the great goal and effort you did!,10/02/2011 19:30
Thank you. @ignacionabhen Congrats for today's game. We argentinians love Lio Messi but you demonstrated that you are one of the greatest,10/02/2011 18:28
"Very cool? Happy birthday! @CamillaDemescko @Cristiano how cool would it be, if you wished me a happy birthday ? :-)",10/02/2011 18:17
"It's always a pleasure to play for my country. @rowrowrowboats of all the matches you've played for Portugal, which has been your favorite?",10/02/2011 18:06
"Exactly. Thank you. @Reginacarola I imagine your disappointment,I'm sorry that you feel like that!Just remember is always a next time.",10/02/2011 18:00
You missed a good game. Glad I could share pics. @27v5 Already early in the morning was the competition broadcasted here . I missed it.,10/02/2011 17:48
@Paparazzilatino PArabéns,10/02/2011 09:35
@Lcaco94 bom dia,10/02/2011 09:34
@2010MissVzlaU PArabéns,10/02/2011 09:34
@Pedromsantos75 obrigado. Foi o Jorge monteiro,10/02/2011 09:33
"Here's another picture from today's match. I'm proud of my team for their effort, and congratulations to Argentina. http://say.ly/OuE8pe",10/02/2011 00:00
We had friendly match that either team could have won. Not happy with the result but it was good competition. Lookin... http://say.ly/hnR8p8,09/02/2011 23:28
It is nice to be back with all the Portuguese players as we prepare to face Argentina. It feels like home here with ... http://say.ly/bMP8mf,09/02/2011 10:31
Thanks for asking @MeGy9717 This is my official Facebook page.  - http://say.ly/Kop8jb,09/02/2011 09:30
Happy birthday! @Javi_Nav How awesome would it be if @ochocinco @liltunechi_ @Cristiano or @kanyewest tweeted me happy bday,09/02/2011 09:00
"Yes, I did it also in the past. @thomaskunze wonderful trick with ur back where U chipped the ball over the defender. was that on purpos?",09/02/2011 07:27
Good choice. Share how it turns out. @h_alban Looking to get the @Cristiano haircut.,09/02/2011 07:00
Muchas gracias. @jrlara5 Felicidades @Cristiano por tus 50 goles con el Real Madrid!!,08/02/2011 19:51
Ha ha. Funny. ;) I'll stick with football. @TeggLauren @Cristiano great picture... you should take up ballet ;),08/02/2011 19:30
"It's my work, I'm always focused before the games- @SadiqAliJaffer @Cristiano How do you make sure you are focused before a game?",08/02/2011 18:19
Hi there. @ARY_1992_ No one of my famous has tweet me back &gt;:( !! @Cristiano @BrunoMars @chrisbrown #NOTFAIR!!!!! &lt;/3,08/02/2011 18:13
I have always wanted to be a football player. @Diana11_ @Cristiano what do you wanted to be when you were a little kid?,08/02/2011 17:30
Thank you much. @RmDannyp @Cristiano wow!! Cristiano your new boots are amazing!! the combination of color is perfect!! Hala Madrid!!,08/02/2011 17:14
What do you think of this action shot from yesterday's game?  http://say.ly/wUq8be,07/02/2011 15:27
Strong performance from the team! I'm happy to score again and help the team. Hala Madrid!,06/02/2011 22:14
Thank you very much for all of the wonderful birthday wishes! It has been a fun celebration today.,05/02/2011 18:05
I practice with the team a lot. My fans keep me motivated. @_Hardyy @Cristiano how do you train to have fast feets?,04/02/2011 19:38
"Did you get help? @Jasmin_BH Well, @Cristiano a personal quote from the man himself about his life or career would really help get my A",04/02/2011 19:09
That's great. Happy early birthday. ;) @nicoleapenn @Cristiano We share a birthday! I am turning 18 on Feb 5th!,04/02/2011 18:02
Muito obrigado. @danidocristiano @Cristiano ParabÃ©ns por mais uma vitÃ³ria..HALA MADRID '-',04/02/2011 17:45
Obrigado. @afshin87 @Cristiano Felicidades por el juego contra el Sevilla. A la FINAL!,04/02/2011 17:17
Thank u. @myfinalfantasy9 Final copa del rey real-barca. This time i know Real gonna win the game ! @Cristiano @officialozil23 @SergioRamos,04/02/2011 16:56
Es similar con el portugues - @sevan9495 @Cristiano cuando aprendiste a hablar espanol y como aprendiste tan rapido? Saludos de venezuela:),04/02/2011 16:55
Driving to the training center to prepare for the game after securing our presence in the Copa final.  http://say.ly/Eai7Tx,04/02/2011 09:30
I always look forward to the start @manar141 do you still get nervous before a match or you're already too used to it to get nervous?,02/02/2011 07:00
Thank you. Hala Madrid! @7R3J0_7 @cristiano u can do it next time go Madrid see u wendsday.,01/02/2011 21:30
"Happy birthday to you! @TamaraMally such an honor to be born a week B4 @ZombieNicholas and month as Kurt Cobain, the Rev, @Cristiano",01/02/2011 21:26
RT @realmadrid @Cristiano Ronaldo: “Hay que ser positivos y seguir peleando” http://bit.ly/gQBGlP  - http://say.ly/glL7Es,01/02/2011 21:03
What do you need? Maybe I can help? @Jasmin_BH Doing a german report on @Cristiano wow i suck at sports ! :( cant think of anything.,01/02/2011 21:02
I've seen some treats. I'll have to find. Remind me to share. @princess_IM @Cristiano do U ever watch fan videos about you on Youtube? xD,01/02/2011 20:56
Together with the team for tomorrow's game. Hala Madrid!,01/02/2011 19:36
Muchas gracias. Ahora nos estamos centrando en el próximo partido. @oocrespo siempre confiaremos en vosotros HALA MADRID,01/02/2011 19:24
"I like it, yes - @thejocksays @Cristiano are you a fan of The Sopranos? Probably the greatest TV show ever!",01/02/2011 19:05
"You will get there. @elgc45 Just did awesome yoga session w/ Lino Miele and finished w/ 100 ab crunches, not quite @cristiano's 3000 a day.",01/02/2011 19:00
"Thank you. It's unfortunate, but must focus on next match. @dytrogen @Cristiano what went wrong here? am sorry about the match...",01/02/2011 18:53
Thank you for your positivity. @realchenchen @Cristiano hope you had a good rest after the game. cheers for the next game!,01/02/2011 18:47
Yes I am. It's been an honor. @Yellow_Pine Are u officially Captain of your national team Portugal? Keep on becoming one of the best player.,01/02/2011 18:41
I do but I don't have as much time as I like. @LenaRussia_  Do you like traveling? What countries do you like? Have you ever visited Russia?,01/02/2011 18:20
Disappointed but must focus on next match. @Ibnattya how UR team handle this defeat? Do U think there's still chances 2 win la Liga?,01/02/2011 18:15
"It is never easy. Now, need to focus on the next game and win. @alxurd How do you feel about losing last weekend? @Cristiano",01/02/2011 18:13
Osasuna v Real Madrid today.  Hala Madrid!,30/01/2011 12:02
"I am excited to be a part of the @TwitChange campaign. Auctions started yesterday, so be on the lookout.",30/01/2011 08:00
Summer for sure. @veronyka86 @Cristiano Hi what is your favorite season?,29/01/2011 08:47
It means thank you. @_nina_ox @Cristiano what's obrigado?,29/01/2011 08:30
My dogs are crazy but lot of fun. I enjoy spending time with them.  http://say.ly/GiR7sw,28/01/2011 21:00
Oscars nominees: Inception is a great one- @heytatan What movie you recommend me to see? @Cristiano,28/01/2011 20:06
"We are all friends, and work to get along. @VicHidalgo @Cristiano quien es tu mejor amigo en el RMCF? Marcelo?",28/01/2011 20:00
I work on weekends. You should watch my games more often ;) @MadridistaSasha Ready for the weekend? I know I am. ... What do you usually do?,28/01/2011 19:30
"Not when playing, but before and after, yes. @manar141 @Cristiano wonderig: do you ever read youe fans signs while playing?",28/01/2011 19:13
Done. I enjoy my fans everywhere. @Cristiano little Polish country love you too. RT plz.,28/01/2011 19:00
Thank you. It was a good 1. @sampaulphillips your free kick against Portsmouth at Old Trafford was amazing! David James didn't even move.,28/01/2011 18:30
One of my favorites. @mn_9 Just watched the complete series of prison break. phenomenal tv @Cristiano wot did you think? Hala madrid,28/01/2011 18:25
Gracias. @Blank_241 @Cristiano Felicidades por la victoria! Vamos a por la final &lt;3 Hla Madrid! :D,28/01/2011 18:21
"Thank you. It's ok now, I think. @pepsibird congrats w/ win against Sevilla! Amazing game w/ a lot of excitement. How is Iker's head doing?",28/01/2011 10:15
Thank you very much. @dq3d007 @Cristiano i wish ur good luck too..from korea fan!,28/01/2011 10:00
"It is a team effort, but i will do my best. @Robcube24 @Cristiano Cheers....CR7, lead us to the King's Cup...",28/01/2011 09:30
Hola. Está nevando allí? @DeliaCR7 @Cristiano hola!! Saludos desde washington dc!!,28/01/2011 08:00
Obrigado. @JoseACaso @Cristiano felicidades !!! A la final y a ganarla !!!,27/01/2011 22:00
Many thanks. Please come watch when you visit. @YramNoaj Keep it up Cristiano! I hope to see your team play when i visit spain again!,27/01/2011 21:30
Thank you very much. Hala Madrid! @yeji12 @Cristiano well done guys)) hala madrid!,27/01/2011 20:40
Done :-). @CassieTaylor971 Hello @Cristiano RT it if you love your french fans ;) !,27/01/2011 20:30
Probably the one against Porto win MU.e- @TashaIchimaru @Cristiano what is your favourite goal that you have scored?,27/01/2011 20:00
"Obrigado. I have changed it. @SeanW33 Your Youtube channel still has your number for Real Madrid as 9, you need to update it.",27/01/2011 19:10
Happy birthday. Big plans to celebrate? @patty_selenator @Cristiano can you follow me please? tomorrow's my birthday!! :D,27/01/2011 19:00
Thanks for support. @veradenise16 I absolutely love ur performance in 2days match! It was a very entertaining game. Keep the good work!,27/01/2011 18:30
"Sin duda, lo intentaremos. @DCorralesSuazo @Cristiano y entonces, vamos por las 3 copas???",27/01/2011 18:14
Great win against Sevilla today. Hala Madrid.,26/01/2011 23:17
"Preparing for another game, this time against Sevilla. Wish us luck. Hala Madrid!",26/01/2011 15:01
Muchas gracias. @Nathalia65 @Cristiano buena suerte en el partido del miercoles! Vamos por la final &lt;3,25/01/2011 21:00
"It's fun to speak with my fans. @MinwaraYana Wow. @Cristiano really replies his fans. I'm impressed. :) Also, he follows @ladygaga :)",25/01/2011 20:52
"It's a number used by some of the greatest that I got in MU. - @Layda10 @Cristiano Hola, una pregunta por q escojistes el #7??",25/01/2011 20:30
Portuguese and italian.  - @ChikiiAm @Cristiano What is your favorite food??,25/01/2011 20:20
Welcome. Good to have you. @Sumer_More I am new to twitter & wud love to get a tweet frm @cristiano hopes afire!,25/01/2011 20:16
Practice and determination. I work hard. @underdog_champ @Cristiano what transformed u into a such a great footballer??,25/01/2011 20:12
Thank you for your work to get me to 2 million followers. My fans are great. We're getting there!,25/01/2011 20:06
Thank you. Team effort. @RitsukoinTokyo @Cristiano Your great pass to Benzema leads Real to win!!! You 2 are amazing!!! Congratulations!,25/01/2011 20:00
Thank you. Appreciate you. @Robinho09 @Cristiano great game. Always putting in 100%. Visit the states again soon,25/01/2011 19:44
"Sunny, but colder than it looks. @MadridistaSalta @Cristiano what the weather now in Madrid?cause in Astana is -29...(:",25/01/2011 19:40
What a great present. @xox_s I will be buying the #CRpenaltygame on iTunes when I get my iTunes giftcars for my birthday on Wednesday :D,25/01/2011 19:31
I focus on winning. @Rhandy_Mullen what do you think before any match!?!? @Cristiano,22/01/2011 19:30
I will try. You all are great. @The_real_GHR @Cristiano Can you celebrate a goal for your twitter fans ?,22/01/2011 19:00
Thanks. @2010MisterDB #FF @Cristiano @RealKaka @aarbeloa17 @XabiAlonso @SergioRamos @G_Higuain @officialozil23 @SamiOfficial24 @realmadrid,22/01/2011 18:30
Thank you. Halla Madrid! @MadridistaJulia @Cristiano hola and congrats for yesterdays match! HalaMadrid!!,22/01/2011 18:00
Greetings. @shoaibb_mirza @Cristiano - Ola Cristiano this is a huge fan of Ur's from INDIA,22/01/2011 17:30
Thanks for your support! @Mvd55 @Cristiano killer goal last game! Hala madrid! Hala CR7!,22/01/2011 17:07
What do you think of this action shot?  http://say.ly/UrU70A,21/01/2011 20:30
Here's a picture of the team celebrating the win against Atletico. Halla Madrid!  http://say.ly/OuF6ZD,21/01/2011 18:37
It was a great game. Atletico Madrid 0- 1 @RealMadrid Hala Madrid!,21/01/2011 00:42
Preparing to play Atletico. Hala Madrid!,20/01/2011 16:02
"the best way to score :-) ! @mjtaylorl @Cristiano hi i follow you from Guatemala city,wath U tink when U shoot a free kick",20/01/2011 16:00
Eu tento responder a quantas posso. @babihsd @Cristiano perdi a sessão de perguntas e respostas? Não creio! Faz de novo!,20/01/2011 15:27
Join me. @TwitChange See how to become a real part of our movement to help troops & their families w/ @tpolamalu - http://say.ly/AQJ6Q8,20/01/2011 09:06
Look at that @NikeFootball @Emilioportuguez @Cristiano una foto tuya en nike peru!!  - http://say.ly/eWH6Q7,20/01/2011 08:17
"Thank you for the confidence @RayTemp @Cristiano with the skills that you and your team have, you will make history and win titles!!",20/01/2011 07:30
Looks like we got a little excited with the zeros. Congratulations @RealMadrid on 1 million.,19/01/2011 22:47
My objective is to beat the 38 goals record of Hugo and Zarra. http://say.ly/GiR6R1,19/01/2011 20:30
"Thank you. @miguel_hrndez I'm sure U R going to make history! Keep the hard work, we the madridistas appreciate a lot your effort!",19/01/2011 20:06
