tweet,date_time,real_distilbert_sentiment,real_sentiment
☁️💙 heavenly ☁️💙 http://t.co/Qo3qIStTuj,18/08/2015 21:07,joy,neutral
Sunbae (Sunday + Bae) http://t.co/BGHFX50CSr,17/08/2015 04:23,joy,neutral
Who is tuning into I Am Cait tonight? Tune into E and watch me speak my mind 😡😍,17/08/2015 00:39,joy,neutral
Lunch for 3 http://t.co/t8WwthZ66A,16/08/2015 02:38,joy,neutral
❤️ @PeterDundas Too many laughs today!!! 💋  *But very serious faces for the gram* http://t.co/nN5FqHq1TQ,16/08/2015 02:07,anger,neutral
Just went on the hardest hike ever today with @robkardashian,14/08/2015 17:06,joy,neutral
Happy Birthday to my doll baby @WannaBeLikeKim Love You!!!,13/08/2015 19:21,joy,positive
Working with @patmcgrathreal was a dream come true! @violetgrey @cassandragrey #THEVIOLETFILES http://t.co/FhVtWnxhn1,13/08/2015 18:27,joy,neutral
Details http://t.co/UDnHevQMCI,13/08/2015 15:18,joy,positive
My thoughts &amp; prayers go out to Valerie Jackson's family and friends!  #GunLawsHAVEtoChange #GunSafety #BackgroundChecksNecessary,13/08/2015 03:03,joy,positive
These gun safety laws have to change! This poor woman was tied up &amp; saw every child of hers &amp; husband get executed over 10 hours!,13/08/2015 03:02,neutral,neutral
He purchased the gun &amp; ammo ONLINE! How is it so easy to purchase guns online!!! Does this not sicken you? No background checks needed!!!!!,13/08/2015 03:01,sadness,negative
"Have u heard of the heart breaking story about David Conley who slaughtered his ex girlfriend &amp; her entire family! Her 6 kids,husband &amp; her!",13/08/2015 03:00,anger,negative
Happy Birthday Beautiful @caradelevingne http://t.co/VLm5RpBhOu,13/08/2015 00:59,anger,negative
Violet Files x Cleopatra x Pat McGrath http://t.co/v2Vs1JB1CC,12/08/2015 21:24,sadness,negative
KimxPat http://t.co/TnUKDNB1ia,12/08/2015 20:53,joy,positive
. @patmcgrathreal's idea of recreating Cleopatra was fascinating to be a part of for @VioletGrey #THEVIOLETFILES http://t.co/ZlCHRMKytz,12/08/2015 17:50,neutral,neutral
My good friend @BySimoneCamille has the cutest bags &amp; they are on sale!!!! Everyone check them out at http://t.co/3oQSgRfr2s Happy Shopping!,12/08/2015 04:15,neutral,neutral
My collaboration w @patmcgrathreal &amp; @benhassett for #THEVIOLETFILES on @VioletGrey is launching tomorrow! #PATxKIM http://t.co/PmtyHrD3Rr,12/08/2015 00:42,joy,positive
Wishing all of the moms out there a happy &amp; healthy pregnancy &amp; delivery! #MiracleFromGod #Blessed,11/08/2015 15:34,joy,positive
#NoFilter #NoPhotoShop #GoodLighting 😜,11/08/2015 15:05,joy,positive
I'm grateful to God for this miracle &amp; no matter what rumors or comments you throw my way this time they truly don't affect me!,11/08/2015 15:05,joy,positive
"&amp; luckier to not have preeclampsia so far, so I don't have the swelling issue! They also say your body carries a boy different than a girl",11/08/2015 15:04,joy,neutral
I've learned to love my body at every stage! I'm going to get even bigger &amp; that's beautiful too! I'm blessed to even be pregnant!,11/08/2015 15:03,joy,positive
"U know me well enough 2know I would document the process if I got a surrogate.Everyone's body is different,every pregnancy is very different",11/08/2015 15:02,neutral,neutral
"Some days I'm photographed before I eat &amp; look smaller, some days I've just eaten &amp; I look bigger. It's all a part of the process.",11/08/2015 15:01,joy,positive
First they say I'm too skinny so I have to be faking it...Now they say I'm too big so I have to be faking it...SMH! http://t.co/oSrR7dMImi,11/08/2015 15:01,neutral,neutral
Help me &amp; @KendallJenner plan the perfect birthday party for @KylieJenner this weekend in the #KimKardashianGame! http://t.co/ksKPZTlJVN,11/08/2015 02:26,neutral,neutral
So excited for my friend Jeanine Lobell who created a cool relationship app to help get over a breakup! Check it out https://t.co/2sI0dAXu7t,11/08/2015 02:13,anger,negative
Foreva eva http://t.co/cdNWYqMFt2,10/08/2015 21:31,joy,positive
Happy Bday @kyliejenner You have always known exactly what u wanted and gone for it! I so admire that! I love u #BAB http://t.co/SpOkDJNpSz,10/08/2015 18:30,joy,positive
Side chicks be like.....part2 http://t.co/FDH11jZOaV,10/08/2015 08:25,joy,positive
"I'm like ""hey, what's up, hello"" http://t.co/Rn95A2TLDt",10/08/2015 07:35,joy,positive
Trap Queens http://t.co/KG4oeRu1sk,10/08/2015 07:30,joy,neutral
Bad bitch contest you're in 1st place http://t.co/upSdRTmAuO,10/08/2015 06:14,joy,neutral
"Who is going to watch ""I Am Cait"" tonight??? Tune into E! You don't want to miss this episode!",09/08/2015 19:16,joy,neutral
Just hiked 2 miles! I'm exhausted now. Need a nap!,09/08/2015 19:13,joy,neutral
42 mil IG http://t.co/GZ3deWY6Ee,09/08/2015 05:08,joy,neutral
Banger sisters http://t.co/NAlsUHS9uo,08/08/2015 23:59,neutral,neutral
The parent trap http://t.co/XCXsJO8G8V,08/08/2015 05:46,joy,neutral
Happy Birthday Ky!!! We ❤️ U!!! http://t.co/u79ozfyi6u,08/08/2015 04:18,joy,neutral
The great Cait http://t.co/8fkuhEsRAZ,08/08/2015 04:13,joy,neutral
Sister ❤️ http://t.co/wvtpyCgYtq,08/08/2015 04:10,joy,positive
Sister Squad http://t.co/S8MB6iyviB,08/08/2015 03:29,joy,positive
I got my selfie!!! I really loved hearing her speak &amp; hearing her goals for our country! #HillaryForPresident http://t.co/zGpdcGSZBD,07/08/2015 04:00,joy,positive
Excited to be meeting our next President tonight!! Maybe she'll take a selfie with me! http://t.co/y0fZtvlmQK,07/08/2015 01:25,joy,positive
Our @kardashiankids collection has arrived at BIG W Australia!! In stores and online!! http://t.co/etiR2NZnPp http://t.co/QwIKNzonel,06/08/2015 21:39,joy,positive
Can't wait to see my dolls today at the Selfish book signing at @dashboutique today 12 Noon! http://t.co/RkNFcyI0KA,06/08/2015 16:09,joy,positive
Thank you Rizzoli!!!! So excited for my book signing today at Dash!!!  https://t.co/2Q26VFPjpU,06/08/2015 16:01,joy,neutral
I'm so honored that Northie is your little muse! Can't wait for her to wear them!!! @ORousteing @Balmain,06/08/2015 01:33,joy,positive
Baby Balmain!!! Thank you so much @ORousteing &amp; @Balmain for making North these one of a kind jackets!!! http://t.co/YgMNb5D4fZ,06/08/2015 01:33,joy,positive
Every doll is my favorite!!!! Love you guys soooo much!!!!,04/08/2015 23:45,joy,positive
I see all of the tweets &amp; instagrams whether I follow u or not! They give me life!!!! I didn't mean to offend anyone by calling her my fave,04/08/2015 23:45,joy,positive
When I said @MyleezaKardash was my fave I meant it because you are all my favorites!!!! I love you all the same!,04/08/2015 23:43,joy,positive
I had such a fun trip hanging w @MyleezaKardash for her birthday! I can't wait to meet more of my fave dolls soon! I love you all the same!,04/08/2015 23:12,neutral,neutral
Worth every bite! #NOLA http://t.co/vmBEUUXc67,04/08/2015 22:22,joy,positive
You have always been so real &amp; supportive! Your tweets light up my day!!! Love you forever doll @MyleezaKardash,04/08/2015 20:43,joy,positive
Happy Birthday @MyleezaKardash I'm so thankful to spend your 21st birthday with you here in New Orleans! http://t.co/wfupuVKlwr,04/08/2015 20:43,joy,neutral
@MyleezaKardash all of them!!!! LOL Happy Birthday!!!! See you soon!!!!,04/08/2015 15:13,joy,positive
Bff's Takes New Orleans http://t.co/U0XTjbbvmZ,04/08/2015 05:06,joy,positive
Of course had to see @rockie91 🎭🃏 http://t.co/FMHBMAsi62,04/08/2015 05:02,joy,positive
New Orleans Nights http://t.co/w9a8nTDs3R,04/08/2015 04:29,joy,positive
Beignets All Day.... Round 1 http://t.co/kjM82n0UQ5,04/08/2015 03:49,joy,neutral
👩🏽👩🏼👩🏻 http://t.co/GVGF0J36BQ,03/08/2015 23:01,joy,neutral
Airplane selfie ✈️📷 http://t.co/HRJ9TMbH44,03/08/2015 19:03,joy,neutral
Right after.... http://t.co/BTTFSbZIOv,03/08/2015 19:01,joy,neutral
Right before I cut my hair... http://t.co/itN4KJ8mAc,03/08/2015 18:42,joy,neutral
I rarely do a colored shadow but it really makes your eyes pop! Tutorial soon http://t.co/M0m4mjqwvP @MakeupByMario http://t.co/3PtJYjwHcI,03/08/2015 14:27,neutral,neutral
"Who is watching ""I Am Cait"" tonight? Can't wait to see it! Tune into E!",03/08/2015 00:44,neutral,neutral
Shot a make up tutorial today w @makeupbymario for http://t.co/M0m4mjqwvP #Contour #Lips #BlueSmokeyEye #DarkLip http://t.co/Pi7u9hloXm,01/08/2015 21:34,joy,neutral
Happy Birthday @riccardotisci17 Missing you on your Bday!  LOVE YOU SO MUCH!!!!! http://t.co/o5UXHF1hx5,01/08/2015 16:05,joy,neutral
Last pic of my baller baby! She's doing so good I'm just so proud! ⚽️⚽️⚽️ http://t.co/HLYQehkoVl,01/08/2015 00:08,joy,neutral
⚽️⚽️⚽️ http://t.co/mrHXluPelq,31/07/2015 23:50,joy,positive
Officially a soccer mom! #MyLittleGoalie ⚽️⚽️⚽️ http://t.co/8d8MHAvTZM,31/07/2015 23:21,joy,positive
I'm cutting my hair tonight. Need to vibes http://t.co/FZOMQti86s,31/07/2015 22:13,joy,neutral
#TBT to my blonde hair &amp; my @premadonna87 waist trainer @waistgangsociety! I don't know what I miss more! LOL http://t.co/7OYmu32zQG,30/07/2015 17:24,joy,positive
Treadmill time! 3 miles is my goal today!,30/07/2015 15:43,neutral,neutral
"When I'm missing Australia &amp; Khloe's big trip, I meet up with my favorite Aussie girl @centenera in LA! 🐨 http://t.co/QZ4FvC8OLz",30/07/2015 05:48,joy,neutral
On set yesterday... http://t.co/3puYfAIzC7,29/07/2015 23:34,neutral,neutral
Best workout today!!!!!,29/07/2015 15:21,joy,neutral
@DaRealNiecey haha don't worry I won't! Just a little bit,29/07/2015 05:26,neutral,neutral
@KimKanyeKimyeFC I'm not going this short just yet! I really love this but waiting until after the baby! Just a little but now!,29/07/2015 05:26,joy,neutral
Officially OVER my long hair!!!! 💇🏽 soon!!!,29/07/2015 02:13,joy,neutral
TODAY @makeupbymario @petersavichair http://t.co/6bQMWVE9xH,28/07/2015 23:59,joy,neutral
I'm so tired today 💤,28/07/2015 22:36,anger,negative
Had a good workout today and yesterday! 💪🏽,28/07/2015 17:17,neutral,neutral
I loved this @RollingStone shoot w @Terry_World http://t.co/aLQzB5nKCK http://t.co/Vuzz4oo359,28/07/2015 16:55,neutral,neutral
Good night baby http://t.co/ctMmtz6hNY,28/07/2015 04:50,joy,neutral
Khloe was always so hesitant about doing a sexy shoot just out of fear but she conquered her fears &amp; went for it!!! I'm so proud of her!!!,27/07/2015 20:22,joy,positive
How good does @khloekardashian look in her @complex shoot! DAMN ❤️😍💋👅💦💣💯✔️🏆 Obsessed wthis shoot! Hard work pays off http://t.co/ys1tMZzSHc,27/07/2015 20:22,joy,neutral
Have you guys seen @khloekardashian Complex Magazine?????? I'm having a hard time deciding which pic to post OMG @ComplexMag 🔥🔥🔥👅👅👅💦💦💦💦😍😍😍,27/07/2015 16:44,joy,positive
Caitlyn's teal extensions are 🔥🔥🔥,27/07/2015 02:31,joy,positive
Happy Birthday Grandma!!!!! I'm so lucky to have you in my life! http://t.co/0eL8S8bUp5,26/07/2015 23:49,joy,positive
Damn!!!!! How hot does @jlo look!!!!! She will forever be my idol!!!! #BodyGoals 😍👅💦 http://t.co/BGhl2Wspz6,26/07/2015 19:26,joy,neutral
Thx everyone who came out to #TheMasterClass! I hope you learned some amazing make up tricks from @makeupbymario &amp; I http://t.co/cmn1uNvVMi,26/07/2015 19:26,joy,positive
Showtime..... http://t.co/HrWG8kDXhV,25/07/2015 19:19,joy,positive
Another good throw back of @makeupbymario &amp; I! These pics are almost 10 years old 😢 LOL http://t.co/T9QusmcmHi,25/07/2015 17:33,joy,positive
Getting ready for #TheMasterClass with @makeupbymario &amp; found this old pic of us! Can't wait to see you all there! http://t.co/WJFQ5vYxAO,25/07/2015 15:08,joy,neutral
Good night! 💋 http://t.co/5F0d3ePAv8,25/07/2015 06:05,joy,neutral
Today's vibes @MakeupByMario @gregoryrussellhair http://t.co/tNUMIKwwrF,25/07/2015 06:03,joy,positive
Thank you @Jack #FounderOfTwitterUnderstands !!!  https://t.co/SzCM03xAH2,25/07/2015 04:44,joy,neutral
I just emailed Twitter to see if they can add an edit feature so that when u misspell something u don't have to delete &amp; repost Let's see...,25/07/2015 01:30,neutral,neutral
III http://t.co/R7qaUOIPDH,25/07/2015 00:12,joy,positive
Set life @kyliejenner @kourtneykardash http://t.co/R0AhCjfJf1,25/07/2015 00:05,neutral,neutral
We fight all day on set but we love each other! @makeupbymario Who is ready for our master class tomorrow? http://t.co/7Wk78pAsot,24/07/2015 23:57,neutral,neutral
Sneak peak! Shooting promos today for E! http://t.co/LIPaIHrpnw,24/07/2015 23:28,joy,neutral
#KimNoFilter @VogueSpain http://t.co/1w6kbQfAgf,24/07/2015 16:57,joy,positive
LOL 😍 http://t.co/AACWr46hwj,24/07/2015 15:34,joy,neutral
My love ❤️ http://t.co/BxWj5NAiEY,24/07/2015 15:32,neutral,neutral
My family 👨‍👩‍👧 http://t.co/UXPvEwhE4P,24/07/2015 15:29,joy,neutral
LOL at North sneaking m&amp;m's between takes! http://t.co/nUvycRrcvj,24/07/2015 14:55,joy,positive
I ❤️having my grandma here to celebrate these moments! My daughter is so lucky to have her greatgrandma here! #Family http://t.co/NqO6Aq821A,24/07/2015 14:53,joy,positive
4 generations!!!! http://t.co/x12cbf3EU6,24/07/2015 14:35,joy,neutral
👄🎓 @gigihadid  👄🎓 @kendalljenner 👄🎓 http://t.co/jxVxCZJk5b,24/07/2015 06:47,joy,positive
I know you graduated last year but so proud of you!!!! Class of 2014 🎓 #SurpriseGraduationParty http://t.co/I9nfP5wXPk,24/07/2015 06:45,joy,positive
👄👄 http://t.co/t2lqv732QD,24/07/2015 06:42,joy,neutral
👯 @steph_shep http://t.co/IAChy8m8vI,24/07/2015 06:41,joy,positive
Thanks for hosting Kendall &amp; Kylie's graduation ceremony! @ryanseacrest #SurpriseGraduationParty 🎓🎓🎓 http://t.co/ItiBoR8tJO,24/07/2015 06:35,joy,neutral
Woot woot! 🎓🎉🎓 http://t.co/QalGXFg5w7,24/07/2015 06:32,joy,neutral
Graduating class of 2014 &amp; 2015! 🎓 Congrats @kendalljenner &amp; @kyliejenner for graduating high school! http://t.co/EgHTAnaGA3,24/07/2015 06:25,joy,positive
#MassiveCoverUp #WhatHappenedToSandraBland,23/07/2015 23:57,joy,neutral
#WhatHappenedToSandraBland We need answers!!!! This is NOT ok! This is all shady! They need to own up to this &amp; tell the truth!,23/07/2015 22:56,joy,positive
Thank you so much @armani for sponsoring our master class this weekend!!! #ArmaniBeauty,23/07/2015 16:14,anger,negative
Thank you so much!!!! https://t.co/31IfvSULRL,23/07/2015 03:51,anger,negative
You will love it!!! Let me know what you think! https://t.co/PcAyYodWgM,23/07/2015 03:51,joy,positive
❤️❤️❤️love you guys!❤️❤️❤️ https://t.co/nWBRjtHvUI,23/07/2015 03:50,joy,positive
@MolestMeKardash enjoy them!!!!! How comfy are they?!?! xoxoxo,22/07/2015 23:25,joy,positive
I’m so excited my BFF @JonathanCheban finally joined the #KimKardashianGame! http://t.co/ecEtW5n8Ix,22/07/2015 23:24,joy,positive
Late night photo shoot with @riccardotisci17 📷 @ezrapetronio #GivenchyGang http://t.co/MS8nJMxm8O,22/07/2015 07:24,joy,positive
@UltimateKimK good luck!!!!!,22/07/2015 07:16,joy,positive
All Day http://t.co/zELA5ePc9o,22/07/2015 07:16,joy,neutral
📷💣 @lamarquisette @steph_shep http://t.co/wOXaONxbH7,22/07/2015 06:57,joy,positive
BTS 👀 #GlamRock http://t.co/ByostiyP2e,22/07/2015 06:52,neutral,neutral
Jenke &amp; I met w 1of my favorite designers in Paris! Thank u @AlexandreVauthier for the fun day! Can't wait!!! 💃🏽🇫🇷❤️ http://t.co/qtnHidSWCT,22/07/2015 06:35,joy,neutral
Caption this... #VogueSpain #KimNoFilter http://t.co/72Dewa6trr,21/07/2015 23:56,neutral,neutral
I'm not trying to shade anyone! That's not my style! I just thought that caption was perfect for that pic! Changing the caption now! #ironic,21/07/2015 23:50,joy,positive
Wait wait I'm in Paris it's the middle of the night &amp; I'm posting my Vogue Spain pics not having a clue what's going on in the music world,21/07/2015 23:49,joy,neutral
Chillin #VogueSpain #KimNoFilter http://t.co/3XCCsIWSmx,21/07/2015 22:47,neutral,neutral
Sips tea ☕️ #VogueSpain #KimNoFilter http://t.co/dEZaJpK5yP,21/07/2015 22:16,neutral,neutral
Tying my shoes in the BHH lobby #VogueSpain #KimNoFilter http://t.co/2Muf67V9iP,21/07/2015 21:22,neutral,neutral
Running through the halls at the BHH #VogueSpain #KimNoFilter http://t.co/7IoHdCuaL9,21/07/2015 20:07,neutral,neutral
Pj's #VogueSpain #KimNoFilter http://t.co/dnl4GUrGOG,21/07/2015 20:04,neutral,neutral
Thanks babe!!!! https://t.co/UT8LCiZbaC,21/07/2015 19:26,neutral,neutral
Camera shy lol @voguespain #KimNoFilter http://t.co/B2JXCeQnrt,21/07/2015 19:26,neutral,neutral
"Just landed back from Armenia,pregnant &amp; jetlagged, was trying to nap as they were shooting #VogueSpain #KimNoFilter http://t.co/pvNa920lCR",21/07/2015 19:20,joy,positive
.  @VogueSpain #KimNoFilter http://t.co/IIn7gqbFHn,21/07/2015 18:40,neutral,neutral
Theo Wenner @theo123456 gave me no direction &amp; just wanted to capture me being me! @VogueSpain #KimNoFilter http://t.co/4VEPqh55nW,21/07/2015 18:37,neutral,neutral
We shot this @VogueSpain shoot at my fave hotel the Beverly Hills Hotel! Pajamas and all.... http://t.co/CXSezItlak,21/07/2015 18:33,neutral,neutral
This has to be my fav shoot I've done! Thank u @VogueSpain &amp; Theo Wenner 4 these amazing pics! #NoMakeUp #KimNoFilter http://t.co/u2WAo8cR2U,21/07/2015 18:24,neutral,neutral
Patiently waiting #Paris 🇫🇷 http://t.co/b8w7hRdiZw,21/07/2015 07:45,neutral,neutral
"In Paris a few days,who else will eat my fav foods w me then have pregnancy wardrobe fittings! @olivier_rousteing xo http://t.co/R7c9DEK8a6",20/07/2015 22:36,joy,positive
@lovekardashhian I'm going to wait until I can fit into the same dress!,20/07/2015 16:55,neutral,neutral
@MyleezaKardash YES!!!! so funny!!!!! Reading them with Steph in the car!!!,20/07/2015 16:24,joy,neutral
10 minute glam session this day! We shot a tutorial for my website to show u fun tricks to get ready in a hurry! http://t.co/nAeNRXUY1g,20/07/2015 16:08,neutral,neutral
OMG. Have you heard about this? As you guys know my #morningsickness has been pretty bad. I tried… https://t.co/5nA8eoDvl6,20/07/2015 01:14,joy,positive
Sorryyyyyy!!!! I'm not sure why my phone keeps following people on Twitter! My daughter presses all kind of buttons! LOL,20/07/2015 00:45,joy,neutral
"Went to the Dr today for a check up, guess I was off on my 20 week mark by a week or two... But not the 20 lbs LOL",19/07/2015 23:56,sadness,negative
After... http://t.co/L2tzgB909R,19/07/2015 22:04,neutral,neutral
Before... http://t.co/Oi7nqOOeSq,19/07/2015 21:57,neutral,neutral
Quick trip with @rachel_roy ❤️Back in time to put the babies to bed!!! http://t.co/acBQu7lIvS,19/07/2015 04:45,neutral,neutral
Quick trip with @rachel_roy ❤️Back in time to put the babies to bed!!! http://t.co/3UoAAtOGMX,19/07/2015 03:04,neutral,neutral
Heading to San Fran for the Horowitz's CEO BBQ! #AirplaneSelfiesHaveTheBestLighting http://t.co/Bg2JtxXqCI,18/07/2015 21:57,joy,neutral
Get glammed by @makeupbymario &amp; @jenatkinhair Special event this weekend  #KimKardashianGame http://t.co/CvRFdmXKdT http://t.co/O08mUcBz3l,18/07/2015 18:56,joy,neutral
SQUAD http://t.co/bj4mQPn0EP,18/07/2015 16:08,joy,neutral
@ellaceron lol 😘,18/07/2015 02:32,joy,neutral
Sooo excited &amp; grateful that one of my favorite companies @ErnoLaszlo is sponsoring my master class with @MakeupByMario,18/07/2015 02:27,joy,neutral
I secretly loved the rumors I was faking my pregnancy bc I was so skinny! LOL Well can't hide it now! 5 month (20weeks) and 20lbs up 😋,18/07/2015 01:27,joy,neutral
Thank you @KarunaSkin for sponsoring #TheMasterClass,18/07/2015 00:22,joy,positive
Vogue Spain Cover! We did this whole shoot without make up! Can't wait for you to see it! @VogueSpain 📷 Theo Wenner http://t.co/C7bUnpPjxu,17/07/2015 14:25,joy,neutral
#TBT shooting my @wmag cover http://t.co/dN0uanGDpg,17/07/2015 01:13,joy,positive
Happy Birthday to my cousin @cicibussey U always guide us  to follow our heart &amp;make the best decisions! I love you! http://t.co/FQkrmrQY8A,16/07/2015 18:27,joy,positive
Tonight's ESPY glam look @makeupbymario @mrchrismcmillan Wearing @alexandrevauthier #TutorialComingSoon http://t.co/bychJCJKug,16/07/2015 04:02,joy,neutral
CLIQUE #ESPY'S ✔️ http://t.co/pJp8e1ZSJS,16/07/2015 01:44,joy,positive
Tonight http://t.co/4paDlBRFlS,16/07/2015 00:23,joy,neutral
Thank you @SigmaBeauty for sponsoring #TheMasterClass,14/07/2015 23:40,joy,neutral
My casual bowling look 🎳🎶 http://t.co/Zf2EvsOGV1,14/07/2015 19:46,neutral,neutral
Happy Birthday @MolestMeKardash You have always been such a loyal fan! I have a pair of Yeezy 350 boosts for you!!! DM me your address! Xoxo,14/07/2015 16:25,joy,positive
morning jog!,14/07/2015 15:13,joy,neutral
"Tonight's look- Proenza Schouler skirt, Margiela Blazer, Tom Ford heels http://t.co/68dDu8QarG",14/07/2015 05:27,joy,positive
Date night with @centenera at our fave spot Craig's! http://t.co/TD9EPeLdn0,14/07/2015 05:13,neutral,neutral
Rehearsed some looks for #TheMasterClass today! See you next Saturday! Don't forget to sign up http://t.co/P9Z1eaP8mC http://t.co/twe0T3NfhH,14/07/2015 01:55,neutral,neutral
My cutie!!!! http://t.co/KDV8few0sZ,13/07/2015 22:33,joy,neutral
@MyleezaKardash I actually was asleep and woke up to Juergen taking this pic! I loved this shoot!,13/07/2015 20:15,joy,neutral
So proud of our Kardashian Beauty @kbeautyhair hair products! I use them everyday &amp; my fave is the dry shampoo! http://t.co/B8NJwpOLsa,13/07/2015 19:30,joy,positive
I'm at the stage now where I wake up with a flat belly but then as I eat and by the end of the day it pops out! This means it's about to pop,13/07/2015 18:48,joy,positive
Just walked 3 miles and did 100 squats! Happy Monday,13/07/2015 18:47,joy,positive
Thanks for the 39 million!!!! Love you all!!!! http://t.co/etTvkV9U4J,13/07/2015 17:58,neutral,neutral
When my website launches! https://t.co/2XEmjEvqaq,13/07/2015 00:22,neutral,neutral
Ok I'm done! LOL,12/07/2015 04:20,joy,positive
😏 http://t.co/9UHjh8Z1SP,12/07/2015 04:19,joy,neutral
😘 http://t.co/ox0fFlTbpq,12/07/2015 04:16,neutral,neutral
😛 http://t.co/rzbFsvMNjV,12/07/2015 04:16,neutral,neutral
😖 http://t.co/mqtGHq0zzK,12/07/2015 04:09,joy,neutral
😙 http://t.co/OLiS37Vbzh,12/07/2015 04:07,joy,neutral
😜 http://t.co/QjG0nt6hqH,12/07/2015 04:06,neutral,neutral
😋 http://t.co/mETQLfJbHY,12/07/2015 03:59,joy,neutral
😐 http://t.co/Wgps6Ge0ul,12/07/2015 03:57,joy,neutral
"@WannaBeLikeKim I took cute pics with Mason I was going to post! Will do today, promise!",11/07/2015 19:36,joy,neutral
morning http://t.co/a2hBqy6NK7,11/07/2015 18:37,neutral,neutral
So proud of you @serenawilliams!!! Congrats!!!! #Wimbeldon2015 #GOAT 🎾🎾🎾🎾🎾🎾🏆🏆🏆🏆🏆🏆,11/07/2015 18:20,joy,positive
@UltimateKimK I kept color version for Twitter just for you! I read this after I deleted my ig,11/07/2015 03:24,neutral,neutral
I kinda like Kendall's black &amp; white version more might delete and post hers lol,11/07/2015 03:20,joy,positive
✨ 🍆 Magic Mike with @kendalljenner ✨🍆 http://t.co/zTi8ABXM4u,11/07/2015 03:06,neutral,neutral
💡 Shot a tutorial today on strobing for http://t.co/M0m4mjqwvP with @makeupbymario 💡 http://t.co/SMWQx2MeUV,10/07/2015 22:53,neutral,neutral
#TBT 2008 @kourtneykardash http://t.co/QsUISUHNhJ,10/07/2015 00:44,joy,positive
love @benefitbeauty! Thank you for sponsoring #TheMasterClass,10/07/2015 00:41,joy,neutral
Thx @BalmainParis &amp; @olivier_rousteing 4making my fave dress! I can't wait til I can fit into the same dress &amp; take a selfie w my wax figure,09/07/2015 19:14,joy,neutral
OMG how amazing is my @MadameTussaudLondon wax figure!!! So cool you can actually take a selfie with her!!! http://t.co/YztkIEXjfO,09/07/2015 19:13,joy,positive
Our @kardashiankids fall collection for little boys &amp; girls has arrived at @babiesrus and http://t.co/3RTGGGEz0c! http://t.co/ho4QxYEORN,09/07/2015 17:52,joy,positive
Best friend ballerinas! #HappyBirthdayP http://t.co/YwZNR4LUBX,09/07/2015 16:05,joy,positive
These love bugs! #HappyBirthdayP http://t.co/V3L8XWCtBS,09/07/2015 15:59,joy,neutral
These wild ladies always help each other when they have boo boo's! #BFF'S #HappyBirthdayP http://t.co/3oxKVXGgpB,09/07/2015 15:31,joy,positive
Happy Birthday P! Your bday was yest &amp;we were celebrating! Thx 4 being the best big cousin North always looks up to! http://t.co/C6Qm3SZvup,09/07/2015 14:29,joy,positive
Oh and loved my glam today! Thanks @patrickTa @cwoodhair http://t.co/ZjSwI8JEMi,08/07/2015 02:38,joy,positive
#BBHMM 💸💳🔌🛁🐍👅😷🔪📷💯🏧💊🔫🚬💣🔮 http://t.co/zwCSMvqxkY,08/07/2015 00:54,joy,positive
Tuesday Tea 👀☕️ http://t.co/SEVVQpErnV,08/07/2015 00:41,joy,positive
All white everything...well not everything! 👅 http://t.co/v01qY6eTBj,08/07/2015 00:37,joy,neutral
Sisters 🍦🍭🍇🍉 http://t.co/qTchGBViFq,08/07/2015 00:33,neutral,neutral
Happy birthday gorgeous!!!! I love you madly @joycebonelli 🔥💯❤️💄😍🎉💦🎂🍷🎈 http://t.co/swU60RFvw8,07/07/2015 23:29,joy,neutral
Missing my birthday boo @larsapippen happy birthday to the realist person I know! I know your bday was yesterday lol http://t.co/RLrZhkpMSu,07/07/2015 22:29,joy,positive
So excited one of my favorite make up brands @CTilburyMakeup is sponsoring my master make up class with @MakeupByMario,07/07/2015 20:07,joy,positive
This new @Balmain collection is giving me life!!!!!,06/07/2015 20:24,joy,positive
#MCM http://t.co/YSirqYOvqF,06/07/2015 18:37,joy,positive
Happy we got to glam in NYC @MakeupByMario Excited for our master class July 25th Go sign up http://t.co/P9Z1eaP8mC http://t.co/1Dogf9cO31,06/07/2015 18:26,joy,positive
Workout time!!!!,06/07/2015 16:11,joy,neutral
haha! thank you!!! xxooxoxoox https://t.co/bdkQy40XsY,05/07/2015 22:54,joy,positive
not this year. I'm pregnant so can't. i loved it though so maybe in a year or two. it was so hard on my hair though. https://t.co/FUpCTDmvLx,05/07/2015 22:52,neutral,neutral
@MolestMeKardash you are so smart! How did you know? YES! we took the best craziest pics. I hope they release more!,05/07/2015 22:50,joy,positive
❤️💥🔥⚡️🗽🇺🇸🔑❤️ http://t.co/JdMZEQNwwL,05/07/2015 21:58,neutral,neutral
💥❤️💥 http://t.co/HmZGfrDRJH,05/07/2015 21:53,joy,positive
I love my family! http://t.co/zQ14GL4VfE,05/07/2015 21:31,joy,positive
BFF'S @lorenridinger @larsapippen http://t.co/lPU2VtCA7n,05/07/2015 20:34,joy,positive
"A little blurry, wasn't ready,fixing my shirt but it's the only pic w @larsapippen &amp; @scottiepippen so I has to post http://t.co/Ma2Ag8uN7P",05/07/2015 20:31,joy,positive
Friends 4 life! Luv our tradition spending 4th of July on @lorenridinger's boat &amp; celebrating @larsapippen's birthday http://t.co/gYQ1LFGmAb,05/07/2015 20:26,joy,positive
BFF'S take NYC! @larsapippen &amp; I are so grateful our kids are BFF'S! @kourtneykardash #NYC4thofJuly http://t.co/kiJlC41Cvy,05/07/2015 19:56,joy,neutral
