tweet,date_time
"Julia Roberts! Happy birthday to America’s Sweetheart, from America’s Tweetheart.",28/10/2015 18:24
The countdown is on. My Halloween show is this Friday. I hope you’re ready. https://t.co/4yEEPzEx8V,28/10/2015 00:11
Thanks for being here. And for dancing like this.  https://t.co/MYnugnpIOS https://t.co/b5hAjNIXhp,27/10/2015 22:39
"My book “Home"" comes out today! You can order it here right now. You could get “Home” before you get home. https://t.co/SbGu61J6Ca",27/10/2015 22:33
Scary Underwood @CarrieUnderwood https://t.co/rnfwdeDo6N,27/10/2015 22:00
"I’ll give you anything you want, just please go in there again. https://t.co/aDEZMMCQ5Q",27/10/2015 21:09
It’s that magic time of year when people put their babies into pumpkins. https://t.co/7dhUh3myd2,27/10/2015 20:44
I hooked up my IT team with some new PC laptops. Apparently the IT office is right next to the gym. #PCDoesWhat https://t.co/ayHb7oSNG2,27/10/2015 19:53
"Courtney Wagner lost her battle with cancer, but won so many others along the way. We'll never forget her spirit. https://t.co/ksTdtF4fqH",27/10/2015 18:37
2 more days. 2 more days. 2 more days. @EricStonestreet https://t.co/8RX8O7VmDw,27/10/2015 17:56
My book “Home” comes out tomorrow! Today’s the last day to pre-order. You’ll be an “early adopter.” I know the lingo https://t.co/TWLqFfmMXr,27/10/2015 00:54
Big news: @JustinBieber is doing an outdoor concert on my show. Bigger news: You just got a chance to be here for it https://t.co/sSSeJw7zCm,26/10/2015 23:40
It's not too late to win a huge prize at the University of Kansas! You're gonna be on my show at 5pm!,26/10/2015 21:49
Glad you’re okay after taking a spill. You woulda been safer if you had been wearing my gift #JustSayin #JimmyFallin https://t.co/i0RVNGHt2t,26/10/2015 21:33
"I love to help deserving people. When I see others doing the same, nothing makes me happier. https://t.co/bM0oTNTS9H",26/10/2015 20:58
"Happy birthday, @HillaryClinton! I hope you’re celebrating in your birthday pantsuit.",26/10/2015 20:24
"It’s go time, U of Kansas! Get to the hill in front of the Campanile Memorial to be on my show. Come dressed as royalty and win BIG!!",26/10/2015 19:50
You are going to want to see this on Thursday! https://t.co/ryhMPb4zfE,26/10/2015 19:19
1hr left before I see you dressed as royalty at the Campanile Memorial at the U of Kansas. It’s the World Series of Twitter hits! @KUNews,26/10/2015 19:10
"Oh hey U of Kansas @KUNews, if you could also show up dressed as royalty - kings, queens, etc. BIG prize at stake. See you at 3pm, CST!",26/10/2015 18:41
"Hey @KUNews, I hope you’re ready! Be at the hill in front of the Campanile Memorial at 3pm today. You won’t be sorry. Let’s play ball.",26/10/2015 16:29
"My episode of #MasterClass airs tonight! I can’t wait for you to see it. I’m talking to you, @Oprah.
https://t.co/rhxMebMZBo",26/10/2015 00:21
"Big things planned for the University of Kansas tomorrow. You free around noon, Jayhawks? I hope you bring your A-game. @KUNews",25/10/2015 21:39
"My book “Home” comes out Tuesday. It’s perfect for your home, your friends' homes, families’ homes or Katie Holmes. https://t.co/TWLqFfmMXr",25/10/2015 20:29
"Happy birthday, @KatyPerry! You know that giant cake in your kitchen? I’m hiding in it.",25/10/2015 19:34
My brother has a new EP out! Check out “Only Summer” by The Lightjackets. I was on tambourine. https://t.co/ffQfUMcz9u,24/10/2015 22:39
"Hey, everybody at the University of Kansas, if you're as excited as I am about the World Series, I hope you're free on Monday. @KUNews",24/10/2015 21:28
3 more days until my new interior design book “Home” hits stores! I love homes. I’ve lived in them all my life. https://t.co/TWLqFfmMXr,24/10/2015 20:37
"I told a story from my @OWNTV's #MasterClass on my show. Normally I’d save it all for Sunday, but @Oprah made me. https://t.co/bcfakRmVXQ",23/10/2015 23:35
My book “Home” comes out Tues! Pre-order it from Barnes &amp; Noble. I can’t imagine anything more noble. Or more barnes https://t.co/TWLqFfmMXr,23/10/2015 22:40
I played 5 Second Rule with @5SOS. #LaughDancePartner https://t.co/IkPFhGn2Vo,23/10/2015 21:35
This is so adorable it’s scary. Happy #CatPhotoFriday https://t.co/iNKZaH7BIw,23/10/2015 20:36
.@Oprah bought 10% of Weight Watchers. That’s a lot of trees. https://t.co/RJjO5ba0lg,23/10/2015 19:58
Hey everybody! @5SOS was here and they sang “Hey Everybody!” https://t.co/4REua8wVU1,23/10/2015 18:47
"If there’s anything better than waking up to a new @Adele song, I don’t know what it is. Hello. https://t.co/YdtvV5ifE7",23/10/2015 17:04
"My book “Home” comes out Tuesday! Not out of the closet, out for sale. Although there are some great closets in it. https://t.co/TWLqFfmMXr",22/10/2015 23:32
"I’m gonna be on @Oprah’s #MasterClass on @OWNTV! Tune in. Everyone who watches gets a degree
https://t.co/npf1EgaQyY",22/10/2015 21:45
"A study says there’s a 99% chance of an earthquake in L.A. in the next 3 years, and a 100% chance we’ll be saved by Dwayne @TheRock Johnson.",22/10/2015 21:33
I hope somebody tells @NickJonas I’m taken. https://t.co/r1utexKQ4j,22/10/2015 20:49
.@NickJonas updated me on his dating status. https://t.co/OZeC2nYtvV,22/10/2015 20:12
.@Mark_Wahlberg talks about his butt. https://t.co/6KfhW9ScRZ,22/10/2015 19:24
Happy birthday @JesseTyler! I got you exactly what you’ve always wanted. A tweet from me.,22/10/2015 18:32
"Happy #ThrowbackThursday, @AndyLassner. I hope you’re ready for this year's Halloween. https://t.co/n5Px9ESs5a",22/10/2015 17:47
"""I’m so sorry you have to go through this.” #CatWeek https://t.co/9dgdNynivv",21/10/2015 23:23
This Halloween house deserves a prize. So does its neighbors. https://t.co/xJHTQJi9mU,21/10/2015 21:50
"If I’ve learned anything, it’s if a loved one is coming out of anesthesia, film it. https://t.co/wLnkcBZwea",21/10/2015 21:03
"My new book “Home” comes out on Tuesday! It’s about how to make your home more homie. Pre-order yours here, homie. https://t.co/jxszwXVVEW",21/10/2015 20:27
.@DrewBrees I hope you see this. Unbelievable. https://t.co/jXQPA9aEDZ,21/10/2015 19:52
"Happy birthday, @KimKardashian West! You put the #YOLO in embryology.",21/10/2015 19:09
"Today is the day they go back to in ""Back to the Future""! And look! We finally have hoverboards. #BackToTheFuture https://t.co/8gn5nOPL1r",21/10/2015 18:37
Happy #YoureWelcomeWednesday! https://t.co/nFyqdXOkfs,21/10/2015 17:56
"OMG I love @GwenStefani’s new song, #UsedToLoveYou https://t.co/oTphpFRQWu",21/10/2015 01:50
"Always good to see my boy Mario. 

#MyBoyfriend https://t.co/cFfybwu3Pf",21/10/2015 00:57
#CantWait https://t.co/mARkaloh0T,21/10/2015 00:15
"Happy birthday @JohnKrasinski. Sending love to you &amp; your wife, Emily Blunt. I mean how adorable are you two? https://t.co/kMwLlh7vQ9",20/10/2015 22:41
My audience won a big prize. I won’t say what it is but it was from TCL. #TCLCares #LaughDancePartner https://t.co/3jmWhTAYmb,20/10/2015 21:51
It’s up to U K. #GetElleyOnTheTelly @JKCorden https://t.co/CbW6ogGtBU https://t.co/CVGRmW8Ins,20/10/2015 20:51
I wonder who gets the most treats. #CatWeek https://t.co/95IqNMV78V,20/10/2015 19:46
Can't wait for Star Wars! I turned down the role of Vader’s secret lover when I found out how she dies. Hope that doesn’t give away anything,20/10/2015 18:56
No words for this. https://t.co/ZlsFF1hXlL,20/10/2015 17:47
This is breaking news you are going to want to see.  https://t.co/TDXl0IpzSW,20/10/2015 01:00
The most anticipated week in the history of television is back. #CatWeek  https://t.co/MpLAc4lR1h,19/10/2015 23:01
Thanks for your questions about my sweater. It IS from #EDbyEllen and you CAN get it here! https://t.co/LCdsVcSgbJ https://t.co/yFIxaIxkHQ,19/10/2015 22:40
"Love my Heads Up! board game from @SpinMaster? Wanna come to a 12 Days show? If you answered “yes,” tap here. https://t.co/dLkwDLVNQH",19/10/2015 21:53
"Yellow-bellied sea snakes are highly venomous. Please be careful. 1 was spotted on a CA beach. Even scarier, he already has 6 Tinder matches",19/10/2015 20:18
This is the only cooking lesson you’ll ever need. https://t.co/tKE4LiyxYD,19/10/2015 19:25
Guess who. #CatWeek https://t.co/cVbGs4Qb5c,19/10/2015 18:06
Happy 28th birthday @ZacEfron! You’re finally as many years old as you have abs.,18/10/2015 18:15
Don’t miss @AmySchumer: Live At The Apollo on @HBO tonight at 10pm! #AmyAtTheApollo,18/10/2015 00:54
I’m about to go live on @QVC with my ED On Air holiday collection! Tune in. I’ll QVC you soon.  http://t.co/zZkfkovzaE,16/10/2015 23:47
Thanks @MileyCyrus for playing this with me. You are a #HappyHippie. https://t.co/3PO07Aoi9i,16/10/2015 23:30
That’s either his tail or he’s holding a feather duster. Happy #CatPhotoFriday. Cat Week starts on Monday! http://t.co/NDPaNa166k,16/10/2015 22:31
Her voice is beautiful. So is her courage. What an amazing moment. http://t.co/oPoxhAG4lC,16/10/2015 21:16
I played a new game called “Wrecking Balls” with @MileyCyrus. You heard me. http://t.co/J7IlncvYPY,16/10/2015 20:13
"Tinder made some updates to their app. You’re totally gonna swipe right on this one.
https://t.co/xZWoel5KIV",16/10/2015 18:39
"Backstreet’s back, all right. And I’m helping them bring the Spice Girls with them. #BackstreetSpiceGirlsTour http://t.co/BsS4wHdoh6",16/10/2015 17:43
Pumpkin picking can be exhausting. http://t.co/AoldnrHgX3,15/10/2015 22:05
This dance was nothing short of incredible. http://t.co/bQTt7046U9,15/10/2015 21:08
.@BernieSanders knows how to get down. https://t.co/GKU1FaWnQR,15/10/2015 20:39
What kind of underwear does @BernieSanders wear? Now you’ll know thanks 2 my friends @ULTA_Beauty #LaughDancePartner http://t.co/57A5LQBKO0,15/10/2015 19:40
Happy #ThrowbackThursday #TBT http://t.co/hPOK1tMAkU,15/10/2015 18:05
Be kind to one another #SpiritDay http://t.co/kAhhEO73IK,15/10/2015 16:35
You were wonderful. I'm so glad I turned my chair around.  https://t.co/EsuB6WPetn,15/10/2015 02:34
"Presidential candidate @BernieSanders​ is ready for his entrance onto my show.
https://t.co/cxVVL68hzJ",15/10/2015 01:02
"I’m nominated for Adweek’s Social Media award! Vote for your favorite, however blonde or blue eyed she may be. http://t.co/6dVxbFRtrP",15/10/2015 00:23
"On my show tomorrow, Senator and presidential candidate @BernieSanders. Or, as I call him, Sandy. http://t.co/B82uDEAO2e",14/10/2015 23:45
"Welcome to Instagram, @ChrisHemsworth! That’s quite a snake you’ve got there. You heard me. http://t.co/tRBP23BkG1",14/10/2015 21:30
Violet’s dream was to come to my show. I didn’t even realize that my dream was to meet Violet. http://t.co/vURJrdsRul,14/10/2015 20:49
Happy #YoureWelcomeWednesday http://t.co/RuMCgO6YJN,14/10/2015 19:33
These two need a reality show together. https://t.co/zVnBiaLtM4,14/10/2015 18:05
Tonight is the debate! Will I watch? Debatable. #DemDebate,14/10/2015 00:03
"""When the pain of where you’re at is stronger than the fear of where you’re going, then you’ll move forward.” http://t.co/h0dUw6u5at",13/10/2015 22:19
Our movement is picking up steam! And by “steam” I mean a celebrity. #GetElleyOnTheTelly  http://t.co/7AvTomKjba,13/10/2015 21:37
You can win $5K cash AND a $5K @QVC gift card from my ED collection! It’s an EDcellent idea. http://t.co/ZGCyWlo7xR,13/10/2015 20:06
.@SteveCarell and I are getting ready for Halloween. https://t.co/9OAAE3qRwO,13/10/2015 18:20
"I just got asked to do the cover of Playboy next March. I hope you’re ready for this, America!",13/10/2015 17:25
"I think this woman hit 10,000 steps on her Fitbit. https://t.co/vg9BrjXUL2",12/10/2015 23:21
Nick the Gardener helped Kate Winslet get up to speed on gardening. He really gave her the shirt off his back. http://t.co/BVc5BPGnmY,12/10/2015 21:49
This @Pharrell performance is about to knock your socks off. http://t.co/fLwOtT2oMS,12/10/2015 21:17
I love this so much… a 4-year-old girl singing to inspire her mother who's fighting cancer. http://t.co/0VHhOdYuR3,12/10/2015 20:38
I love seeing your bad hair day photos. #HairClubForEllen http://t.co/DtX3MP46NL,12/10/2015 19:22
I hope your mood is buckled in. Because it’s about to get boosted. http://t.co/oh54NAc6og,12/10/2015 18:16
"Happy bday @MarioLopezExtra &amp; @WendiMcLendonCo. Mario, I hope you celebrate with your shirt off. Wendi, I hope you’re the one taking it off.",10/10/2015 17:55
Half nelson. Whole adorableness. http://t.co/wqYsT47iy2,09/10/2015 23:02
"Ya know that friend who knew about Heads Up! before anyone? That could be you right now. Check my new game, Psych! http://t.co/yCH5WcaUds",09/10/2015 22:20
My audience showed me their Bad Behavior in this round of Heads Up! Now on @amznunderground! #LaughDancePartner http://t.co/MRIScNj3sy,09/10/2015 21:29
I may have scared @SelenaGomez while she was here. Just a little. Twice. https://t.co/423Pi13SQD,09/10/2015 20:42
"“He Named Me Malala” opens in theaters today &amp; if you want to be inspired to change the world, I recommend you see it http://t.co/mxfvIrXRnR",09/10/2015 20:12
"Amazing. All this time, I’ve been wasting my wrappers on chewed gum. http://t.co/vNKpuU9EaY",09/10/2015 19:38
"Today I introduced the world to my squad. @TaylorSwift13 , I hope you’re watching. #SquadGoals http://t.co/INOt6JyIVV",09/10/2015 18:50
"These sorority girls may have spent the whole time at my show takings selfies, but at least I was in ‘em. http://t.co/V4nve9MJAd",09/10/2015 17:24
"Happy birthday, Matt Damon! I promise we are doing everything we can to get you back from Uranus. http://t.co/2Gz01GYwSU",09/10/2015 00:25
Bubble Trouble #GetElleyOnTheTelly http://t.co/a5leshlf79,08/10/2015 23:24
Happy #ThrowbackThursday #TBT #GetElleyOnTheTelly http://t.co/ca0VH2RMSq,08/10/2015 21:43
".@BrunoMars! For your bday, I’m giving you a song idea. Did you know some doctors don’t validate parking? Untouched territory right there.",08/10/2015 20:54
It’s World Octopus Day! How do you make an Octopus laugh? Give him ten tickles. #ClassicJokeThursday #GetElleyOnTheTelly,08/10/2015 20:00
This gave me chills. http://t.co/nxxYzM69N7,08/10/2015 19:32
"If you love Heads Up!, I'm about to blow your mind. Check out my free new game, Psych! http://t.co/yCH5WcaUds  http://t.co/XYGbihkqlC",08/10/2015 18:04
"England our time has come! Scotland Ireland &amp; Wales the moment is now! Let’s unite for our dream #GetElleyOnTheTelly
https://t.co/N4dliSeDcf",08/10/2015 17:10
"“Blood Lions” airs on MSNBC tonight at 10pm and 11pm. If you care as much about protecting lions as I do, I know you’ll watch.",08/10/2015 00:16
"Who doesn’t love a couple of birds on their head? Wait, I found someone. http://t.co/OV93E4IymQ",07/10/2015 21:58
.@UsainBolt may have just lost his title as the fastest man on Earth. http://t.co/oj9qC03Kxu,07/10/2015 20:48
Happy #YoureWelcomeWednesday http://t.co/AnGKF9xYPk,07/10/2015 18:25
This is the fastest man on Earth @UsainBolt and me losing a push-up contest. https://t.co/mO8SJYioDG,07/10/2015 16:44
"You even look gorgeous in a lab coat. Thank you for saying ""Uranus"" on national television. https://t.co/ATrHX5CcK6",06/10/2015 23:44
"If you love playing Epic or Fail as much as I do, check out the first episode of the Epic or Fail show on @ellentube http://t.co/bkFQzHRt3E",06/10/2015 21:08
You don’t have to be at the beach to enjoy an @OceanSprayInc. Hope this clip doesn’t bog you down #LaughDancePartner http://t.co/QCB7v2VHis,06/10/2015 19:14
"There’s already a sequel to #TheMartian coming out, and this one stars @KimKardashian West. http://t.co/3OL0SVrovq",06/10/2015 17:37
Everyone’s a comedian. https://t.co/ll5Bksq6NB,06/10/2015 16:41
.@Official_Twitch &amp; @AllisonHolker are having a baby! We don't know if it's a boy or a girl but he or she already won season 44 of SYTYCD.,06/10/2015 01:34
"Times have changed. When I was 13, “Snapchat” was what my mom called it when I talked back to her.",06/10/2015 00:12
They’re really starting to see things eye to eye. http://t.co/39o7VSLTiB,05/10/2015 23:15
What a fun weekend. http://t.co/3E3xjJ5IJp,05/10/2015 21:37
I had a few emails with @HillaryClinton that I noticed she didn’t share. I thought I should share them now. http://t.co/ZdVFHhdp8G,05/10/2015 20:19
"Happy birthday, Kate Winslet! Near, far, wherever you are.",05/10/2015 19:46
"Thank you Lost &amp; Found Pets of South Carolina. If you’re looking for or found a pet, connect here. SC, I love you. http://t.co/JHXD5McVAZ",05/10/2015 19:00
Thank you to all the heroes in South Carolina helping the people affected by these floods. We’re all sending you love.,05/10/2015 18:29
#MondayMotivation http://t.co/zm3K0nfMKn,05/10/2015 17:55
You got it. Feel free to keep winning.  https://t.co/l3GwkOOV17,05/10/2015 17:21
"Brian, Jackson &amp; I convinced our friend @DrewBrees to play tonight. I thought this would be a good time to remind you http://t.co/Pe9kk3Yn9f",05/10/2015 03:54
"The Warning is performing at House of Blues a week from today, Oct 11th! You’ve been Warned. http://t.co/g6gO9wAsQi http://t.co/OKvIa3Xh0J",04/10/2015 18:30
Be stylish. Be supportive. #BCAM http://t.co/yoS8vKA2HD,03/10/2015 22:45
"Happy birthday, @GwenStefani! I hope I get to see you soon. Just tell me where and Gwen.",03/10/2015 18:48
"Veronica was caught playing hooky in my audience, so I had to school her myself. http://t.co/uWqXLp2phE",02/10/2015 20:24
"Girls can grow up to be anything they want. Just look at my friend, UFC fighter @RondaRousey.  http://t.co/0d6DVejYCW",02/10/2015 17:44
"Glad to have a partner like @ULTA_Beauty who gives back the way I do - with dignity, respect &amp; head stockings. #BCAM http://t.co/P3QzORXlTK",02/10/2015 00:23
One of my favorite stories ever. http://t.co/aWZZN0Ji3k,01/10/2015 22:46
I can’t imagine what the families of UCC are going through. The world is rising up to hold you in the light. I hope you can feel our love.,01/10/2015 19:35
Happy #ThrowbackThursday! http://t.co/lv7LRJdNkh,01/10/2015 17:26
They don't call you Saints for nothing. https://t.co/xwnEMpbqFJ,01/10/2015 04:22
Cute ponytail. Cute mustache. http://t.co/BUM2HPPt38,01/10/2015 00:02
Happy #YoureWelcomeWednesday http://t.co/b2W5gdKO77,30/09/2015 21:26
Took a selfie &amp; @KimKardashian West magically appeared. Post a fruit selfie w/ #DrinkGoodDoGood. http://t.co/gOxsVRjlgF,30/09/2015 19:53
I assume this will be the cover of your next book. https://t.co/WlASna5311,30/09/2015 19:01
Here are @KimKardashian West’s thoughts on Caitlyn’s journey: http://t.co/vh5Tx7waoT,30/09/2015 16:56
"If this is your first day finding me on Snapchat, you picked a good day. Find me. I’m “Ellen"" http://t.co/QAg6rsMkUh",30/09/2015 00:17
This kid is amazing. Watch his whole performance on my Vessel page. http://t.co/gUXG5LviWz https://t.co/teBHR3dWIl,29/09/2015 20:36
I sent Jeannie to make her Broadway debut. She was Wicked good. http://t.co/sRtuEm16LS,29/09/2015 19:29
"Happy birthday, @Official_tWitch! Whether you’re dancing, DJ-ing, or getting your thighs waxed on national television, I always love ya.",29/09/2015 18:42
It's #NationalCoffeeDay! So many places to get free coffee. I feel great! Great great great great! What a great idea. Great great great.,29/09/2015 17:44
Oh nae nae he didn’t. https://t.co/vg3O5rfqJh,29/09/2015 14:41
I know Matt Damon is a good guy. I was happy to help set the record straight (or gay. Up to you) http://t.co/aDxt9o6FCn,28/09/2015 23:35
"“No, you give ME a boost.” http://t.co/26ueZIDQN9",28/09/2015 22:46
This is what real positivity looks like. I know Emilee's going to inspire you as much as she inspires me. http://t.co/0mGqbHdRfB,28/09/2015 21:22
#MondayMotivation http://t.co/lntKtLdQGm,28/09/2015 19:47
"Happy Birthday, @HilaryDuff! I just double-checked. I could have sworn it was so yesterday.",28/09/2015 18:18
"Claire Danes is here for the first time today, and I have a feeling it won’t be her last.  https://t.co/TFnZFXNUY1",28/09/2015 17:24
We saw the Super Moon! I had no idea it would be so bright! #SuperBloodMoon #OMG #Blessed http://t.co/9xexhw5gki,28/09/2015 02:50
My holiday collection on @QVC kicks off in 10 minutes! I’ll be there live. I hope you will be too. http://t.co/q6FgvGWQRa,25/09/2015 23:52
Happy #CatPhotoFriday http://t.co/w1s1rIlQB4,25/09/2015 21:59
I thought this was pretty bunny. https://t.co/KPhd9njVmE,25/09/2015 20:36
You never know when I might pop up in your living room. http://t.co/WZNa2spjo9,25/09/2015 19:30
What does a Greek person shout when they’re watching OWN? OPRAH! #ClassicJokeFriday,25/09/2015 18:27
"Happy birthday, Will Smith! I hope you’re chillin’ out, maxin’ and relaxin’ all cool.",25/09/2015 17:12
#ImAboutToWatchScandalNobodyCallOrTextMeForAnHourOrEmail,24/09/2015 23:54
Happy #ThrowbackThursday #TBT http://t.co/oCZ5eT0tau,24/09/2015 23:33
Handshakes can be intimidating. http://t.co/kXasprwCZy,24/09/2015 21:30
This is what happens when you combine Heads Up and Angry Birds. @amznunderground #LaughDancePartner http://t.co/3ZoaQxYmao,24/09/2015 20:30
I showed some of @PortiadeRossi’s #BadHairDay photos on the show. Now I wanna see yours! Send ‘em to me here. http://t.co/diF4HxG4Mn,24/09/2015 19:33
What you want. Baby they got it. https://t.co/NtE1dOxodu,24/09/2015 18:31
"It’s National Punctuation Day!?!;”:’&gt;./,+{=@#”(*$]%]?!",24/09/2015 17:37
Butterflies can be so merciless. http://t.co/M7RgINQhCt,23/09/2015 23:37
"My wife looks beautiful at every moment, at every angle. Here’s my proof. @PortiadeRossi http://t.co/h4EojZE3gH",23/09/2015 22:00
"The world’s gonna miss you, Yogi. http://t.co/1paCnHWR4q",23/09/2015 21:30
I love Jon Stewart. Thank you to the @WWE for the amazing support of #JustKeepDancing https://t.co/j8sT2zDSwV,23/09/2015 20:50
It’s #YoureWelcomeWednesday http://t.co/girsJR5Y3R,23/09/2015 19:40
I’ve heard wonderful things about your appearance.  https://t.co/Z4n1RheBip,23/09/2015 19:02
This Trumps all previous Republican debates. http://t.co/EjDbeO7zzQ,23/09/2015 18:31
"Dytto was incredible, but I feel terrible her CD kept skipping. https://t.co/4TLRhsUuSI",23/09/2015 18:05
Happy #FirstDayOfFall! These people really know how to celebrate. http://t.co/wEPD2ZbKQM,23/09/2015 17:31
"It’s Yom Kippur. If you’re atoning, I forgive you. If you’re not atoning, I still forgive you.",23/09/2015 00:07
I need a table of laughing babies. http://t.co/m34UF4vu6n,22/09/2015 21:30
We miss you already. http://t.co/U2OqzrX7Vz,22/09/2015 20:03
I picked out this video for you. It’s just something I saw in the window. http://t.co/whNjBTyLzF,22/09/2015 18:30
.@MsLeaMichele really is a Scream Queen. https://t.co/DzhHwzbXry,22/09/2015 17:25
Dylan met Taylor! Taylor met Dylan! This makes me so happy. https://t.co/woGMnqeVZK,22/09/2015 16:35
My show was on the red carpet of the #Emmys handing out water bottles. I’m kidding. We had tequila. http://t.co/Rzo1g9NA6n,22/09/2015 00:45
Look! It’s Tiny Trumps. http://t.co/Q80HoEjr4k http://t.co/wHhAWLxkJs,21/09/2015 21:29
.@RickyGervais loves animals. I love Ricky Gervais. http://t.co/1ijFu50Gq0,21/09/2015 19:04
"Happy birthday, @JasonDerulo. I found a new fan of yours. Watch the whole video on ellentube: http://ellen.... https://t.co/33nin483wE",21/09/2015 18:04
Today is an International Day of Peace. I'm going to celebrate tomorrow too. And the next day. And the next… #ForgiveForPeace,21/09/2015 17:30
".@ViolaDavis, you're spectacular. #Emmys",21/09/2015 02:55
.@AmySchumer that Emmy goes really well with your smokey eye. #Emmys,21/09/2015 02:04
"You guys, Olive Kitteridge just won my fantasy football league. #Emmys",21/09/2015 01:48
Thanks #Emmys. I had DVRed all of those shows.,21/09/2015 01:44
I love when TV makes a difference. Grateful to @JeffreyTambor &amp; Transparent for breaking ground and so happy for their win. #Emmys,21/09/2015 01:11
.@AllisonBJanney broke the record for acting #Emmys. That doesn't even count the ones she's won for Sound Mixing for a Variety or Special.,21/09/2015 00:34
"Happy birthday, @JimmyFallon! I had so much fun beating you in our lip sync battle. B!@#$ better have my trophy. Sending love.",19/09/2015 20:11
Why do cows wear bells? Because their horns don’t work. #ClassicJokeFriday,18/09/2015 21:24
".@RyanHoward is a great guy. Happy to help! http://t.co/lQVpRkYfMn
https://t.co/9m2dQLqdVF",18/09/2015 19:36
Women can play football. They can also win a brand new @Ford. #LaughDancePartner http://t.co/CC2erxHgb6,18/09/2015 18:40
#DWTS #POTUS @BarackObama https://t.co/bS9lUa9m7k,18/09/2015 14:36
Consider my mood boosted. Watch the whole video on ellentube: http://t.co/Knc3MEK7M8 https://t.co/25VBHamHxb,17/09/2015 22:00
Happy #ThrowbackThursday #TBT http://t.co/jv8HHT1Yoq,17/09/2015 20:31
.@TigNotaro was here for the first time. I adore her. http://t.co/ZE55EcKh3k,17/09/2015 18:44
This young girl inspires me. I’m so proud of her. @GAPKids #HeyWorld #LaughDancePartner http://t.co/w3frAcDacU,17/09/2015 18:18
Why can’t he feel his face? Is she holding his arms down? #TheWeeknd,17/09/2015 17:13
Happy #YoureWelcomeWednesday  http://t.co/yD7Ly0ciDE,16/09/2015 23:58
You two are so good together it's scary.  https://t.co/hQqASFhhV2,16/09/2015 22:06
This is why I don't have children. Or blueberry smoothies. https://t.co/otYNncA6he,16/09/2015 20:13
Burnell did something incredible for NOLA. My friends at @Ford did something incredible for him. #LaughDancePartner http://t.co/hOhrlNN4GM,16/09/2015 18:31
"Happy birthday, Amy Poehler! There’s so much to love about you, from Parks &amp; Rec, to SNL to Inside Out, and of course, your Golden Globes.",16/09/2015 17:24
"I promise, you are going to want to watch. https://t.co/GLMQXWSGab",16/09/2015 14:16
Babies and dogs posing for photos isn’t easy. These two have it licked. http://t.co/Ba8XvwwPzR,15/09/2015 21:29
"Check out the cool new underwear in the Ellen Shop! Shoot, they were just here. Now I can’t see them. http://t.co/p16YMTnnmD",15/09/2015 20:59
"NYC was so much fun. Thanks for sending us, #VisaCheckout! http://t.co/n6U3u8OaP6",15/09/2015 20:05
.@JustinBieber learned how to whip and nae nae on my show todae dae. http://t.co/EMLU2g82Cy,15/09/2015 19:28
"Happy birthday, Prince Harry! I got you a special gift- a blind date with any of my Twitter followers. Your pick! You’re welcome.",15/09/2015 17:07
LIVE on #Periscope: Viral Video Meeting https://t.co/Fl67r9soia,15/09/2015 16:34
That’s what I call a perfect answer.  http://t.co/UipLnsAipe,14/09/2015 22:47
"This student hit a lucky shot at a basketball game. He hit a luckier one here, thanks to @Ford  #LaughDance... https://t.co/j4eMWODKBs",14/09/2015 20:44
Happy #MondayMotivation! http://t.co/NJWl0iUm5C,14/09/2015 20:13
".@RondaRousey showed my Executive Producer @AndyLassner some of her moves. Stay down, Andy. Stay down. http://t.co/FH92F6FZk0",14/09/2015 19:48
I hope everyone had a great weekend. I know Mia did. http://t.co/vVKVhnJtVj https://t.co/kxBfWvPHO7,14/09/2015 18:39
Happy #RoshHashana to all of my Jewish friends! I dipped my apple in honey and tooted my shofar. Shofar shogood.,14/09/2015 17:01
"Tomorrow, Andy meets @RondaRousey. He also meets the floor.  https://t.co/C7xEoGBWtI",13/09/2015 18:24
We should write a song together. https://t.co/tzBIq70FDY,12/09/2015 16:21
"Happy birthday @Pommyrantz. I hope you spend it doing what you love-
day drinking.",11/09/2015 20:28
I hit a NYC sorority. That didn't sound right. I brought a suitcase of cash. That's worse. It was Cash At Your Dorm. http://t.co/nVmApKpXVn,11/09/2015 19:35
"Happy birthday, @HarryConnickJr. I can't get that song ""I Just Haven't Met You Yet"" out of my head.",11/09/2015 17:41
"Every time I come to New York, I remember how powerful the spirit of this city is. Especially today. NYC, I love you. #NeverForget",11/09/2015 14:03
Happy #ThrowbackThursday! #TBT http://t.co/XULlSen3R9,11/09/2015 00:28
@MeredithShow Thank you!,10/09/2015 21:14
I love New York. I also love my new New York items in the Ellen Shop. http://t.co/fTWMVDk325,10/09/2015 20:25
"Before you watch her on my show today, watch her Whip. And of course, watch her Nae Nae. @HillaryClinton https://t.co/wdk6cdiJrS",10/09/2015 18:35
Macey met @HillaryClinton. Politics has never been more adorable. http://t.co/yI6jiir6qo,10/09/2015 17:31
.@JimmyFallon must be really excited to have me. He put my name on the door and everything. http://t.co/bV8RQmUY6B,09/09/2015 23:40
Happy #YoureWelcomeWednesday http://t.co/0g5u0jLdT7,09/09/2015 22:57
"My ready-to-wear line is available at @Bergdorfs! And if you ask me, it looks pretty Goodman. #BGxED http://t.co/bHaPKeCLp1",09/09/2015 21:52
You're about to be lip sunk. https://t.co/obu0zcHFYd,09/09/2015 21:29
I ❤️ @TaylorSwift13. We never go out of style. http://t.co/HdFmKUe6Bd,09/09/2015 21:03
