tweet,date_time,real_sentiment,real_distilbert_sentiment
Quick photo shoot in London and now we're in Madrid. BFF status to @edsheeran for hooking up my friends with tickets to his nashville show!!,23/01/2013 08:13,joy,positive
It's official--'I Knew You Were Trouble' is #1 on pop radio!! You guys are unbelievable. I'm smiling SO big right now.,22/01/2013 01:37,joy,positive
"Hey everybody, Michael J. Fox got in touch with me today and we are good. Thank you for having my back.",18/01/2013 22:35,joy,positive
Samuel L Jackson. YES. http://t.co/k214eHIS,17/01/2013 04:08,joy,positive
Somewhere in LA.. http://t.co/vzhD8yGN,15/01/2013 22:23,neutral,neutral
BRIT nomination?! Amazing!! 🇬🇧💋,11/01/2013 16:09,joy,positive
Back in the studio. Uh oh...,10/01/2013 22:31,neutral,neutral
"Sitting here with my new People's Choice award and Chinese food take out, watching Law and Order. Thank you for a beautiful night:)",10/01/2013 05:56,joy,positive
I've had so many people send me this. SO unbelievably cool. http://t.co/MWkieTLj! @walkofftheearth @krnfx,07/01/2013 08:37,joy,positive
...'til you put me down.,06/01/2013 01:21,sadness,negative
There are 13's EVERYWHERE. This is PERFECT.,01/01/2013 03:04,joy,positive
So excited to be in New York playing on @OfficialNYRE! It all starts at 8pm ET on ABC. Can't. even. verbalize. how stoked I am for 2013!,31/12/2012 17:22,joy,positive
"I shouldn't read into the fact that my family got me a new scrabble board (the one that swivels!) &amp;cat treats for Christmas, right? Am I 85?",26/12/2012 22:52,neutral,neutral
My dad just sent me this commercial. Adorable. Merry Christmas and may you never grow up. http://t.co/B6hOiIkW,23/12/2012 00:46,joy,positive
Oh heyyyyy iTunes.... :) :) :) http://t.co/f40Budm3,22/12/2012 18:13,joy,positive
listening to the radio with Meredith. http://t.co/d2ZOn8se,18/12/2012 15:39,neutral,neutral
Hiiii @lilyrosecooper--thanks! That just made my day:) Merry Christmas!,18/12/2012 13:56,joy,positive
Was just thinking about how amazing it is that @ReeveCarney did all of his own stunts in the 'Trouble' video. So unbelievably talented.,17/12/2012 12:40,joy,positive
I'm heartsick about the senseless tragedy in CT and praying for the families of the children and teachers who lost their lives. Unthinkable.,15/12/2012 12:52,sadness,negative
"The video. Starring the unbelievable @ReeveCarney, directed by the amazing @AnthonyMandler. I'm so proud of this one. http://t.co/rtc4X1eW",13/12/2012 21:40,joy,positive
Best birthday surprise EVER-just found out that Safe&amp;Sound is nominated for a GOLDEN GLOBE!! Thank you @goldenglobes and HFPA! #hungergames,13/12/2012 15:05,joy,positive
@selenagomez I love you so.,13/12/2012 11:02,joy,positive
BIRTHDAY!!!!,13/12/2012 10:43,joy,positive
"December 13th is my 23rd birthday, and also the premiere of my 23rd video. How fun.",10/12/2012 19:17,joy,positive
Guys. @MTV is going premiere the 'I Knew You Were Trouble' video on MTV First: Taylor Swift on December 13 at 4:40 pm ET. I am excited.,10/12/2012 17:20,joy,positive
Just got in the car and @z100NewYork is playing 'I Knew You Were Trouble' !! Yes!!!!,07/12/2012 00:39,joy,positive
@thecivilwars My 1st thought upon hearing of our 2 Grammy noms for Safe &amp; Sound was 'may the odds be ever in our favor' and I'm not sorry.,06/12/2012 05:09,joy,positive
Honored to also be nominated for 2 Grammys with @thecivilwars for 'Safe and Sound' on @thehungergames soundtrack. Unreal! #GrammyNomination,06/12/2012 05:05,joy,positive
After...... (!!!!!!!!!!!!!!!!!!!!!!) http://t.co/kwQwrd2R,06/12/2012 04:52,joy,positive
Before...... http://t.co/WIqyR5fx,06/12/2012 04:51,neutral,neutral
I'll be co-hosting the Grammy Nominations Concert live from Nashville tonight! 10/9c on CBS. Headed to rehearsals now. Psyched.,05/12/2012 21:48,joy,positive
@1027KIISfm Jingle Ball!!! 🎅🎄✨🎤,02/12/2012 04:26,joy,positive
"Oooooh @TheEllenShow is airing my performance of ""Begin Again"" tomorrow. (Friday) I'll be on the same million hour flight I'm on now! 👍✈",30/11/2012 04:18,joy,positive
In the dressing room at the ARIA's. Loving Australia. http://t.co/wtrjI2eo,29/11/2012 09:45,joy,positive
Woah. The fans at the ARIAs came out in full force!! This is INSANE!,29/11/2012 07:13,joy,positive
So excited about performing on the ARIA's tonight! Never been before. Here's comes 'trouble'.... See what I did there? Sorry. I know. Sorry.,29/11/2012 06:28,joy,positive
Seeing this makes me so happy. http://t.co/4knthS3d,28/11/2012 20:17,joy,positive
Just tried reading a hotel shampoo bottle an arms length away from my face to check if I still need contacts-Turns out I do. Eventful night.,26/11/2012 06:49,neutral,neutral
Today my friend @RichardWilkins made the astute observation that 'Meredith' contains 'Red'. 😸 I was astounded. And the fans were amazing.,26/11/2012 01:13,joy,positive
Just got to my dressing room. @TheTodayShow clearly understands me. 🐨 http://t.co/RiSrsd9C,25/11/2012 20:43,joy,positive
"Now we're off to Australia, where @GrantMickelson will undoubtedly refer to koalas as 'panda bears' no matter how many times we correct him.",24/11/2012 10:14,joy,positive
Leaving Tokyo. I'll miss you guys. Thank you for your lovely hospitality and cat-related gifts. :),24/11/2012 09:30,joy,positive
I'm thankful for friendships like this. http://t.co/KKiS2IUO,22/11/2012 22:44,joy,positive
"Last night my band, crew, and I ate Japanese food and went around the table saying what we're thankful for. I could've gone on for an hour.",22/11/2012 20:15,joy,positive
"Time to play my nightly game of ""where are the light switches in this hotel room?""",21/11/2012 17:00,neutral,neutral
Landed in Japan a few hours ago- thank you to all the wonderful fans at the airport for your adorable gifts and adorable-ness in general :),21/11/2012 10:08,joy,positive
Thank you so much for the AMA! You're unreal. I went straight from the awards to a night video shoot. Long day but so worth it.,19/11/2012 11:49,joy,positive
"Getting ready for the AMAs! Maybe if you feel like it, you'll watch? 😃",18/11/2012 23:23,joy,positive
Walked into my AMA dressing room and there was this little bowl of candy in there. Literally shrieked with excitement. Need to tone it down.,17/11/2012 06:08,joy,positive
"Had a blast playing on #xfactorUSA. Also, @Ddlovato's hair looks SO good tonight.",16/11/2012 01:46,joy,positive
I'll be on @TheXFactorUSA tonight at 8 ET on FOX. So stoked.,15/11/2012 19:49,joy,positive
"Such an insane night!!! You guys won me 3 EMAs! Best female, best live act, best look. Can't even begin to thank you enough. I love you!!",11/11/2012 23:02,joy,positive
"Backstage @MTVEMA.. My band and I are walking around in our costumes, taking hilarious pictures. Can't WAIT for this.",11/11/2012 17:19,joy,positive
Sooooo my Storytellers airs on @VH1 tomorrow at 6 &amp; 11 p.m. ET if you feel like watching me tell stories and then sing about them 👍,10/11/2012 16:33,joy,positive
EMA rehearsals in Frankfurt!! Yay! (Blows nose. Sniffles. Then coughs. Blows nose again. Apologizes to everyone in vicinity.),10/11/2012 11:35,neutral,neutral
🇫🇷=💗 http://t.co/svEVr96O,09/11/2012 10:51,joy,positive
Hung out at @NRJhitmusiconly with @cauetofficiel today- so much fun! Merci!! 🇫🇷👍😄,08/11/2012 20:45,joy,positive
"The voting for the EMA's ends soon, so you can go here http://t.co/U6HceCfr if you want. Or if you just feel bad for me cause I'm sick. 👍",07/11/2012 19:03,neutral,neutral
"Got a cold. I'm carrying around a box of tissues like it's my new favorite accessory, sneezing excessively, talking like a frog/old man.",07/11/2012 17:17,neutral,neutral
Got to help switch on the lights at Westfield tonight in London and lots of people showed up and we played a few songs and I had fun. :),06/11/2012 19:19,joy,positive
Just walked the red carpet at the CMAs.. Who's gonna watch tonight? Cool thanks :),01/11/2012 23:54,joy,positive
@Miranda_Lambert just read your tweet-- thank you!!! That made me so happy. Can't wait to see you tonight!,01/11/2012 18:48,joy,positive
They just told me Red sold 1.2 million albums first week. How is this real life?! You are UNREAL. I love you so much. Thanks a million ;),31/10/2012 00:29,joy,positive
We're performing on @DancingABC tonight at 8 ET. 💃With the ⭐s!  #DWTS,30/10/2012 22:07,joy,positive
"Again With The Posture. Meredith laying around, being a cat. http://t.co/COdH3QbI",29/10/2012 23:24,neutral,neutral
This is the stuff that comes with the cd if you get Red at Wal Mart. (Everything except the pumpkin bread I http://t.co/gU6bJWyf,27/10/2012 22:06,joy,positive
"Some people have been asking about songs like 'Girl at Home'-At target, you get 6 extra songs. That's one of them.",27/10/2012 17:49,neutral,neutral
I'll be on @katieshow tomorrow before my big announcement on @abc2020 tomorrow night. 👍,26/10/2012 02:49,joy,positive
I have some BIG news! I'll announce it tomorrow night on @ABC2020 with @katiecouric at 9pm ET...Watch?,25/10/2012 20:47,joy,positive
Shout out to the #TaylorFollowers who have been with me all week. Check out their tweets for updates because they rule.,24/10/2012 13:34,joy,positive
Headed to @theViewTV! Performing and speaking with ladies and such.,24/10/2012 13:06,joy,positive
"Starting the morning. Meredith is silently judging me. Lovingly, I hope. http://t.co/7hUB4eSL",24/10/2012 12:46,neutral,neutral
About to be on the Late Show with David Letterman on CBS!!! Watch??? K thanks,24/10/2012 03:57,joy,positive
“@CarlieStylezz: Guess who's a happy kitten?! Mama butler brought this to me!! ❤Her!! http://t.co/90IlIdiH” Thanks for getting it!!! 🐱💋,24/10/2012 03:04,joy,positive
"“@UANthenTMH: I literally cannot stop listening to Everything Has Changed, it's perfect” Yayyyyyyyy!!!!! 😄",24/10/2012 03:02,joy,positive
“@JessicaIpockk: Everything has changed #tswiftandedsheeran #myjam” heyyyyy girl thanks for saying that.,24/10/2012 03:00,joy,positive
"“@_SouthernBlonde: Time won't fly it's like I'm paralyzed by it, I'd like to be my old self again but I'm still trying to find it”  I ❤ you.",24/10/2012 02:58,joy,positive
"“@k_grzywacz: It was rare, I was there, I remember it all too well.” Love youuuuuu thanks for quoting 'All Too Well' :)",24/10/2012 02:56,joy,positive
@PerezHilton YES!!!!!!,24/10/2012 02:15,joy,positive
I'll be live on @theViewTV tomorrow on ABC! Early morning PARTY.,24/10/2012 02:06,joy,positive
Gonna be on the @Late_Show tonight and I'm excited about it because David Letterman is cool.,23/10/2012 20:38,joy,positive
"@lenadunham, you made my day with that. I'm now going to sit in my dressing room reciting my fav @girlsHBO quotes.. Which is all of them.",23/10/2012 14:22,joy,positive
Times Square! http://t.co/ipk6GMxU,23/10/2012 12:03,joy,positive
My @GMA Times Square concert is finally happening -- tomorrow on ABC!!,23/10/2012 04:12,joy,positive
"So...""Taylor Swift Week"" starts tonight on @ETonlinealert-- it's very nice of them of them to call it that. Excited.",22/10/2012 19:29,joy,positive
I still see it all in my head.. in burning #RED. http://t.co/Lfmo7X9e,22/10/2012 04:00,neutral,neutral
Tomorrow we start to..... http://t.co/dQ8cHzEK,22/10/2012 03:34,joy,positive
3 hours. #RED (!!!!!!!),22/10/2012 01:07,joy,positive
"So I'll be on @GMA @ 7am ET and SiriusXM ""The Highway"" @ 2pm ET. Watch/listen please :)",22/10/2012 00:49,joy,positive
4 hours. #RED,22/10/2012 00:06,joy,positive
5 hours. #RED.,21/10/2012 23:28,joy,positive
8 hours til #RED.,21/10/2012 19:54,joy,positive
Gearing up. http://t.co/bbrrlWZl,21/10/2012 19:01,joy,positive
10 hours.,21/10/2012 18:38,joy,positive
This is my last day of life before #RED. Midnight. Tonight. http://t.co/VttUFpSj,21/10/2012 14:30,joy,positive
2 DAYS UNTIL #RED. I can't believe we're this close. http://t.co/tTYfhBGb,20/10/2012 21:56,joy,positive
This CMA promo uses my new song '22'!!!!!!!  Eeeeee!! http://t.co/cdI33wAV,20/10/2012 21:25,joy,positive
THREE DAYS TIL #RED!!!!! http://t.co/H6954mJX,19/10/2012 18:19,joy,positive
Four days!!! Thanks @theellenshow! #RED http://t.co/PzF60DZ0,19/10/2012 04:17,joy,positive
Tune in tonight at 9pm on HBO to see ETHEL - the beautiful film about an amazing woman--@Ethel_Movie @HBODocswww.ethelmovie.com.,18/10/2012 18:46,joy,positive
FIVE days til #RED http://t.co/l2tDqaVh,18/10/2012 00:27,joy,positive
SIX days til #RED. Six tiny little flowers. http://t.co/55hQXRXj,16/10/2012 22:52,joy,positive
"""State of Grace"" comes out tonight on iTunes at midnight! yayyyyyyyy!",16/10/2012 01:56,joy,positive
Seven days until #RED- seven band members' feet. http://t.co/n0hGh9tm,15/10/2012 22:12,joy,positive
"So there's gonna be a new song preview from #RED on @GMA tomorrow morning at 7am ET, available on iTunes Tuesday!! Called ""State of Grace"".",15/10/2012 01:45,joy,positive
This many days til #RED (EIGHT!!!!) http://t.co/wrfUqU8l,14/10/2012 21:09,joy,positive
Nine days until #RED . Nine vintage shoe forms. http://t.co/op03wLba,13/10/2012 17:07,joy,positive
"My publicist describing the fashion direction of this shoot to me: ""It's supposed to be festive, but not 'Taylor Swift the Christmas elf""",13/10/2012 15:32,neutral,neutral
"My dad's all ""Can you try using these new guitar picks?"" And I'm all ""sure, I'm not picky."" Then I'm all ""Get it??? HAHAHAHAHA""",12/10/2012 18:12,joy,positive
So I'm going to be counting down now because its 10 DAYS until #RED!!!! http://t.co/mNEKPgOQ,12/10/2012 17:01,joy,positive
Thank you so much for the AMA nomination and for making I Knew You Were Trouble #1 on iTunes!!! That makes me so unbelievably happy.,10/10/2012 00:52,joy,positive
I Knew You Were Trouble comes out tonight at midnight. Ready to hear more about my romantic misadventures????,08/10/2012 21:11,joy,positive
There's a preview of a brand new song from Red tomorrow morning on @GMA.. It's called 'I Knew You Were Trouble.' And it's one of my favssss.,07/10/2012 17:12,joy,positive
"That show was like ""EEEEEEEEEEE!!!"" @BBCR1 Teen Awards. Wembley Arena. I'm in love with you, London. 💋🇬🇧",07/10/2012 17:04,joy,positive
I feel like I'd be more understood if people knew 'I Don't Want to Miss a Thing' by Aerosmith is how most of my emotions sound in my head.,06/10/2012 17:46,neutral,neutral
My glitter nail polish says 'party' but my sweat pants/bun on top of head ensemble say 'room service and journaling my feelings'.,05/10/2012 21:51,neutral,neutral
I might be sleep walking. I'm definitely sleep walking.,05/10/2012 15:28,neutral,neutral
Waiting to start an interview. Eating candy. Watching MTV. http://t.co/8mRDKZJF,05/10/2012 09:35,neutral,neutral
Got up early to go see my lovely @grimmers this morning. Photo madness ensued. http://t.co/i7r9UhoS,05/10/2012 09:23,joy,positive
"Just got word that you guys gave me my best first day of downloads EVER with 'Red'. THANK YOU. Also, I'm in Fundon! 🇬🇧❤💋👍😃",04/10/2012 16:52,joy,positive
This whole thing where 'Red' is #1 on iTunes makes me SO happy. I will now use this as an excuse to celebrate by eating more croissants.,02/10/2012 20:05,joy,positive
"Thanks to the classy, funny, sweet @CynthiaMcFadden for writing my Glamour article! Full interview airs on @Nightline tonight on @ABC.",01/10/2012 18:22,joy,positive
"If you watch @GMA this morning, you'll hear a new song from Red, and see a clip of my @Nightline interview. PARTY.",01/10/2012 04:53,joy,positive
Shooting a music video in Paris today... (always wanted to say that!!),01/10/2012 04:17,joy,positive
"Doing interviews w/ a song stuck in my head=""Focus. Answer the question. BABY YOU A SONG, YOU MAKE ME WANNA ROLL MY WINDOWS DOWN AND CRUISE""",27/09/2012 00:05,joy,positive
Just clipped my cat's claws all by myself. Didn't get mauled. Celebrate life's little victories.,26/09/2012 05:18,joy,positive
"""Begin Again"", a new song off of Red is out on iTunes!! Yay for early release songs!! http://t.co/pWZHQ7DH",25/09/2012 03:50,joy,positive
"How come no one told me that for 4 hours there was chocolate cake ALL over my face?!? Because you ate it alone, Taylor. You ate it alone.",25/09/2012 03:08,neutral,neutral
"So... If you want to, you can hear a preview of my new song ""Begin Again"" from my new album #RED on @GMA tomorrow morning! Excited.",23/09/2012 22:20,joy,positive
Chillin before I Heart Radio Festival tonight. http://t.co/hEunVUIt,22/09/2012 21:14,neutral,neutral
I'm SO excited to be previewing clips of new songs from Red on Good Morning America starting Monday! @GMA 👍👍👍👍😃,22/09/2012 03:29,joy,positive
"My name is _______, these are my chopsticks. And this restaurant is cool. http://t.co/1pDu7CTd",22/09/2012 02:58,neutral,neutral
"@justinbieber I've had that part of bf that goes 'spend a week wit your boy, I'll be callin you my girlfriend' stuck in my head for 9 hours.",19/09/2012 21:15,neutral,neutral
1) Hanson covered 'We Are Never Getting Back Together'. 2) I didn't just watch the video of it 8 times in a row. 3) #2 might be a lie,19/09/2012 01:37,joy,positive
Raining today. Missing Brazil. http://t.co/GtKvcBum,17/09/2012 23:01,sadness,negative
Just looked at the nominees- my buddy @edsheeran is nominated for an EMA too! PARTY. Fans from everywhere can vote here http://t.co/5F5QEBlS,17/09/2012 18:04,joy,positive
I'm so excited. I'm so excited. I'm so excited. I love you guys. I might hyperventilate. I'm so excited.  Vote NOW at: http://t.co/5F5QEBlS,17/09/2012 17:50,joy,positive
Just found out about the 5 MTV Europe Awards nominations!! IS THIS ACTUALLY HAPPENING?? I seriously just paced around the room in disbelief.,17/09/2012 17:49,joy,positive
"""The Wonderful Fans Outside My Hotel In Rio"" http://t.co/7pqatSyY",15/09/2012 11:08,joy,positive
I love Brazil.,13/09/2012 18:37,joy,positive
The welcome wagon. http://t.co/dG2VLBTf,11/09/2012 21:18,joy,positive
"""Toronto. And guitars."" http://t.co/whMfIeUW",10/09/2012 19:19,neutral,neutral
@TheRyanAdams. Just saw what you tweeted about my song last week and it's caused this constant perma-smile. You're the absolute coolest.,09/09/2012 21:19,joy,positive
In Saskatoon for the Canadian Country Music Awards. Drinking a pumpkin spice latte. Just realized 70% of my tweets are food or cat related.,09/09/2012 20:39,neutral,neutral
This is a beautiful thing and I love you so much. http://t.co/kjAV9TBD,09/09/2012 01:40,joy,positive
What a sweet and beautiful thing for you to do. http://t.co/2R0HEYgf,08/09/2012 06:42,joy,positive
I'm playing a new song 'Ronan' tonight on Stand Up For Cancer. It'll be on iTunes tonight with all my proceeds to cancer related charities.,07/09/2012 21:40,joy,positive
VMA dressing room report: exceptional snack selection. SCORE.,06/09/2012 19:32,joy,positive
"Oh hey law and order criminal intent episode I just started watching, let's solve a crime together and then zzz's, then tomorrow, VMA'zzzz.",06/09/2012 05:35,neutral,neutral
"Woke up to the wonderful news, 3 CMA nominations! Entertainer, female, and so excited to be nominated with @thecivilwars for vocal event!!",05/09/2012 16:05,joy,positive
"@selenagomez, good luck at the Venice Film Festival!! So excited for you!",01/09/2012 21:44,joy,positive
"VMA rehearsals every day this week, starting today!",01/09/2012 17:37,joy,positive
Times Square. @MTV made my dreams come true and put my video on the big screen.  http://t.co/eOMISTHM,31/08/2012 04:05,joy,positive
Just ate like 7 of those mini milky way bars and am currently refusing to admit it's the same as eating a big one IT IS NOT THE SAME,31/08/2012 04:01,neutral,neutral
At MTV in NY-- about to go live with Sway for the premiere of the #WANEGBT music video!! Turn on the TV!,30/08/2012 23:23,joy,positive
"Fun facts about the ""We Are Never"" music video: it's all in one take, shot with one camera, 5 costume changes, and woodland creatures.",30/08/2012 16:04,joy,positive
The new video premieres TOMORROW on MTV at 7:49 ET. I AM EXCITED SO I DECIDED ALL CAPS WOULD BE BEST.,30/08/2012 03:39,joy,positive
"Was watching MTV last night and the commercial for the VMAs that I'm in came on and I was all ""!!!!!!!!!!!!!!!!!!""",27/08/2012 17:02,joy,positive
MISS YOU BUDDY!!! “@edsheeran: @taylorswift13 congrats on being a BAWSE”,24/08/2012 21:15,joy,positive
I love you guys. This is the best week of all time.,24/08/2012 02:32,joy,positive
"At a commercial shoot. And I realize, this is STILL happening?!?!?! http://t.co/nzVvOTBV",24/08/2012 02:31,joy,neutral
YOUR LAUGH AT 0:31!! “@TheEllenShow: Remembering this moment with @taylorswift13 #ThingsINeverGetTiredofSeeing http://t.co/3DtYl3kR”,23/08/2012 17:31,joy,positive
I want to play a concert at your school this fall! Vote for your high school or college once a day through 9/23 now at http://t.co/zouMbcYe,23/08/2012 16:38,joy,positive
#1 on Billboard's Hot 100!!?! This has been the most amazing week. I can't believe how incredible you guys are. (Jumping up and down),22/08/2012 16:02,joy,positive
"Interviews and rehearsals and meetings, oh my. It's about to get interesting. :)",22/08/2012 01:31,joy,neutral
PARTY. http://t.co/GBSBqJ0B,18/08/2012 23:53,joy,positive
"I want to thank you guys for giving me my biggest first week ever with ""We are Never"". I can't stop smiling. You guys are amazing!!",18/08/2012 22:52,joy,positive
"@GabrielleDoug, just read in People how you said you listen to my songs when you warm up-- that made my day!!",18/08/2012 17:39,joy,positive
It's been a beautiful first week for 'We Are Never Ever Getting Back Together'. If you want to make it even better.... http://t.co/DaV3y2Hq,17/08/2012 16:33,joy,positive
It's on KIIS FM right now and I'm listening and FREAKING OUT!!!!,15/08/2012 03:01,joy,positive
THE FACT THAT THIS IS HAPPENING RIGHT NOW?!?!?! http://t.co/Djlm23pD,14/08/2012 04:38,joy,positive
"@PerezHilton thank you for letting me know, I'll tell my label! Thanks for wanting to buy it!!!! Freaking. Out. So. Excited.",14/08/2012 02:23,joy,positive
"""We Are Never Ever Getting Back Together"" will be available @ iTunes and Google Play sometime tonight! Keep checking back and I love you.",13/08/2012 23:39,joy,positive
"""Oh Hi.."" http://t.co/S4bkw0i9",13/08/2012 21:34,joy,neutral
"So this web chat on YouTube tonight at 7et/6 central? If you watch it, you might hear something new...",13/08/2012 18:49,joy,positive
New things coming... :)  http://t.co/CvG7UQYy,09/08/2012 03:15,joy,neutral
She's actually watching the Olympics. http://t.co/khPTAOIe,06/08/2012 00:48,joy,neutral
"So blown away by @FranklinMissy! I was so happy to see you win, girl :)",01/08/2012 19:31,joy,positive
CONGRATS @Aly_Raisman and all of the fab five on your incredible win!!!,01/08/2012 19:29,joy,positive
"So, this posture situation right now.. http://t.co/74KAVzUp",26/07/2012 22:30,joy,neutral
5 Teen Choice Awards?! I'm so happy I'm so happy I'm so happy I'm so happy I'm so happy-- thank you so much for voting!,23/07/2012 06:06,joy,positive
Getting ready for the Teen Choice Awards! Watch tonight?? (8:00-10:00 PM ET live/PT tape-delayed) on FOX.,22/07/2012 21:39,joy,positive
"""My NY Label's Decor"" http://t.co/FoiWO9Tb",11/07/2012 03:30,joy,neutral
"""Hours Of Time On The Telephone Line."" http://t.co/oCXEUP4N",03/07/2012 04:25,joy,neutral
"Just had the honor of performing with James Taylor to a sold out crowd in MA. We sang Fire and Rain, Ours, and Love Story. Pics/videos soon!",03/07/2012 01:34,joy,positive
"The video for 'Both of Us' is out! A lot of heart went into this one. Great work, @bobatl -- see it at http://t.co/WwoJ3HOf",27/06/2012 15:16,joy,positive
"Went to get coffee today-opened my change purse. Sea shells fell out. Barista goes ""Sorry, we only take cash or credit."" So there's that.",23/06/2012 06:09,joy,neutral
"Hey!! Follow me on Viddy-- And make one yourself, it's way fun. http://t.co/YJZyvYjM",22/06/2012 21:09,joy,positive
@jaysean thanks!!! Hope you're doing great!,17/06/2012 20:05,joy,positive
"""Today."" http://t.co/t4CSrvVj",17/06/2012 00:33,joy,neutral
My favorite album right now. Go!!  http://t.co/8kWGcO9M,12/06/2012 05:38,joy,positive
"""Fetch."" http://t.co/sapmyOPN",12/06/2012 04:36,joy,neutral
"""Lego House."" http://t.co/6Lmnqz5k",11/06/2012 02:51,joy,neutral
Alterations. http://t.co/UKccJ9FR,07/06/2012 21:18,neutral,neutral
It's been a wonderful week in the studio. I'm so excited about so much.,06/06/2012 02:19,joy,positive
Chinese food. Law and Order DVDs. Cat. Blanket. Couch.,29/05/2012 03:53,neutral,neutral
@caitlinbird. http://t.co/Jk4P88p2,24/05/2012 22:27,neutral,neutral
Eye contact. Important. http://t.co/iWtde0Z3,24/05/2012 20:55,neutral,neutral
"Evidently, it was 'face paint Wednesday' last night. @ashavignone drew a unicorn on @ClaireWinter's face. Impressed. http://t.co/Ve2efUta",24/05/2012 18:33,joy,neutral
My dressing room. http://t.co/j7uAHnME,21/05/2012 05:39,neutral,neutral
I just love you guys a lot.,21/05/2012 01:35,joy,positive
Billboard Awards. So much dancing. Thank you @ZooeyDeschanel and Kris Kristofferson for presenting me Woman of the Year. THISISFUN!!!,21/05/2012 01:34,joy,positive
"4 Teen Choice nominations!? Thank you so much!! http://t.co/IcdlPtCp to vote, if you want to:)",19/05/2012 17:58,joy,positive
"Eating cheeseburgers, scribbling on guitars, writing songs with @edsheeran.  :)",15/05/2012 23:03,joy,positive
:) http://t.co/VMl7YZeY,14/05/2012 16:29,joy,neutral
"Celebrating this Mother's Day, reflecting back on past matching velvet holiday ensembles. http://t.co/io8Abm93",13/05/2012 20:44,joy,positive
"This thing where I go and get donuts every night at midnight is just a phase right? PS, I'm FINE.",12/05/2012 03:23,neutral,neutral
"""Going back to Nashville, thinking about the whole thing. Guess you gotta run sometimes"" http://t.co/9SAT0UYS",10/05/2012 19:48,joy,neutral
"“@GrantMickelson: RT @KatyCatSwifty @GrantMickelson Where's Taylor? - I don't know, probly riding a Unicorn somewhere.”----&gt; Correct.",09/05/2012 04:06,joy,neutral
Meredith in various displays of bad posture. This is happening a lot lately. http://t.co/FWwggfpH,03/05/2012 01:05,neutral,neutral
"@bobatl, LOOK!!!!  http://t.co/uNBlIdG2",02/05/2012 20:45,joy,positive
"Just bought @bobatl's new album, including ""Both of Us"", the song we did. Do it!!!!!!!! (too many exclamation points? Sorry I'm not sorry)",01/05/2012 03:37,joy,positive
"Happy birthday, @grantmickelson!! I love you even more than you love Abe Lincoln. :) http://t.co/pLAzzDtf",30/04/2012 09:35,joy,positive
The most magical night at @DiannaAgron's circus themed birthday party!  http://t.co/ADLdV8wW,29/04/2012 12:10,joy,positive
I made salmon. @dakotahrae made a scissor necklace. http://t.co/5lVKCAJx,28/04/2012 04:18,joy,positive
"Made buckwheat crepes this morning (and by morning, I mean 1pm when I woke up) http://t.co/AdiYY2dg",25/04/2012 21:13,joy,positive
We dressed up full-time fancy and went out in celebration of Shirley MacLaine's birthday. @DiannaAgron @AshA http://t.co/fATUbgJ3,25/04/2012 07:36,joy,positive
"Being the girl sitting alone in the cafe, taking a picture of her latte. If that's a thing. http://t.co/0ULBjHj2",23/04/2012 22:53,neutral,neutral
Sitting in my kitchen. Listening to music. Don't want to go to bed.Was in the studio tonight. Writing tomorrow. Should go to bed. Ok I will.,23/04/2012 09:21,neutral,neutral
I love it when it's the 13th. Clearly.,13/04/2012 11:34,joy,positive
Recording the next album. So happy. http://t.co/7syGUD8j,12/04/2012 01:48,joy,positive
"Oh what a night..... (thank you, thank you, thank you!!!) http://t.co/d0FHeLcK",02/04/2012 05:08,joy,positive
Just got to Vegas.. My luggage tag... http://t.co/ooED0xW9,01/04/2012 21:23,neutral,neutral
Headed to Vegas for the ACMs! Feel like voting for Entertainer of the Year? http://t.co/iOpUTdhB,01/04/2012 18:33,joy,positive
On the way to the Kids Choice Awards! Never been. It's on tonight at 8/7c on @NickelodeonTV.,31/03/2012 23:30,joy,positive
"Just talked to Kevin McGuire. He's not well enough to join me at the ACMs. Please keep him in your thoughts. I'll make it up to you, Kevin!",31/03/2012 19:43,sadness,neutral
"Well played, @justinbieber. I was truly terrified.",30/03/2012 02:37,fear,negative
About to watch Punk'd.,30/03/2012 01:52,neutral,neutral
Easter-ness with @clairecallaway and @grantmickelson. http://t.co/aKjEt4Aw,29/03/2012 23:00,joy,positive
Tonight is the premiere of Punk'd on MTV. 9 central. @justinbieber got me good. It was masterful. And sort of traumatic.,29/03/2012 17:57,fear,negative
This just came in the mail. (!!!!!!!!!!!!!!) http://t.co/XEUdlduy,27/03/2012 22:48,joy,positive
"@PerezHilton Happy Birthday, friend!! Sending you love today.",23/03/2012 17:44,joy,positive
@AshleyMGreene that was really nice!!! Thanks :),23/03/2012 16:19,joy,positive
So the Academy of Country Music Awards are coming up. Entertainer of the Year is fan voted. I made a video. http://t.co/SP4e5Fjh,20/03/2012 23:44,joy,positive
Woah! Eyes Open is #11 on iTunes! COOL!!!,20/03/2012 16:44,joy,positive
The Hunger Games soundtrack is out tomorrow (or tonight at midnight for you over-achievers). I've got 2 songs on that bad boy.,19/03/2012 22:45,joy,positive
Oh my God. Just got home. http://t.co/1xV1WPvc,19/03/2012 18:07,joy,positive
Tonight we ended a 13 month tour. It was a beautiful trip around the world and I wouldn't trade those memories for anything. Thanks guys.,18/03/2012 14:56,joy,positive
