tweet,date_time,real_distilbert_sentiment,real_sentiment
Guys we are really doing this! @PerryPrism_: @katyperry #ROAR is slaying the iTunes chart in about 50 Countries! 🐯🐯🐅🐅 http://t.co/nBempfSFUj,13/08/2013 15:15,joy,neutral
SEE YOU AT THE VMA'S. I'M BRINGING MY BIG KATS WITH ME: http://t.co/E9raziEIxh,13/08/2013 15:03,joy,neutral
👭 “@rihanna: She. X She. #KatyAnna #RIHunited http://t.co/AJ7gxfzUmK”,13/08/2013 05:22,joy,neutral
"Having a much deserved cheers after a long day. I'm lifting my glass to ALL of you, couldn't have done it without you. CHEERS TO YOU #ROAR 🐯",13/08/2013 01:36,joy,positive
Thanks for your prayers &amp; well wishes the #PRISM semi is back &amp; shinier than ever! #SHEISACHAMPION #ROAR http://t.co/Kv0UP7YoyV,12/08/2013 18:51,joy,neutral
Woman of my word! “@KatyCompletesMe: OH MY GOD @KATYPERRY FINALLY CHANGED HER HEADER! She told me everything would change :)”,12/08/2013 18:18,joy,neutral
"I like that number, thank you! “@ltsKatyPerry: WOW ""@kittenscks: @katyperry ROAR is 1st in 32 countries! 32, THIRTY TWO""”",12/08/2013 18:16,joy,neutral
💅 “@yungskeeter: don't even talk to me if you haven't bought #roar today”,12/08/2013 15:16,joy,neutral
HEY! THANKS WE'RE #1 IN ABOUT 20 COUNTRIES ALREADY. (How many countries are there actually?),12/08/2013 15:16,joy,neutral
"Now YOU can #ROAR louder than a lion too! Lyric video starring Myself, Kitty Purry &amp; some of my closest buds here: http://t.co/E4swWl7uiO",12/08/2013 13:03,joy,neutral
NEW YORKERS. MEET ME at 8:30AM AT 32 AVENUE OF THE AMERICAS. I HAVE SOMETHING TO SHOW YOU. #ROAR 🐯☔🐯☔🐯☔,12/08/2013 11:33,joy,neutral
"Fine, but this is pre green tea so watch out, anything could happen. “@clairekatycat: @katyperry STOP THE CAT NAP AND FANGURL WITH US”",12/08/2013 11:08,joy,neutral
"Also. Thank you. I appreciate your support, I really do.",12/08/2013 04:40,joy,neutral
Okay. I should sleep now as I have to get up at dawn... See you in the morning. RRRRRRRRRRRROOOOOOOOOOOOOAAAAAAAAAAAAAR 🐯,12/08/2013 04:40,joy,positive
We love pups too. Teach him to #ROAR tho. “@Marispiva: @katyperry HE LOVES ROAR! http://t.co/X1x1nLsdmo”,12/08/2013 04:37,anger,neutral
"Oh, that's a nice last hashtag “@mattdrobins: Last tweet I promise...Go buy #ROAR I promise you won't be disappointed! @katyperry #flawless”",12/08/2013 04:35,joy,neutral
Nice buttons! “@deihemmings: @katyperry ROOAAARR!! http://t.co/CjWB0FH5e4”,12/08/2013 04:31,joy,positive
"Hey, that's my cats name too! What a coincidence! @bethany42190190: @katyperry my cat kitty purry &amp; I jamming 2 #ROAR http://t.co/Lk9mYkrOOh",12/08/2013 04:25,joy,neutral
"THERE'S MY BRAZILIANS! “@wtfkates: I got the eye of the tiger, a fighter @katyperry YOU ARE INCREDIBLE #ROAR #BRAZIL http://t.co/6KI7zmyCMR”",12/08/2013 04:24,anger,negative
💰“@KatyCatNick: @katyperry I'm officially poor thanks to #ROAR”,12/08/2013 04:22,anger,negative
Tigerkats! “@KristenAnzelc: @katyperry Gizmo's doing his best #Roar while we listen to the new track on iTunes! http://t.co/VmyatGgC3V”,12/08/2013 04:21,sadness,neutral
Does this answer your question @morgan_11_ http://t.co/KC4f7eS9hu,12/08/2013 04:20,joy,positive
Proud mom “@ontarioglow: @katyperry tell me you're proud http://t.co/QWM5590xee”,12/08/2013 04:16,joy,positive
😩😭 “@TaylerMckellop: #ROAR is so amazing im crying @katyperry”,12/08/2013 04:16,joy,positive
"Muchas gracias! “@Elisa_RV: @katyperry A Spanish KatyCat here, I was sleeping mom, Now I woke up and bought #ROAR http://t.co/gr6v5VxJVU”",12/08/2013 04:15,joy,positive
U also made Kitty Purry happy. “@essesfadaperry: @katyperry Ready! downloaded! I am now happy and roaring. http://t.co/nvI4q3R45L”,12/08/2013 04:14,joy,positive
I hear you. “@IMJARE: @katyperry  I am champion and you're gonna hear me #Roar http://t.co/Sb1qaJP7eE”,12/08/2013 04:11,joy,neutral
"👊“@smganonymous: @katyperry cause i am a champion, and you're gonna hear me roaaaar #roar http://t.co/ONqvv4Riwp”",12/08/2013 04:10,joy,positive
Queen says yes please. “@PhuckYoTweet: Should I buy #Roar by queen @katyperry ?”,12/08/2013 04:09,joy,positive
Longest 3 seconds evvvvvverrrr “@MelvynMarrero: Downloading @katyperry 's new song 😁😊👍👌📱🎤🎧🎼🎵🎶 #Roar #KatyPerry http://t.co/2n6MvRRNnP”,12/08/2013 04:08,joy,positive
PLUG IN UR PHONE IT'S AT 36% @zouisashton: @katyperry I ONLY LISTENED TO THE PREVIEW &amp; I LOVE IT http://t.co/2ITDHv2VsU,12/08/2013 04:08,joy,positive
I love your timing. 👊🐯“@cricks56: @katyperry I downloaded it at 9:00 exactly! I love you”,12/08/2013 04:05,joy,positive
"HEY THANKS “@trillneyspears: Just bought #Roar, sis @katyperry 🐯💖😸💃 http://t.co/k3sf2y3kHu”",12/08/2013 04:05,joy,positive
"IT'S TIME TO OFFICIALLY LET THE CAT OUT OF THE BAG, DOWNLOAD HERE:  http://t.co/nFT4sLpzbB #ROAR 🐯",12/08/2013 04:01,joy,positive
READY?,12/08/2013 03:59,joy,positive
NEW YORKERS. MEET ME IN THE MORNING 8:30am AT 32 AVENUE OF THE AMERICAS. I'LL HAVE SOMETHING TO SHOW YOU. #ROAR 🐯,12/08/2013 02:30,joy,positive
Like a that “@MDMOLINARI: katyperry like a this? 🌷🌹🌺🌷🌼💐🐅 #same but different http://t.co/ZxnFU3eyQL”,11/08/2013 20:04,joy,neutral
👀 “@rooooooar: @katyperry I bet you've gone offline and you weren't even watching the trends ya little troll”,11/08/2013 19:26,joy,neutral
WORLDWIDE (UK comes sooner than you think... but you can preorder NOW)@KatysWonkEye1: @katyperry @iTunesMusic WORLDWIDE???? Or just the US?,11/08/2013 18:19,joy,positive
HEY! I know how you guys can make me feel better about the leak...Get #HAPPYBIRTHDAYDAVID trending for my lil bro's 25th today! @sirdavidD 🐯,11/08/2013 18:15,joy,positive
10 HOURS TO GO: Looks like there's a tiger on the loose!!! Make sure you catch it @iTunesMusic at midnight EDT TONIGHT! #ROAR 🐯RT!,11/08/2013 18:00,joy,neutral
Looks like there's a tiger on the loose!!! Make sure you catch it @iTunesMusic at midnight EDT TONIGHT! #ROAR 🐯,11/08/2013 15:05,joy,positive
"@ladygaga what a WILD weekend so far... claws out, paws up! Looking forward to puttin my hands up &amp; making them touch too! 👏👏👏",11/08/2013 04:57,joy,positive
"All better! “@maderv11: @katyperry , ready! your truck like new! http://t.co/ijEW3pcbcI”",10/08/2013 02:48,joy,positive
Please send flowers 💐“@fentyncold: @katyperry look what i saw at the hospital...she's ok!!! 🚚🙏 http://t.co/86YktprweB”,10/08/2013 02:47,joy,positive
"😘 @CupKatyS2: Hi, i'm Jennifer and I found it this is me and the golden ticket yay ! Will rt me ? @katyperry #PRISM http://t.co/6pfIfMmJxF""",10/08/2013 02:31,joy,neutral
Scene of the crime?! @kayleighcat: @katyperry THE TRUCK IS RIGHT OUTSIDE MY WORK http://t.co/6UdnWMHe6k,10/08/2013 02:14,joy,positive
You saw her last!!! @ttish_: Katy Perry's truck was in Niagara Falls today!!!!:D that's awesome!!! http://t.co/TIXm4AibD6,10/08/2013 02:13,joy,positive
@RachelACogan: @katyperry #PRISM I saw ur truck in Loveland Ohio yesterday! It’s like  the golden ticket from Wonka! http://t.co/WU6jKgVzI5,10/08/2013 02:12,joy,positive
Lets remember her as she once was with some RT's!!! #PRISM semi!!!,10/08/2013 02:11,joy,positive
Chic! “@MakesMariana: @p3rrybitch RT @iKatyCats: You look pretty here. Is that a new outfit? @katyperry #ROAR http://t.co/CBNr93Vnsy”,10/08/2013 01:01,joy,positive
Thank you sweetie! “@carlythekatycat: currently in mourning #PrayForPrismTruck http://t.co/u046xKtYGh”,10/08/2013 00:38,joy,positive
THE #PRISM SEMI IS BUMPED &amp; BRUISED BUT SHE IS A CHAMPION! SHE WILL RETURN...,10/08/2013 00:36,joy,positive
LISTEN: http://t.co/EGF2LVIFEk #ROAR,09/08/2013 17:10,joy,positive
Pssst: The #PRISM truck will be at the biggest waterfall in the USA at 8am! You know the one! 😘,09/08/2013 08:23,joy,neutral
"Yum yum! “@dizzycoco: @katyperry Hey I baked these today, the photos not great hope you like the cakes http://t.co/6NKWwWH9yc”",09/08/2013 01:33,joy,positive
"A 2 for 1! @kkaplon: En route to see @JohnMayer in Chicago when we passed @katyperry #PRISM truck in TN! http://t.co/xBsT89f5zr""",08/08/2013 21:32,joy,neutral
CLEVELAND. THERE'S A GOLDEN PIECE OF ROCK N ROLL HISTORY ROLLING UP TO YOUR HALL OF FAME... NOW! Get your pixxx #PRISM,08/08/2013 21:28,joy,positive
"!! ATTENTION UK !! EXCLUSIVELY for u guys, be the 1ST ones to see the #ROAR artwork NOW by pre-ordering single HERE: http://t.co/5zXmquC2fW",08/08/2013 17:48,joy,positive
"Living! @rafaelmoncada: The 3rd Coming...I did this drawing for u @katyperry hope u like it, i'm so excited for ROAR! http://t.co/nKemwa87u8",07/08/2013 16:30,joy,positive
Yaaaassssgrl. “@oioianna: @katyperry  -----&gt;”,07/08/2013 16:28,joy,neutral
This one's for the kittens. It's time to make those meows #ROAR 🐯 http://t.co/in6Wbtb5KV,07/08/2013 16:12,joy,positive
👍 “@KatycatRazan: @katyperry 🚌 👩 &lt;- that was a selfie taken next to your truck dont even ask me for more info”,06/08/2013 23:05,joy,neutral
"Hey @ElvisPresley, thanks for the PB-banana sandwich! RT@ElvisPresley: Look what stopped by Graceland today!  #PRISM https://t.co/4ljGQEk9rl",06/08/2013 20:42,joy,positive
Soy qewt “@Megaan_KatyCat: @katyperry the prism truck does have kittens in it yes? http://t.co/3Z8eaxJ9qV”,06/08/2013 20:35,joy,neutral
Close enough!!! “@KatherynElPerry: @katyperry not in Graceland but I saw it c: http://t.co/7smsztWKAg”,06/08/2013 20:30,joy,neutral
Now THAT'S the shot! “@thekaelynn: @FM100Memphis @katyperry here http://t.co/m54ZAJVFVo”,06/08/2013 20:29,joy,positive
"Finally... Elvis has a semi truck to match his gold lamé suit! If you're by #Graceland, GO! #PRISM",06/08/2013 18:28,joy,neutral
If you live next to a huge arch...it's there now!!! @Hannahloupunton: @katyperry i really wish i could find that damn golden truck!,05/08/2013 18:18,joy,neutral
"Ashes to ashes, dust to dust, a new beginning is a must! http://t.co/GnZq8rd3L0 #ROAR",05/08/2013 17:43,joy,neutral
💅 @katyboobies: @katyperry 👀,05/08/2013 07:55,joy,positive
Don't yell at mom! “@carlythekatycat: @katyperry YOU CAN'T JUST POST TRUCK PICS AND THEN LOG OFF THAT'S CRUELTY”,05/08/2013 07:49,joy,positive
This works. @Thumbelinafairy: @KATYPERRY #PRISM I found it will your rt me please? :) http://t.co/NetscUMvj9”,05/08/2013 07:48,joy,positive
"Sounds like you're stalking us 😜 @nic_kathryn: @katyperry saw the #PRISM truck twice in Kansas #roadtrip http://t.co/giWlPaRngF""",05/08/2013 07:13,joy,positive
Hi Noah's mom! @n8noahsmom: Love that it's all gold! #PRISM  @katyperry http://t.co/Y2pHO0iMb8,05/08/2013 07:11,joy,neutral
Nice to meet you Jackie! @jaxx2323: @katyperry #Prism Hey Katy my name is Jackie. I saw this in Colorado. http://t.co/ECsc5ZP3lD,05/08/2013 07:10,joy,positive
"Golden ticket = RT @DannahFields: @katyperry FOUND THE GOLDEN TICKET while me and my sister were driving! #PRISM http://t.co/m7UJTpdstB""",05/08/2013 07:08,joy,neutral
"But are they staying there?! @RodneyBroaddus: @katyperry near Kansas City, MO parked at a Days Inn. #PRISM http://t.co/ah5rghw8hr""",05/08/2013 07:06,joy,neutral
@aaronpauley happiest birthday.,04/08/2013 08:32,joy,positive
Good 👀 “@supportafter: @supportafter spotted @katyperry's #PRISM just east of Vail heading to Denver! http://t.co/EAaswpa0CZ”,03/08/2013 20:34,joy,neutral
Gold rush #2 http://t.co/mIOu9eWjwg,03/08/2013 01:54,joy,positive
Gold rush #1 http://t.co/aoGpQtawSc,03/08/2013 01:53,joy,positive
WE DON'T NEED NO WATER LET THE BABY BLUE BURN: http://t.co/IXLfzhrhLI #ROAR (mobile version),02/08/2013 17:53,sadness,negative
WE DON'T NEED NO WATER LET THE BABY BLUE BURN: http://t.co/IXLfzhrhLI #ROAR,02/08/2013 16:17,sadness,neutral
I like your skillz @CottonCandyKaty: @katyperry YOUR SEMI MUST BE ABLE TO FLY #bowdowntophotoshop http://t.co/eOV4jAqQIP,02/08/2013 05:44,joy,positive
"Correcto. @NoxIsAnAsshole: Look what we found in Kingman, Arizona. On the way to Phoenix I assume. @katyperry #PRISM http://t.co/JmpQEnF5OE""",02/08/2013 05:33,joy,neutral
"Or are you that hungover? @Brockolee82: @katyperry #PRISM truck sighting on the way back from Vegas! So excited!  http://t.co/2nCyK7q0Eh""",02/08/2013 00:48,joy,neutral
You saw the golden ticket on wheels?! @SOEDESH__: @katyperry I SAW YOU http://t.co/NiH02GQNKV,01/08/2013 07:02,joy,neutral
Sleep now! @katycatanddm46: KATY ID LIKE TO SLEEP PLEASE RT ME IM SO ANNOYING U SORRY @katyperry SAW THE SEMI http://t.co/E99K6w7nKg,01/08/2013 06:08,joy,positive
I spy something long and gold in Las Vegas tonight... #PRISM,01/08/2013 05:16,joy,neutral
HEY! Stop chasing the golden semi just long enough to watch Smurfs 2 in theaters...today! #OhMySmurf http://t.co/pszbfIgORd,31/07/2013 22:04,joy,neutral
GOLDEN 2X http://t.co/VjMifTMNEy,31/07/2013 03:40,joy,positive
👊 “@RossMonroe22: @katyperry KATY I SEE IT http://t.co/oBHBRbhkiv”,31/07/2013 02:07,joy,neutral
GOLDEN TRUCK HEADING TO GOLDEN GATE! @hookerofversace @katyperry LOOK what I just saw in San Fran! I chased it!#PRISM http://t.co/kmpycIqbUT,31/07/2013 01:59,joy,positive
"I dunno, you tell me “@ThinkingOfKaty_: What's inside the truck Kate?@katyperry”",30/07/2013 02:04,joy,positive
Album! “@MsGraceValerie: New album or new single?☺ #KatyPerry http://t.co/VUOnEkBHAB”,30/07/2013 00:43,joy,positive
Zoom zoom. “@FRANCFERNANDEZ: Photo: HERE SHE IS! http://t.co/hR7YPeI0ad”,30/07/2013 00:40,joy,neutral
Yeah buddy. Catch it while you can... “@EmmRC_22: @katyperry #PRISM #katycatsareexcitedforprism http://t.co/ZyVlTkKtwx”,30/07/2013 00:36,joy,positive
Nice one! “@KatysRing: @katyperry here you go :) http://t.co/j4ddcWCooa”,30/07/2013 00:35,joy,positive
RT for effort. “@A_Little_Spark: @katyperry OMG I FOUND IT KATYY WHY YOU DON'T TWEET MEE http://t.co/dLRvnLE1pK”,30/07/2013 00:30,joy,positive
And here you go! “@NayV: @katyperry I am so excited for #PRISM here you go!!! I see you :) follow back? http://t.co/faDSh2pYiq”,30/07/2013 00:28,joy,positive
"Find the #PRISM semi, take a picture and I'll RT you. Don't worry, Los Angeles is just the first stop on the map.",30/07/2013 00:00,joy,positive
And i see you... RT @laaxiss: @katyperry i see you http://t.co/ryQTalV0bX,29/07/2013 23:37,joy,positive
OMG!!!!! I CAN'T IM CRYING http://t.co/b8AaFALv8B,28/07/2013 20:55,joy,positive
@CollinsworthNBC get em kittens!,27/07/2013 19:04,joy,neutral
RAWR! @rihanna: Takeoff http://t.co/0RPcAsegli,27/07/2013 02:36,joy,neutral
"Wanna hang out tonight, @JayLeno? 11:35p/10:35p CT http://t.co/egRcUZvZ9t",27/07/2013 01:06,joy,positive
"I'M VOTING IGGY, DUH: http://t.co/HLvgu2TYBm",25/07/2013 21:00,joy,positive
Stay tuned for all the #KILLERQUEEN info here: http://t.co/ET79neCwbE,24/07/2013 19:17,joy,positive
I'm thrilled to reveal #KILLERQUEEN Own the Throne! http://t.co/Ae0fDm9Bb0,24/07/2013 19:17,joy,positive
That was fun. 😘 Goodnight kittens,18/07/2013 04:27,joy,positive
"Not stupid but my last! 😘 @Love_SteveM: @katyperry do you have a biggest fan? Wait it's me, stupid question!",18/07/2013 04:26,joy,positive
Werking more than you know! “@superrynatural: @katyperry you've been working a lot lately?”,18/07/2013 04:23,anger,neutral
"Yes, &amp; I so ship! “@kayteaperry: @katyperry can i have a tweet purely because its 5am and i would like to go back to sleep”",18/07/2013 04:20,joy,positive
@VIDALOKATY the journey is hard but the destination is great. Chin up.,18/07/2013 04:18,joy,neutral
"Mom, let her have a kitten! “@Katysrightboob: @katyperry if you tweet me, I'll do my homework, eat my veggies &amp; do my chores!”",18/07/2013 04:15,joy,positive
The Disclosure record! “@katyeuteamo: @katyperry  What's your favorite music now?”,18/07/2013 04:08,joy,neutral
No! Twerking is OUT the Waltz is IN. Take note. @_GeorgiaAlison: @katyperry when you're alone do you twerk like ur crazy with kitty &amp; monkey,18/07/2013 04:06,joy,positive
"What you gonna do about it now?! “@oneoftheboys_: YOU LIAR @katyperry, it was only 5 questions”",18/07/2013 04:02,joy,neutral
"Talked to God, he said it was cool. Just listen to your mother now! @myflawlessperry: will u tell god to answer my prayer of u tweeting me?",18/07/2013 04:02,joy,neutral
"Well, it's nice to see you on my impromptu Q &amp; A! @piersmorgan: When are you coming on my show @katyperry?",18/07/2013 03:58,joy,positive
"Everything's about to change!  @KatyCompletesMe: @katyperry are you gonna change your icon &amp; header any time soon? I think it's time, babe.",18/07/2013 03:57,joy,neutral
DAD!!! I told you to stop tweeting me publically!!! “@Keeeithhh: @katyperry will you marry me like now you're flawless (serious question)”,18/07/2013 03:49,joy,positive
She's the jam. The OG jam. Thanks for asking. + 1 question for good questions. “@BriJBri: @katyperry how's grandma?”,18/07/2013 03:43,joy,neutral
"She had you, that was ultimate trust on her behalf! @aiexandre13 @katyperry my mom got a tattoo &amp; didnt tell any1. should I still trust her?",18/07/2013 03:42,joy,positive
I love all your pears Tiff. This ones for the wannabes! RT@KatyCatTiffi: @katyperry how do u feel about this picture? http://t.co/SzzbOybuOG,18/07/2013 03:40,joy,positive
You kiss your mother with that mouth?! “@shinekatheryn: @katyperry i want new musics now u little shit”,18/07/2013 03:37,joy,positive
Okay. 5 questions. 5 answers. GO. “@KatyCatKrystal: @katyperry yessss! And time for a Q&amp;A!”,18/07/2013 03:35,joy,neutral
Did someone hack your twitter? “@onlyLeah: To wear lashes or not to wear lashes... That is the question?”,18/07/2013 03:33,joy,positive
"Oh really, is it now?! RT @SerJeeOh: @KatyPerry it’s time to troll.",18/07/2013 03:28,joy,neutral
@TheeJaden 😘,15/07/2013 13:38,joy,positive
@devhynes you better preach.,15/07/2013 02:25,joy,positive
"What do we stand for? How are we America, united... the beautiful? We should take a long look in the mirror, we need REAL change.",14/07/2013 12:16,joy,neutral
"Ugh, my tummy turns. RT “@RonanFarrow: American justice: still colorblind (as long as you're white).”",14/07/2013 11:52,joy,neutral
Rest in peace Cory. My heart goes out to his family and loved ones. Our prayers are with you.,14/07/2013 10:29,joy,neutral
"#itgetsbettawhenumeta @SarahHudsonuvs: What the caterpillar calls the end of the world, the master calls a butterfly 🐛thanks @robotpoko 💕""",12/07/2013 02:34,joy,positive
"That's kawaiiiiiiii @Grimezsz: ""wanna go get ramen and toothbrushes?""",11/07/2013 23:39,joy,neutral
"When you get chills from an emotion your body is essentially saying, fuck yeah.",11/07/2013 18:12,joy,neutral
"Again, baddest bitch in the game: Elliphant “Music Is Life” http://t.co/f1JjOQqXDl",10/07/2013 18:47,sadness,neutral
"RT @rickyvanveen: Coffee Town is out! Hilarious cast from Parks &amp; Rec, Always Sunny &amp; more! Rent it tonight on iTunes http://t.co/CvfUGZeE4a",10/07/2013 02:12,joy,neutral
Fine then. “@Mix_Harmonyy: @katyperry Rawrrr !”,09/07/2013 22:10,joy,positive
Cool. Meow!,09/07/2013 22:09,sadness,neutral
I'm on that red white &amp; blue tip! http://t.co/SiRWHogYRE,04/07/2013 19:45,joy,positive
Give me that naughty girl remix asap!,29/06/2013 04:23,joy,positive
🎶 I am BOWing down right now! #stanningforB 🎶,29/06/2013 03:58,joy,neutral
"Download my girl @BonnieMcKee's NEW single #AMERICANGIRL at http://t.co/M1gbYPGRKj or http://t.co/m7yG3iwdrD 1st 50,000 downloads are FREE!",27/06/2013 22:09,joy,positive
"GUYS! This is why BOUT is my new favorite game http://t.co/NxzhNWVUY6. Get it here, you'll be obsessed, trust! http://t.co/vvDnPXUKWT",27/06/2013 17:27,joy,positive
"I'm yours! RT @voguemagazine: Signed, sealed, delivered: Win a copy of the July issue—autographed by @katyperry! How: http://t.co/9ASGWHG5ql",27/06/2013 17:19,joy,positive
I'm very excited about all the equality today!!! #marriageisback #letsgotoweho,27/06/2013 02:05,joy,neutral
Wanna see me in bed in my pj's?! Watch this then: http://t.co/ojsyeMqsce,26/06/2013 20:23,joy,neutral
All popstars must go to bed now! RT @BonnieMcKee: I feel like it's Christmas Eve.... #AmericanGirl,26/06/2013 07:27,joy,positive
Question: if you make a wish on an eyelash... extension... is it still valid?,25/06/2013 17:37,joy,neutral
"God, I love the truuufff that @WendyWilliams spews #betterpreach ☝",24/06/2013 20:21,joy,positive
Not scurred to admit it. I think I might be the biggest cat lady in the game. Meow 😽,21/06/2013 19:24,joy,positive
Not me hunny ☝“@ItsBennyBlanco: Everyone is always scared to tell the truth”,18/06/2013 21:08,joy,positive
MY bag. “@MDMOLINARI: I had a feeling when I lost my #KarlLagerfeld bag it would come back tah meh...It has!!! 🙏🙈🙊😭 http://t.co/NdqJikgKzJ”,18/06/2013 21:06,joy,positive
!!!WeRk!!!☝💃👑💅 https://t.co/A7fxEkk5yo,18/06/2013 15:10,joy,neutral
You've seen the cover. Now here's the rest of my Vogue debut - VOILA! http://t.co/mfwQPqAV5V,18/06/2013 04:05,joy,neutral
"I love a good paint 💅 RT @voguemagazine Starting without a stitch of makeup, @katyperry reveals her beauty routine. http://t.co/jcnU0HIb29",17/06/2013 15:01,joy,neutral
Tonight's one of those nights where you just feel like getting a tribal tramp stamp tattoo. Right @robynkonichiwa ?,15/06/2013 21:34,joy,positive
"Congratulations Swedes, you win 1st prize in the category of breeding! 👶",15/06/2013 21:18,joy,positive
"Ur comin in hot too...! @BonnieMcKee: Congrats, lover girl @Katyperry...u look stunning, as always!  http://t.co/FGsiNezflZ #KonnieMcPerry”",15/06/2013 02:55,joy,positive
Agreed@OhMileySite: Wrecking Ball-a defiant power ballad produced by @TheDoctorLuke w/a thrilling vox performance nxt single pls @mileycyrus,15/06/2013 02:42,joy,neutral
You know when you are going to sleep giggling to yourself that all is well. #countingblessingsratherthansheeptonight,15/06/2013 02:36,joy,positive
I see you @voguemagazine July cover! http://t.co/6zVdyQzAHM Go to http://t.co/f94f4cmBDD for the full cover! #KatyPerryJulyVogue,14/06/2013 14:51,joy,positive
Double meow: http://t.co/XAAf2WDeE6,13/06/2013 16:15,joy,neutral
Bubble Butt by Major Lazer is my fav song right now. Tbh.,13/06/2013 00:27,joy,positive
Cats. Wigs. @popchips. Meow. http://t.co/IAwdzmlPrT,12/06/2013 13:05,joy,neutral
Just in case you forgot: https://t.co/ONh6mlGUAr,11/06/2013 21:20,joy,neutral
"I love this. @miamoretti: THIS IS HOW HARD WE FUCK WITH @ICONAPOP.. thanks @ronysphotobooth
drumbender: The Dolls http://t.co/EzPjWMZdAD",11/06/2013 02:45,joy,neutral
For a more direct link: http://t.co/c9YRByQBgI,10/06/2013 20:47,joy,neutral
I BACK THIS! @idolator: RT @caitlinmoe Single out now on @idolator! @hookedondolls Art by @curtiskulig. #summerof93 http://t.co/22AEm7XkcO,10/06/2013 20:45,joy,neutral
"Dear Bjork, how do I join your traveling girl cult? #brilliantshow",09/06/2013 06:28,joy,positive
"There are many options for late night snacking when in the studio, but obviously I chose wisely! Duh! @popchips http://t.co/fBbUssNC8q",07/06/2013 03:44,joy,neutral
"Actually, this picture is more valuable. RT @Sia: Me &amp; @diplo keeping @katyperry shielded from the paps in the trees. http://t.co/RrsoAGWmoW",06/06/2013 05:41,joy,neutral
@UNICEF's State of the World's Children report is out. I join them in urging you: see the child before the disability http://t.co/UCj5lUlqdz,05/06/2013 02:11,joy,neutral
Interesting read: http://t.co/jKb7pIhqEV,31/05/2013 17:50,joy,positive
So basically @bonnieMckee and I have lost our minds. http://t.co/6DsVIEYcgD,31/05/2013 07:31,joy,positive
"Psst. I do not have an Instagram account. Well, yet.",31/05/2013 01:27,joy,positive
U know you're being productive when you're trying to figure out the chords to Dead Give Away the auto tuned version on the acoustic guitar.,30/05/2013 05:25,joy,positive
Nothing like a fresh twerk dance from @BonnieMcKee to get the day started.,30/05/2013 00:28,joy,positive
"""When you get older the happy birthday song should always be played using minor chords"" -Dr. Luke",29/05/2013 03:25,joy,neutral
By Doug Crocco http://t.co/vQlVIiLIov,29/05/2013 02:21,joy,positive
"When you come to a fork in the road, take it! -Yogi Berra",26/05/2013 23:11,joy,positive
Shhh! RT @TheDoctorLuke: damn this is a big song...   :-),26/05/2013 09:06,joy,neutral
*CUTEST,25/05/2013 22:15,joy,positive
Check out my girl 🎶🌹Becky G🌹🎶 the cutet chicana from the barrio keeping it real real!!! http://t.co/Or8rvb5xaX,25/05/2013 22:14,joy,positive
Thanks kitties for the trend love 😻,25/05/2013 00:43,joy,positive
Shhhhh... http://t.co/wCnC2jSr3y,25/05/2013 00:31,joy,positive
"Believe me, I'm a lover not a hater. x",24/05/2013 02:06,joy,positive
"I'm a fan of your ""Don't Like"" video tbh. I was really just having a general opinion on our generations desire to be constantly intoxicated.",24/05/2013 02:05,joy,positive
Mr. Keef! I'm sorry if I offended you. I heard a lot of people guesting on the song &amp; didn't even know it was you in particular. Actually...,24/05/2013 02:05,joy,positive
ILY! RT @CaseyHoops: I'm so siked I live on Earth!,23/05/2013 18:58,joy,neutral
I knew you were truffle when you walked in #dinnertime,23/05/2013 03:46,joy,neutral
The ocd in me loves you RT @frank_ocean: nothing like fresh vacuum lines on carpet.,22/05/2013 21:11,joy,neutral
I'm all about that supplement &amp; vitamin LYFE! http://t.co/JMbjFFCIs5,22/05/2013 21:07,joy,positive
"Just heard a new song on the radio called ""I hate being sober"" I now have serious doubt for the world.",21/05/2013 22:09,joy,positive
"Sending out prayers for the people of Oklahoma tonight. Let's help, just text REDCROSS to 90999 to donate 10 dollars to those in need. ❤",21/05/2013 07:45,joy,positive
Will not let this day pass without a big 🎂HAPPY BIRTHDAY🎂 shout out to my mister sister @MDMOLINARI ! I love you BB!,21/05/2013 02:43,joy,positive
How dare you. Maybe. RT @bettykuok: @katyperry r u tan mom,20/05/2013 07:57,joy,positive
"THIS is the performance I wish I saw on the Billboard Music Awards tonight:
https://t.co/pznOMD2LmY
#notsafeforpalepeople #notsafeforanyone",20/05/2013 06:52,joy,positive
"Fine, ill go to bed. Jet lag has won again! meow.",18/05/2013 09:05,joy,positive
"...And just an FYI, I made grilled cheese's in my juicy couture for all the kids when they came from the gay clerb tonight! #momshome",18/05/2013 08:56,joy,positive
Just catching up on my late night vocabulary! http://t.co/tB3wqhcLoI,18/05/2013 08:44,joy,positive
Don't mistake my kindness for weakness. Trust!☝,18/05/2013 00:10,joy,neutral
I heart you @Sarabareilles : http://t.co/6BGGzoAibn,16/05/2013 02:04,joy,positive
http://t.co/VicHI3Uhq4,16/05/2013 00:06,joy,neutral
Thanks for letting me be the 5th wheel last night! @TheRollingStones http://t.co/awaEVDjU2t,13/05/2013 02:09,joy,positive
Mick &amp; Kate forever! @MickJagger http://t.co/0d0FVsIpzW,13/05/2013 02:01,joy,neutral
I 💘 my mom!,12/05/2013 23:46,joy,neutral
I noticed that. I guess I was too excited.  Sorry mom. RT @izzyduval: @katyperry the grammar in that tweet is appalling Katy,12/05/2013 10:06,joy,positive
