tweet,date_time,real_distilbert_sentiment,real_sentiment
Mush! Capturing the magic of #Iditarod2016 in Alaska https://t.co/wRDszBu4Qk https://t.co/uo5od9iTlz,14/03/2016 22:13,neutral,neutral
"""I'm an agender angel, and I couldn't be more proud."" —@thomasistrash #VisibleMe https://t.co/g3FO52bbCp",14/03/2016 20:30,joy,positive
Love of pie is both infinite and constant. Grab a bite of #PiDay on Explore 🔍 https://t.co/idY3aITJxt,14/03/2016 19:00,neutral,neutral
A drummer's dream: the story of @oddkidout_ (via @PhillyWeekly) https://t.co/mGuxysvhWK,14/03/2016 17:00,joy,positive
"It’s a party this #PiDay with Austin, Texas’ @TinyPies https://t.co/muzxBhqzaQ https://t.co/9VSgI0k8Af",14/03/2016 15:14,joy,positive
Rustic foods and ravishing flowers with Alya Galinovskaya https://t.co/ucALUJGB0d https://t.co/nAlHk5tIST,14/03/2016 13:00,joy,positive
"Mothers, crossdressers and women tending goats: daily life on Mumbai trains (via @scroll_in) https://t.co/Cr6eEANr2F",14/03/2016 03:00,neutral,neutral
A side business idea sparked abroad! Jade Antoine’s illustrations: https://t.co/uUPl5FANWD https://t.co/u67TmF6pyO,14/03/2016 01:00,joy,positive
"Sunny, funny times are here. 😂 #SpringBreak videos are now playing on Explore! https://t.co/YfPgG7gshK",13/03/2016 23:00,neutral,neutral
Experiencing the power and pride of Zapotec culture with Diego Huerta https://t.co/piQkhjHUzg https://t.co/JSfxGVsg42,13/03/2016 21:10,neutral,neutral
"#WWIM13 is coming up! Register to host an event in your city, and request an Earth Day InstaMeet kit 🌎 https://t.co/envxP6brmK",13/03/2016 19:00,joy,positive
"The Week on Instagram | 226
https://t.co/uHllH7EChH https://t.co/V9grIj9EDH",13/03/2016 15:07,neutral,neutral
Charting your own life with @raymondbraun’s #VisibleMe videos https://t.co/DjgHjOCoww https://t.co/w4DhuHY9w8,13/03/2016 13:00,neutral,neutral
"""We are here, we exist, and we are just as beautiful."" –Leo Sheng #VisibleMe https://t.co/dcInyrur8f",13/03/2016 04:00,joy,positive
Gearing up for the @NickelodeonTV #KCA with @charlieputh https://t.co/pmnnCWp6oD,13/03/2016 02:00,neutral,neutral
Calling all dog lovers! (via @designsponge) https://t.co/zkNjnQJxER,13/03/2016 00:00,joy,positive
Pushing the bounds of homemade animation with @pinot https://t.co/L9Bt9ZPtTg https://t.co/hD0e9BsCdy,12/03/2016 22:02,neutral,neutral
"""What people say about you isn't your reality. You are beautiful."" –@Elliebae22 #VisibleMe https://t.co/jRGl53HbUz",12/03/2016 20:00,joy,positive
Shadows. Silhouettes. Figures wreathed in mist and smoke. Serkan Çolak celebrates obscure:  https://t.co/WZcCc3qQb0 https://t.co/W1r8dxcWgv,12/03/2016 16:10,joy,positive
"""Being such an open teenager in high school isn't always easy.""–Brendan Jordan (@jordvnhaus) #VisibleMe https://t.co/SVsmzIahDn",12/03/2016 14:00,joy,positive
The #VisibleMe project highlights inspiring LGBTQ voices like @raymondbraun. See more videos on Explore 🔍 https://t.co/kocKJ7gBtg,12/03/2016 04:00,neutral,neutral
Timestamps will now show the full dates for posts over a week old. Find them under the comments on all posts. https://t.co/7zHLjibyHf,12/03/2016 00:58,joy,positive
Participate in this weekend’s hashtag project: #WHPeyetricks https://t.co/esg8K86caD https://t.co/hPSBiHTUeY,11/03/2016 22:59,joy,positive
Stand up and stand out! #HappyDances https://t.co/025BlY9i0q,11/03/2016 21:00,neutral,neutral
Happy Friday! Jump and jive with #HappyDances on Explore 🔍 https://t.co/KB3PxszpEg,11/03/2016 18:00,neutral,neutral
“I hope #VisibleMe encourages everyone to celebrate diversity and embrace what makes them different.” —@raymondbraun https://t.co/lokpDuQjRa,11/03/2016 16:26,joy,positive
"Get ready for Worldwide InstaMeet 13! If you'd like to host a #WWIM13 Earth Day event, register here: https://t.co/envxP6brmK",11/03/2016 14:00,neutral,neutral
Yu Kawaguchi celebrates the differences in his identical twins for #WHPidentity https://t.co/rp2bl9o3E3,11/03/2016 04:00,neutral,neutral
.@NaomiNailsNyc’s blue nails with tiny irises at #PFW https://t.co/i9A6mua5ea https://t.co/gJjD2L0yB4,11/03/2016 02:00,neutral,neutral
An edible play on last weekend’s hashtag project #WHPidentity https://t.co/JzNO8EMckp,11/03/2016 00:00,joy,positive
Behind-the-scenes at Chanel for Paris Fashion Week #PFW  https://t.co/skM7GcPe83,10/03/2016 22:00,joy,positive
"Open Explore 🔍 to look back at #PFW, including this hypnotic moment from the Iris Van Herpen show https://t.co/SNArTQ5iVu",10/03/2016 20:30,joy,positive
“My husband and I came up with the idea to make a series about this weird couple from the ‘50s.” https://t.co/2iK2d2NKYg #WHPidentity,10/03/2016 16:00,joy,positive
"Keep ""dancing to the rhythm of your heartbeat."" 💗 Happy birthday, @carrieunderwood! https://t.co/1KI5GWm1rs",10/03/2016 14:00,neutral,neutral
"Music, chocolate, family, friends. #WHPidentity https://t.co/ukEJSvrOcI",10/03/2016 04:00,joy,positive
"A 2-year-old Rottweiler, a toy, and some creative improvisation  https://t.co/K9S1R5SgZB",10/03/2016 01:00,neutral,neutral
The open book of @virgilabloh’s creative process at #PFW https://t.co/omYaQdFzJR https://t.co/TS0kXzDY8W,09/03/2016 22:25,joy,positive
"Taking a deep, cold Antarctic breath with @whereisacacia https://t.co/GfEKyssMD8 https://t.co/0SWdFCnL91",09/03/2016 20:00,joy,positive
Stories of first-generation voters told through Boomerangs (via @washingtonpost) https://t.co/ZzV4IdC0Hg,09/03/2016 18:53,joy,positive
Individual illusions collide in this #WHPidentity selection https://t.co/UqHN4gikGL,09/03/2016 16:55,joy,positive
Announcing Worldwide InstaMeet 13 🌎 #WWIM13 https://t.co/sBZ6156ntL https://t.co/XLRRtOt4nY,09/03/2016 12:08,neutral,neutral
A surrealist take (involving a lot of yarn) on this past weekend's hashtag project: #WHPidentity https://t.co/du8MkH2Pt8,09/03/2016 04:00,neutral,neutral
A foggy encounter in the Siahkal forest of northern Iran https://t.co/Nna3sXuTO7,09/03/2016 03:00,joy,positive
“We are all in this together.”  —Jaz O'Hara (@worldwide_tribe) #InternationalWomensDay https://t.co/nFeWf3PdkA,09/03/2016 02:00,joy,positive
“You can hear the nib scratching across the surface.” —Calligrapher Seiji Cataldo https://t.co/vYaTDUoDiO,09/03/2016 00:00,joy,positive
"Ahoy! Meet today's #WeeklyFluff treasure, one-eyed @piratecatwillie https://t.co/QD7vZ7QOXo",08/03/2016 22:43,joy,positive
Women = warriors 💪 #InternationalWomensDay #IWD2016 https://t.co/3bQbA73PPf,08/03/2016 20:30,neutral,neutral
Strength. Power. Inspiration. #InternationalWomensDay https://t.co/56qkaRW5u6,08/03/2016 19:00,joy,positive
Celebrating #InternationalWomensDay with Jaz O’Hara’s @worldwide_tribe https://t.co/jrZmRLaBG4 https://t.co/8z4GZPyPrZ,08/03/2016 16:30,joy,positive
Terezinha Guilhermina overcame blindness and poverty to become a Paralympic gold medalist #IWD2016 https://t.co/EujTNKKu6r,08/03/2016 13:00,joy,positive
Featured submissions from this weekend’s hashtag project: #WHPidentity https://t.co/20YFsDhefR https://t.co/eNy7bQfGW4,08/03/2016 02:31,joy,positive
We're not sure what this is either. But we like it. Open Explore 🔍 and get hooked on #SurrealGraphics videos https://t.co/xK0v84BZ5h,08/03/2016 00:00,neutral,neutral
Reinterpreting beauty at Paris Fashion Week with @patmcgrathreal #PFW https://t.co/Y0zzxdWE9m https://t.co/0DCTXxkiiO,07/03/2016 22:31,joy,positive
Gold metal that deserves a gold medal  #SurrealGraphics https://t.co/WQleaQJ8h5,07/03/2016 20:00,joy,positive
"Mall Licudine’s strong, sassy characters don’t need a white knight
https://t.co/cv89z1wBoY https://t.co/hFs9vx1EOJ",07/03/2016 16:24,joy,positive
Geometry is about to get a lot more exciting. Watch mind-bending videos of #SurrealGraphics on Explore 🔍 https://t.co/XN3ycvRJK9,07/03/2016 14:00,joy,positive
Seeing and hearing Seiji Cataldo’s mesmerizing penmanship https://t.co/FcNI7rsBsd https://t.co/Do2J7vyJix,07/03/2016 04:00,joy,positive
"Pizza dough, meet Play-Doh. #PizzaLoversUnite https://t.co/81CuRjFA9R",07/03/2016 02:00,joy,positive
See India through a series of elegant Instagram photos (via @CNNTravel) https://t.co/B0QVVLfYJD,07/03/2016 00:00,joy,positive
Rethinking what architecture can be with Chris Dove: https://t.co/ZWVvyDF8Lh https://t.co/MKWbpb1CeF,06/03/2016 22:07,joy,positive
"Putting the ""pep"" in pepperoni #PizzaLoversUnite https://t.co/lzWtmI4B8U",06/03/2016 20:00,neutral,neutral
"The Week on Instagram | 225 
https://t.co/RuLSi8P8Zs https://t.co/3UewKt2qMo",06/03/2016 16:07,joy,positive
The beautiful train station that's stopping people in their tracks (via @thenextweb) https://t.co/qopszF3RtY,06/03/2016 14:00,joy,positive
This is how pizza would be made in a perfect world. More #PizzaLoversUnite videos are on Explore https://t.co/XEQoN2d76t,06/03/2016 04:00,neutral,neutral
"“I want to rhyme the beauty, to transform it, rather than take it literally.” —Lesha Kurbatov
https://t.co/5uSTSpVNIV",06/03/2016 00:21,joy,positive
"""I work out so my stomach can hold more pizza."" –Comedian and truth-teller @ChrisCrocker #PizzaLoversUnite https://t.co/pWROXbGtzb",06/03/2016 00:00,neutral,neutral
Creating layers with illustrator @pan_limbert https://t.co/o96BpsbHPW https://t.co/RRPyAsbMPN,05/03/2016 19:20,neutral,neutral
"Say hello to 15-year-old snowboarder @chloekimsnow, who is riding today at the Burton US Open https://t.co/4AgoNwIWKj",05/03/2016 17:16,joy,positive
Today's weather report: sunny with a chance of pizza poncho 🍕 #PizzaLoversUnite https://t.co/iYVNVoKj29,05/03/2016 14:00,neutral,neutral
The Australian music teacher who can play over 350 instruments https://t.co/QneAkvsEAK,05/03/2016 02:00,joy,positive
Participate in this weekend’s hashtag project: #WHPidentity https://t.co/ejTbS6dj3g https://t.co/gtgSOKbnY3,05/03/2016 00:00,neutral,neutral
When you realize the weekend is almost here #TasteOfStreep https://t.co/vfBjSbDH0U,04/03/2016 22:00,neutral,neutral
Pizza has never looked so precious. 🍕 Videos are now on Explore 🔍 #PizzaLoversUnite https://t.co/a0VtNw5xFD,04/03/2016 20:00,joy,positive
A sunny umbrella is an adventurer's compass. #wwim10bandung https://t.co/9lLWCzuuCh,04/03/2016 16:00,joy,positive
Visualizing the world in layers with Hari Panicker and Deepti Nair https://t.co/9e54ViR7vz https://t.co/ml5d5ZOa3x,04/03/2016 14:00,neutral,neutral
.@therussellellis races his way to photography stardom https://t.co/Bk9BdJALMZ https://t.co/Xo6hoLFmXC,04/03/2016 04:00,joy,positive
The hypnotic pastel world of moving blobs with @glanderco https://t.co/myJTDu5CY0 https://t.co/ud676jvlkj,04/03/2016 02:00,neutral,neutral
“A tiger beetle counts as much as a tiger.” —@joelsartore https://t.co/cqi9bX1EtL,04/03/2016 00:00,neutral,neutral
A walk in the woods with @exploringnwo for #WHPsightsandsounds https://t.co/kM3ezIl7ax,03/03/2016 22:00,neutral,neutral
Honoring the creatures of all sizes on #WorldWildlifeDay with @joelsartore https://t.co/mSTwD4X8wq https://t.co/ETZ08NrxI2,03/03/2016 20:00,joy,positive
"A little rain couldn't dampen the spirits at this Worldwide InstaMeet in Manila, Philippines. #wwim12 https://t.co/2Wxm48e8ds",03/03/2016 16:00,neutral,neutral
Jamie Jones sings the blues with her dog Mookie for #WHPsightsandsounds https://t.co/HwMV5TKUoX,03/03/2016 14:00,joy,positive
“I like doing things out of the ordinary.” –@Gorg_blau #WHPsightsandsounds https://t.co/scswVe0ZkY,03/03/2016 03:00,neutral,neutral
Getting an insider’s View of the U.S. presidential election with @BretBaier https://t.co/zURmRplOni https://t.co/GelWFc1HuM,03/03/2016 01:45,joy,positive
"""Today you are You, that is truer than true. There is no one alive who is Youer than You.” –Dr. Seuss #DrSeussDay https://t.co/fFXDMQ3XMP",03/03/2016 00:08,joy,positive
Documenting climate change in Oceania with @Vlad_Sokhin https://t.co/mTN9K88UVj,02/03/2016 22:46,joy,positive
Discovering the colorful secrets of nature with Argentine illustrator Carla Pintos https://t.co/9I1oD5gacZ https://t.co/JWgc9b7SDn,02/03/2016 20:00,neutral,neutral
Let's toast to Meryl. https://t.co/dDkAuK6DnA,02/03/2016 16:52,neutral,neutral
"Happy birthday, Dr. Seuss! 🎉📚 #ReadAcrossAmerica #DrSeussDay https://t.co/g2qOqW3zTS",02/03/2016 14:00,neutral,neutral
"Love, trust and yoga with veterinary tech Claire Fischer and her yellow lab Ella  https://t.co/7j1dqQhGOT",02/03/2016 03:00,joy,positive
"Sweet, sweet democracy. Get a taste of #SuperTuesday on Explore 🔍 now https://t.co/AjOTd3qZCs",02/03/2016 01:38,joy,positive
"""Democracy doesn't work without you. Well, it does, but only for those who show up."" –Taylor Harkness #SuperTuesday https://t.co/fTchc6e57l",01/03/2016 23:45,neutral,neutral
"“Luckily, as we were going back the late afternoon light was perfect.” —@davidvaaknin https://t.co/6fsxyLFsHX",01/03/2016 22:00,joy,positive
#WHPsightsandsounds inspired @BebeMozz to pick up a pair of drumsticks https://t.co/jnlMiJ2wld,01/03/2016 20:00,neutral,neutral
Turning a rainy day into an opportunity #WHPsightsandsounds https://t.co/vYzAtJVtCm,01/03/2016 18:00,joy,positive
Gallery hopping in NYC with French bulldog @picklebeholding https://t.co/AmqzeEwqma https://t.co/8QrOHKuW2l,01/03/2016 16:23,joy,positive
Featured submissions from this weekend’s hashtag project: #WHPsightsandsounds https://t.co/T1DSKjwhX4 https://t.co/rcfJDmobvG,01/03/2016 14:00,joy,positive
Leap Day is a great time to make fetch happen. #Jumpstagrams #LeapYear https://t.co/3qbLvzfWpN,01/03/2016 04:00,joy,positive
Chase the sun. #LeapYear #wwim9_tokyo https://t.co/nnvJMu4OgP,01/03/2016 00:00,joy,positive
Naomi Watts captured a once-in-a-lifetime moment after Spotlight won Best Picture #Oscars2016 https://t.co/q0ztYq3rkX,29/02/2016 23:00,joy,positive
Everybody wins when #LeoWins. #Oscars https://t.co/OsYpffuzL7,29/02/2016 22:00,joy,positive
See the stars' personal photos from #Oscars2016 on Instagram https://t.co/IgAwbT9i1Y,29/02/2016 21:00,joy,positive
Celebrating #LeapYear with trampoline enthusiast J.R. Coles https://t.co/j7hGmegP4C https://t.co/RRJ8v48012,29/02/2016 20:00,joy,positive
"Happy screams in 3, 2, 1.... #LeoWins #Oscars https://t.co/7V3cnbwhC9",29/02/2016 18:45,neutral,neutral
He's basically the king of the world. See the best fan reactions from @LeoDiCaprio's #Oscars win #LeoWins https://t.co/1TM8J45L2j,29/02/2016 17:41,joy,positive
Leap Day = extra time for adventures #Jumpstagrams #LeapYear https://t.co/CH6Fq91W14,29/02/2016 16:00,joy,positive
.@ladygaga's performance is worth cheering for again. Open Instagram to see more backstage moments from the #Oscars https://t.co/qQTG25CCln,29/02/2016 13:00,joy,positive
"""Let us not take this planet for granted. I do not take tonight for granted."" –@LeoDiCaprio #Oscars https://t.co/xiq6RpH8Kj",29/02/2016 07:32,neutral,neutral
"A heartfelt #Oscars message, from one legend to another. See more personal videos from the stars on Instagram https://t.co/GHcfAzn3Nk",29/02/2016 04:41,neutral,neutral
Congratulations to the team that brought us Bing Bong and @PixarInsideOut! ❤️ #Oscars https://t.co/vkB1oPpFqB,29/02/2016 03:19,joy,positive
Speaking truth to power with @MarkRuffalo at the #Oscars https://t.co/DlT1sVriUv https://t.co/h3quSWly8q,29/02/2016 02:43,joy,positive
It's Hollywood's night to shine! Watch videos from the #Oscars on Instagram https://t.co/6cgfM6ImPM,29/02/2016 01:44,neutral,neutral
Welcome to #Oscars Sunday! https://t.co/TSt1w1udM1,29/02/2016 00:57,neutral,neutral
Dreamy looks from @wmag's Instagram-first fashion shoot #LFW https://t.co/0BvyZWUuxn,28/02/2016 20:00,joy,positive
It's a #LeapYear! Dive right in with fun #Jumpstagrams like this one from @carlahall https://t.co/qpjQKmXxad,28/02/2016 18:00,neutral,neutral
"The Week on Instagram | 224 
https://t.co/VUjT0J80a6 https://t.co/Hs5xNFTWrG",28/02/2016 16:11,joy,positive
A mesmerizing view of the Northern Lights from @stationcdrkelly's #YearInSpace https://t.co/Gdm2CtJhmd,28/02/2016 14:00,joy,positive
"""Pikachu, I choose you!"" Celebrate 20 years of adventures with #Pokemon20 https://t.co/lN9RSmryNo",28/02/2016 04:00,neutral,neutral
"""Earth without art is just Eh."" –@stationcdrkelly #YearInSpace https://t.co/eTN04OOhZV",28/02/2016 02:00,neutral,neutral
Turning adventures into a never-ending collage with photographer Casey McPerry https://t.co/sqER4J8snq https://t.co/5rWNlVCJo3,28/02/2016 01:26,joy,positive
#todayimet with @atprettybirds and @olimpiazagnoli https://t.co/oWBjCLiq4E #mfw https://t.co/GrwOpfEB1h,27/02/2016 22:11,hope,positive
“Everyone wants to see the house of cards fall.” —Scott Dyer https://t.co/Uju5iAvvGv,27/02/2016 21:35,neutral,neutral
Warm up for the upcoming Leap Day! #Jumpstagrams #LeapYear https://t.co/pSevSnrR3f,27/02/2016 20:00,neutral,neutral
"Happy 20th birthday, @Pokemon! 🎉 #Pokemon20 https://t.co/WpZts7R7s1",27/02/2016 18:00,joy,positive
800 decks and one very worked-out ladder: stacking cards with Scott Dyer https://t.co/OY6XVX805e https://t.co/DH72yYCD6Z,27/02/2016 16:46,neutral,neutral
From #wwim12 Philippines: an InstaMeet picture that's worth a thousand pictures 📷https://t.co/gUHk82CscG,27/02/2016 14:00,joy,positive
The humble beginnings of a legendary sneakerhead (via @ComplexSneakers) https://t.co/Pz4aUM5DOp,27/02/2016 04:00,joy,positive
".@massimogiorget, designer of both @msgm_ and @EmilioPucci, fights for creativity https://t.co/Sid4YBLa0R #MFW https://t.co/ntKr81PBM9",27/02/2016 01:41,neutral,neutral
Participate in this weekend’s hashtag project: #WHPsightsandsounds https://t.co/GeajdXWbL6 https://t.co/twqnDZsZto,26/02/2016 23:18,neutral,neutral
"Our laughs will go on, thanks to @rudymancuso's Titanic spoof #MeetTheVideoStars",26/02/2016 22:00,joy,positive
Learn more about the 10 powerful photos shared with @Pontifex (via @TIME) https://t.co/uv57vNAqnw,26/02/2016 19:19,neutral,neutral
"#MeetTheVideoStars and their prankster ""parents,"" starring @MrLegenDarius 
https://t.co/YfrMmJig8B",26/02/2016 18:00,neutral,neutral
Seeing the world in slow motion with Hoda Afshar’s moving images https://t.co/h0YDzBtJBV https://t.co/ddCDaLoWae,26/02/2016 16:47,neutral,neutral
"Tending to Michie Umezawa’s beautiful, prickly succulent collection https://t.co/KosficP2Xz https://t.co/amkOsSBLf9",26/02/2016 16:00,joy,positive
"Award-winning photography to double-tap ❤️ (via @businessinsider) 
https://t.co/y9T0kzZ228",26/02/2016 14:00,neutral,neutral
Piecing together tiny masterpieces with @HelenAhpornsiri https://t.co/U7zvyXdTaL https://t.co/40FBhhWYU1,26/02/2016 04:00,joy,positive
"The ""immediate and raw"" world of @TIME's Instagram Photographer of the Year (via @Slate) https://t.co/N1fZUQSAQ3",26/02/2016 02:00,sadness,negative
Sparking reflection and increasing #Zika awareness with Mauricio Susin https://t.co/AKvwNvd9fX https://t.co/cTkxeBJzL7,26/02/2016 00:00,neutral,neutral
.@DeStorm schools us on post-breakup priorities #MeetTheVideoStars https://t.co/xbeUJCZv2K,25/02/2016 20:00,joy,positive
"Every group needs that one too-honest friend @lelepons #MeetTheVideoStars 
https://t.co/7CvONa98p4",25/02/2016 18:00,neutral,neutral
Waves on waves from #wwim10borneo 👋🏼🌊 https://t.co/n9jnNlKBHl,25/02/2016 16:00,joy,positive
Nature-loving Instagrammers converge on Bukit Asah's Silent Hill #WWIM9 https://t.co/Y5jnNppo8w,25/02/2016 14:00,joy,positive
A real reading rainbow #WHPfirstlight https://t.co/x0ZY5chGyi,25/02/2016 04:00,joy,positive
Treading thread with professional embroiderer @Fiance_Knowles https://t.co/9Vg26g68MM https://t.co/jf2iMwGx4p,25/02/2016 02:00,joy,positive
🙌🏼 #BRITs  https://t.co/uAtXG8J4gG,24/02/2016 18:43,joy,positive
Hitch a ride on a morning like this #WHPfirstlight https://t.co/YMo9oWCdbP,24/02/2016 16:00,joy,positive
Meet @PAMHOGGcouture’s mini army of @brits statues #BRITs https://t.co/01y5cdiZjm https://t.co/a4BbIn5qTz,24/02/2016 14:22,joy,positive
The sweetest sun salutation 🐺 #WHPfirstlight https://t.co/hbiUKFYXhD,24/02/2016 04:00,joy,positive
A splish and a splash to welcome the day #WHPfirstlight https://t.co/2kj3frYekn,24/02/2016 02:00,neutral,neutral
"A breathtaking #WHPfirstlight from Italy 
https://t.co/lk1HeIoN1U",24/02/2016 00:00,neutral,neutral
“I like having my own voice for the causes I work for.” —@gallagher_anais https://t.co/9yimmyD8m6,23/02/2016 22:49,hope,positive
"Finding my own voice to make a difference, by @gallagher_anais https://t.co/BMA8q3Cbqc https://t.co/u9P3F8qqma",23/02/2016 22:26,joy,positive
"Move over, Air Bud! #FurBabies 
https://t.co/C4WH0TtTTr",23/02/2016 20:00,joy,positive
"Starting this week, you’ll begin to see how many times people have watched a video on Instagram. Learn More: https://t.co/O5VMwcGLN0",23/02/2016 18:00,neutral,neutral
"#WeeklyFluff, trio of South African rescue felines edition: https://t.co/nbOo0oqfVj",23/02/2016 16:28,joy,positive
"Let's hop to it! #FurBabies 
https://t.co/1OBOBBYEBK",23/02/2016 14:00,joy,positive
"Hedgehogs are not mini porcupines. They are, however, mini balls of cuteness. #FurBabies 
https://t.co/53dDvw8QQo",23/02/2016 04:00,joy,positive
A portal to @Simone_Rocha_’s very personal work https://t.co/4QqCLKwb3X #LFW,23/02/2016 02:17,neutral,neutral
Featured submissions from this weekend’s hashtag project: #WHPfirstlight https://t.co/UjWWIyMmmB https://t.co/EVWAkXaf1R,23/02/2016 00:06,neutral,neutral
"“Nothing’s perfect, and you just want to be happy as often as possible.” —@BalancedBlondie https://t.co/MXPdgpwgbJ",22/02/2016 23:00,joy,positive
Letting go of labels with @BalancedBlondie #NEDAwareness https://t.co/XrU2tHa5vi https://t.co/hOIjrFvRc0,22/02/2016 22:00,neutral,neutral
"Mondays. #FurBabies 
https://t.co/RwIuSLX4xj",22/02/2016 20:00,joy,positive
"Sparking #SmokeAndFire with @SabrinaAnnLynn 🔥 
https://t.co/rwGErUPIZa",22/02/2016 18:00,joy,positive
"Reclaiming creativity through daily doodles (via @FastCompany) 
https://t.co/JC5cNKdpEe",22/02/2016 16:00,joy,positive
Creating a visual diary of emotions with Daniel Serva https://t.co/9BIhaAnKr2 https://t.co/Ko3gMsFW75,22/02/2016 14:00,joy,positive
Cozy up with a good book #LibraryLoversMonth #Bookstagram https://t.co/HwEluPWivS,22/02/2016 04:00,neutral,neutral
Elegant naturescapes from Japan's #WWIM12_Jogashima_IgersJP 🙌🏼 https://t.co/xeaLDVgsib,22/02/2016 02:00,joy,positive
"Architecture with all the right angles (via @designtaxi) 

https://t.co/nc1Ul4KOL4",22/02/2016 00:00,neutral,neutral
"Capturing new friendships in Shiraz, Iran #wwim12_shz https://t.co/2Bpt7MikM8",21/02/2016 20:00,joy,positive
"""...This kind of project might break the stereotype cycle we see in the mass media."" (via @okayafrica)  https://t.co/JKEqvAhdvn",21/02/2016 18:00,joy,positive
"The Week on Instagram | 223 
https://t.co/3qkChA8BMH https://t.co/sAmpmnm2Gj",21/02/2016 16:08,joy,positive
An artistic journey from sidewalk galleries to global movements (via @nytimes)  https://t.co/JqiMj8kT8V,21/02/2016 14:00,joy,positive
Good book = instant getaway #LibraryLoversMonth #Bookstagram https://t.co/bx7nkCRb1r,21/02/2016 01:00,joy,positive
"#whoifollow with Nick Knight, photographer and founder of @SHOWstudio https://t.co/NLTtZpgNXv https://t.co/ByT831sGFI",20/02/2016 22:12,joy,positive
"Happy birthday, @rihanna! 🎂 https://t.co/p2hyrUsFxK",20/02/2016 21:00,joy,positive
Dream in words #LibraryLoversMonth #Bookstagram  https://t.co/sDe8vSmorm,20/02/2016 19:00,joy,positive
"Fact, fiction and everything in between 📚 #LibraryLoversMonth #Bookstagram  https://t.co/6zof3Gudk1",20/02/2016 15:47,joy,positive
"Sometimes, it's a work in progress #WHPthisislove  
https://t.co/qV9VMGbNds",20/02/2016 12:00,joy,positive
Celebrate #LibraryLoversMonth with #Bookstagram-inspired reading lists 📚   https://t.co/Uh00xpi6VT,20/02/2016 03:00,joy,positive
.@lea_colombo mixes distractions and focus in an InstaShoot at @CalvinKlein’s #NYFW show  https://t.co/wOYPsXFR5Q https://t.co/tZlqnSFfxY,20/02/2016 01:28,neutral,neutral
From the woods to the water in Russia #WWIM12Baikal  https://t.co/toxigdOE0C,20/02/2016 00:00,neutral,neutral
Participate in this weekend’s hashtag project: #WHPfirstlight https://t.co/Qid8Y7VrCB https://t.co/ZxbgvgSx2H,19/02/2016 22:58,joy,positive
Ukraine's beauty through the lens of #WWIM12_BukyCanyon  https://t.co/xGLCqirB7G,19/02/2016 20:00,neutral,neutral
Explore Indonesia through #WWIM12_JOGJA https://t.co/HtPr4g1hBt,19/02/2016 19:28,joy,positive
“Making something quick without obsessing over the details feels pretty good.” —@safwat https://t.co/GoslKPY8Mg https://t.co/P2TwXwtsLN,19/02/2016 18:27,neutral,neutral
#RIPHarperLee https://t.co/XJZWaNdTV3,19/02/2016 17:54,joy,positive
Supernatural (super cold) nights with photographer @maria_lax_ https://t.co/pV9uCflUtr https://t.co/r8cfugpuVr,19/02/2016 02:46,joy,positive
Traveling with miniature dinosaurs through @jsaenz1958’s #dinodinaseries https://t.co/A8n8IUeg4a https://t.co/Al53nblhDt,18/02/2016 22:01,joy,positive
"“I try to articulate the simple, yet harsh everyday lives of Afghans."" –@andrewquilty, Polk Award for photography https://t.co/eEsLMgNZdb",18/02/2016 20:00,neutral,neutral
Congrats to @DGuttenfelder! David takes home a @WorldPressPhoto Award for his work in North Korea #WPPh16 https://t.co/5TlQhBW9rd,18/02/2016 18:33,joy,positive
The @WorldPressPhoto Awards are in! @kevinfrayer is awarded two: https://t.co/dSaIOlnc0B,18/02/2016 18:19,joy,positive
.@berehulak takes home two @WorldPressPhoto Awards this year https://t.co/p7FXQEAW7m,18/02/2016 18:00,joy,positive
"A candid moment in NYC #WHPthisislove
https://t.co/jRy8Q6hF8m",18/02/2016 18:00,neutral,neutral
Congrats @SergeyPonomarev! 1st prize for general news story @WorldPressPhoto Awards https://t.co/Wx3dMsM6HG,18/02/2016 17:43,joy,positive
Embracing the love in the world #IGHearts https://t.co/NzxuFVoUi8,18/02/2016 16:10,neutral,neutral
"Reeeaaacch for it #WHPthisislove
https://t.co/Kei219msej",18/02/2016 14:00,joy,positive
Carving a lifelong dream with Yosuke Yamamoto https://t.co/urGKMpswzy https://t.co/78wCcM03Vl,18/02/2016 03:00,joy,positive
“I want someone looking at my photos to get a sense of what it’s like living as a 17-year-old teenager.” –Eli Mendel https://t.co/ZAoJeRczd5,18/02/2016 01:00,joy,positive
"“I’m always kind of in the deep end.” –Mikhael Subotzky
https://t.co/KFCV2GpzfI",17/02/2016 23:12,joy,positive
"“I’ve always tried to make work that has some kind of impact in the world.” –Gideon Mendel
https://t.co/3UoU736t76",17/02/2016 21:30,joy,positive
Strong evidence for a “creative gene” = three photographers in one family https://t.co/dm8mB39dLd https://t.co/lDnpbHYOxp,17/02/2016 19:01,neutral,neutral
One of our favorites from this weekend’s hashtag project: #WHPthisislove https://t.co/3zvH8xrd6f,17/02/2016 01:18,neutral,neutral
Warm-weather flora in the middle of winter: @BRRCHFloral at #NYFW https://t.co/iuLNp0pu2I https://t.co/37CVD0ZsIR,16/02/2016 23:51,neutral,neutral
“I think every dog deserves recognition.”  —@thedogist #WKCDogShow #WeeklyFluff https://t.co/B1K5CaBJ1E,16/02/2016 20:10,joy,positive
