tweet,date_time,real_distilbert_sentiment,real_sentiment
"Let's go!!!! Staples Center​ this Friday on sale now!! 

Ticket and album bundles here --&gt; https://t.co/H0WXeJo8NV",10/11/2015 18:06,joy,neutral
1 hour until on sale for special show. I think u should get the special album bundle ;) https://t.co/H0WXeJo8NV https://t.co/0f7QegYQR9,10/11/2015 17:02,joy,neutral
Thanks Zoolander. I think :) #3DaysTillPURPOSE  https://t.co/ZWMJvhasht https://t.co/E3IfcdtUbV,10/11/2015 15:33,joy,positive
#3DaysTillPURPOSE https://t.co/ZWMJvhasht https://t.co/ozAf0SGUIP,10/11/2015 15:23,joy,neutral
#SORRY https://t.co/PXs5CaK2zb https://t.co/xSuy9m8JJL,10/11/2015 15:21,neutral,neutral
Every morning https://t.co/T554q3Y6ld,10/11/2015 15:19,neutral,neutral
Who is coming? On sale tomorrow morning https://t.co/H0WXeJo8NV https://t.co/EWxBlCjF8v,10/11/2015 01:14,joy,neutral
Celebrate the release of #Purpose on #Nov13 at Staples Center with me. Ticket &amp; album bundles on sale tmrw 10AM PT https://t.co/H0WXeJo8NV,10/11/2015 01:13,joy,neutral
Want some more big news? #purpose #releasenight #friday13th,10/11/2015 01:09,joy,neutral
Just finished watching day 1 of #BIEBERWEEK on @TheEllenShow . I love her,10/11/2015 01:09,joy,positive
We are making it all about the music. Thank you https://t.co/ZWMJvhasht,09/11/2015 21:17,joy,positive
Stream #LoveYourself Now! #4DaysTillPURPOSE https://t.co/T7uXZXbLyg https://t.co/tMSeaP2OVL https://t.co/V0X9obbvtv,09/11/2015 19:04,joy,neutral
#LoveYourself https://t.co/ZWMJvhasht,09/11/2015 17:04,joy,neutral
Here we go @zanelowe @scooterbraun @edsheeran @ItsBennyBlanco #LoveYourself #PURPOSE  https://t.co/R94Nsr6SRn,09/11/2015 16:58,joy,positive
Thanks Derek. Lol #4DaysTillPURPOSE #PURPOSE #zoolander https://t.co/lTJHD2XZUR,09/11/2015 15:46,joy,positive
Buy #Purpose in the @Lyft app for $5 when you take a ride in #LyftBieberMode 11/13-11/19 https://t.co/eLXIAEr71u,09/11/2015 15:39,neutral,neutral
Just wondering have any of u #PreOrderPURPOSE?? Nov 13 :)  https://t.co/ZWMJvhasht https://t.co/RX6qrYLETQ,09/11/2015 15:16,joy,neutral
Hey @zanelowe u think we should world premiere another song off #purpose tomorrow?? #beats1 #LoveYourself @edsheeran,09/11/2015 09:00,joy,neutral
#soon :) https://t.co/ZWMJvhasht,09/11/2015 08:56,joy,neutral
#BIEBERWEEK starts on @TheEllenShow tomorrow! #PURPOSE ON FRIDAY!! https://t.co/H797XW66WV,09/11/2015 08:56,joy,neutral
#BIEBERWEEK on @TheEllenShow https://t.co/U8fR90AQ0W,09/11/2015 08:55,joy,neutral
#PreOrderPURPOSE https://t.co/ZWMJvhasht @halsey @trvisXX @BigSean @edsheeran @Nas @Skrillex @diplo https://t.co/vFV9fZVe52,08/11/2015 21:40,joy,neutral
#PreOrderPURPOSE https://t.co/ZWMJvhasht https://t.co/honhTgpIUj,08/11/2015 21:39,joy,neutral
Preorder #PURPOSE Now ----&gt; https://t.co/ZWMJvhasht,08/11/2015 20:40,neutral,neutral
After 9 years finally got em!!! @scooterbraun #pranksterontheloooose. @thatrygood @AllisonKaye we got something special coming. #purpose,08/11/2015 20:36,joy,positive
Heading to airport in my new ride :) #5DaysTillPURPOSE https://t.co/29KrY7btCg,08/11/2015 19:56,joy,positive
Get ready. With #Purpose coming out this week is #BIEBERWEEK on @TheEllenShow :) https://t.co/N1ojK7FLlB,08/11/2015 16:05,joy,neutral
#5days #PURPOSE https://t.co/ZWMJvhasht,08/11/2015 15:58,joy,neutral
Yes it is https://t.co/GWO9C2YNpD,08/11/2015 15:47,neutral,neutral
@BBCR1 That was fun. Thanks,08/11/2015 15:45,joy,positive
https://t.co/PXs5CaK2zb,08/11/2015 05:39,neutral,neutral
@diplo @edsheeran go big or go home. Ha,08/11/2015 02:35,joy,neutral
Thank you to #NRJAwards2015  for the amazing honor. Had a great time. https://t.co/thltvYkQ3T,08/11/2015 02:33,joy,positive
#6DaysUntilPURPOSE https://t.co/ZWMJvhasht,07/11/2015 19:08,joy,neutral
To each their own. Lol https://t.co/XjWHFCyPc3,07/11/2015 17:44,joy,neutral
Our new album #PURPOSE is next Friday. That's all. Love you ;)  lol https://t.co/eTCmvYIEit,07/11/2015 17:37,joy,positive
I love u guys. This is funny as hell,07/11/2015 17:24,joy,positive
Lol https://t.co/zkShr9joBU,07/11/2015 17:22,joy,positive
Yeah @halsey kills it. #PURPOSE #NOV13  https://t.co/ZWMJvhasht https://t.co/qLbIFDB6DK,07/11/2015 16:44,joy,positive
I love Alaska  https://t.co/6DLeqxV3r2,07/11/2015 16:31,joy,positive
#NRJAwards2015 tonight. Good rehearsal. @NickDeMoura messed up but we forgive him. Lol,07/11/2015 16:24,joy,positive
I love you https://t.co/RYCrqwdKi1,07/11/2015 16:22,joy,positive
Letting the music do the talking,07/11/2015 16:17,neutral,neutral
Don't listen to what the media has to say. U want to know me. How I feel. What I'm about. It is all right here. https://t.co/ZWMJvhasht,07/11/2015 16:16,neutral,neutral
Like I said. This album says it all.  #IllShowYou #PURPOSE https://t.co/TMXtJRYmy0,07/11/2015 16:15,neutral,neutral
Just took pics with a bunch of beliebers. I must of been mad at them. Lol,07/11/2015 16:13,joy,neutral
@PerezHilton lol. No one is flipping out dude. My buddy had just told me some bad personal news. Don't lie please. #IllShowYou,07/11/2015 16:12,sadness,neutral
Mine too :) https://t.co/nTj4mytOf9,07/11/2015 02:41,joy,positive
"One week.. 
https://t.co/ZWMJvhasht
https://t.co/waG8PYZRuS",06/11/2015 18:58,joy,neutral
#7DaysUntilPURPOSE https://t.co/ZWMJvhasht,06/11/2015 15:13,joy,neutral
#PURPOSE  https://t.co/ZWMJvhasht,06/11/2015 14:42,neutral,neutral
#IllShowYou #PURPOSE https://t.co/TMXtJRYmy0,06/11/2015 14:42,neutral,neutral
#sorry #PURPOSE https://t.co/4Djuxtn5o0,06/11/2015 14:42,neutral,neutral
#whatdoyoumean #PURPOSE https://t.co/kuntEnaDNe,06/11/2015 14:41,neutral,neutral
#whererunow #PURPOSE https://t.co/uhgf5vfvZG,06/11/2015 14:40,neutral,neutral
True https://t.co/9KoIAGL9sj,06/11/2015 14:38,neutral,neutral
#SorryLatinoRemix is out now!! @JBALVIN https://t.co/5wgbeDshXE https://t.co/FGCvsDVVOc,06/11/2015 05:23,joy,neutral
#SorryLatinoRemix con @jbalvin disponible ahora https://t.co/5wgbeDshXE remix is out now!,06/11/2015 05:00,joy,neutral
Tonight at midnight. Lo siento mi amor. #SorryLatinoRemix @JBALVIN https://t.co/iJ4e0DmOZ8,06/11/2015 03:05,joy,neutral
Click here https://t.co/ZWMJvhasht,06/11/2015 01:51,neutral,neutral
#SorryLatinoRemix con @jbalvin sera disponible esta noche a medianoche :) https://t.co/OVjauHlGu4,05/11/2015 22:59,joy,neutral
Thanks https://t.co/ZWMJvhasht,05/11/2015 02:18,joy,positive
Thanks @PeoplesChoice https://t.co/L0I43UqL3J https://t.co/UZn2hyiKHy,05/11/2015 00:16,joy,positive
Love my Beliebers. This album's for us. Love seeing this for #SORRY https://t.co/MVvFmbSCls thanks,04/11/2015 19:23,joy,positive
Lol #9DaysUntilPURPOSE  https://t.co/TfzdaCYiQU,04/11/2015 17:09,joy,positive
Me and @thatrygood are very excited. It's #NationalSandwichDay,04/11/2015 04:26,joy,neutral
Just shot something pretty special,04/11/2015 04:21,joy,neutral
#PURPOSE track 7 @BigSean #nov13 https://t.co/ZWMJvhasht https://t.co/ul5BW6r3OY,03/11/2015 17:57,joy,neutral
Over 60 million views in a week :) thanks. @Skrillex @bloodpop @ParrisGoebel https://t.co/4Djuxtn5o0 #sorrynotsorry,03/11/2015 17:14,joy,positive
Over 5 million views in less than 24 hours. Thanks. #IllShowYou https://t.co/TMXtJRYmy0,03/11/2015 17:12,joy,positive
I'll show you https://t.co/WdQhRY85NC,03/11/2015 15:28,neutral,neutral
#IllShowYou https://t.co/F0lNQPLslj #PURPOSE #NOV13,02/11/2015 15:09,neutral,neutral
#IIIShowYou https://t.co/Q88TYbxdfx,02/11/2015 07:23,neutral,neutral
You get it? #IllShowYou #PURPOSE @Skrillex the truth https://t.co/ZWMJvhasht https://t.co/TthKSpRX29 https://t.co/nf8ClCniq5,02/11/2015 04:48,neutral,neutral
New song. It's out. #IIIShowYou #Purpose https://t.co/ZWMJvhasht,02/11/2015 04:05,neutral,neutral
Almost time. #IllShowYou #Purpose another one @Skrillex. Honest.,02/11/2015 01:35,neutral,neutral
Saw a lot of Halloween costumes dressed as these ladies. Over 50 million views in a week. #sorrynotsorry :) https://t.co/4Djuxtn5o0,01/11/2015 17:29,joy,positive
Today. #IllShowYou #PURPOSE https://t.co/ZWMJvhasht https://t.co/0ioROVgHTF,01/11/2015 16:48,neutral,neutral
Today. #IllShowYou #PURPOSE https://t.co/8P2To5jVVU,01/11/2015 16:47,neutral,neutral
Congrats guys  https://t.co/WsvPXl5bJz,31/10/2015 23:06,joy,positive
Happy #SORRY #halloween https://t.co/Bg8xAgPojl,31/10/2015 17:47,joy,positive
More Sunday https://t.co/ZWMJvhasht,31/10/2015 03:53,neutral,neutral
"You can also call me on my other cell phone 1 (213) 322-1113
when you need my love",30/10/2015 22:33,neutral,neutral
Call me 231 377 1113 on my cell phone https://t.co/UAGG4ntQNf,30/10/2015 20:05,neutral,neutral
Should I? https://t.co/9lpdWbl8Ai,30/10/2015 19:15,neutral,neutral
Keep getting asked for a remix. U know @drake is my brother for life...should we do this? Part 1 today ;),30/10/2015 19:04,joy,neutral
Congrats @ArianaGrande on Focus. Remember when u #PreOrderPURPOSE u get our remix :) https://t.co/3PCGKAkQtO,30/10/2015 17:26,joy,positive
2 weeks away from #PURPOSE :) https://t.co/ZWMJvhasht https://t.co/xNt9YjJXc5,30/10/2015 17:21,joy,neutral
#SORRY https://t.co/PXs5CaK2zb,30/10/2015 17:19,neutral,neutral
#PURPOSE Tracklist now up https://t.co/ZWMJvhasht,30/10/2015 08:19,neutral,neutral
Thanks @billybush  https://t.co/zRJsiuREpD,30/10/2015 00:55,joy,positive
The only thing I want it to be about. It's all said here.  https://t.co/ZWMJvhasht,30/10/2015 00:37,neutral,neutral
Very cool #SORRY lyric video by @FinalCutKing up now. Thanks https://t.co/Y4jprxOWKe,29/10/2015 20:21,joy,positive
One of the most important interviews of my career https://t.co/hFh8WP1EEV @awkwardpuppets,29/10/2015 15:58,neutral,neutral
Find the graffiti and get the album. Thanks #purpose https://t.co/ZWMJvhasht,29/10/2015 01:02,neutral,neutral
Track 18 #purposealbum https://t.co/BzSjO14kUE,28/10/2015 23:39,neutral,neutral
Track 17 #purposealbum https://t.co/BPWj2cbyCN,28/10/2015 23:38,neutral,neutral
Track 16 #purposealbum @nas https://t.co/z051Ggum5S,28/10/2015 23:38,neutral,neutral
Track 15 #purposealbum https://t.co/Xq1AyukiRL,28/10/2015 23:37,neutral,neutral
Track 14 #purposealbum https://t.co/7kiYYo4kgX,28/10/2015 23:37,neutral,neutral
@OVOXOSupply :),28/10/2015 23:20,joy,positive
Track 13 #purposealbum #PURPOSE https://t.co/05xwAP3Fmk,28/10/2015 22:50,neutral,neutral
Track 12 #purposealbum @Skrillex https://t.co/GvgnNoOnLN,28/10/2015 22:49,neutral,neutral
Track 11 #purposealbum @diplo @Skrillex https://t.co/NCV81kkvpb,28/10/2015 22:48,neutral,neutral
Track 10 #purposealbum https://t.co/tBuyYe8lFf,28/10/2015 22:33,neutral,neutral
Track 9 #purposealbum @halsey https://t.co/NFIiRX2hQr,28/10/2015 22:32,neutral,neutral
Track 8 #purposealbum @trvisXX https://t.co/QpOTD24M9j,28/10/2015 22:32,neutral,neutral
Great times in Spain. Sorry if I'm feeling a little sick. The ants made me feel better :),28/10/2015 22:21,joy,neutral
Track 7 #purposealbum @BigSean https://t.co/5XuO7efktQ,28/10/2015 22:20,neutral,neutral
Track 6 #purposealbum https://t.co/lFJHfpmkUR,28/10/2015 18:45,neutral,neutral
Track 5 #purposealbum https://t.co/KbmOnO71Nf,28/10/2015 18:39,neutral,neutral
Track 4 #purposealbum https://t.co/YdVaYiw88X,28/10/2015 18:37,neutral,neutral
Track 3 #purposealbum https://t.co/B829nXYYai,28/10/2015 18:34,neutral,neutral
Track 2 #purposealbum https://t.co/OdLfyll7aS,28/10/2015 18:33,neutral,neutral
Track 1 #purposealbum https://t.co/GZElhcx3GM,28/10/2015 18:33,neutral,neutral
I miss her. #mrsbieber #LetsNailCancer for Avalanna https://t.co/q0V2Y9eitb,28/10/2015 02:41,sadness,neutral
Oh yeah. U guys didn't know this. Me and @halsey got one on #purpose https://t.co/nraqk1XbT0,28/10/2015 02:15,joy,neutral
"#SORRY acoustic w/ @skrillex​ &amp; @bloodpop  
https://t.co/0N37kIKbJF  

#PreOrderPurpose — 
https://t.co/ZWMJvhasht",27/10/2015 19:36,neutral,neutral
@ibieberauhlls hmmmm😉,27/10/2015 18:10,joy,neutral
Click here https://t.co/ZWMJvgSRpV,27/10/2015 02:24,neutral,neutral
Just finished up something special for you. #purpose is coming #nov13,27/10/2015 01:21,joy,neutral
Here we go! Who is coming? @TheEllenShow  https://t.co/3LzH45306z,26/10/2015 23:50,joy,neutral
@edsheeran bromance. Lol https://t.co/FdxtzLaAx5,26/10/2015 23:49,joy,positive
"#SORRY acoustic with @skrillex​ &amp; @bloodpop 

#PreOrderPurpose — https://t.co/ZWMJvhasht 

https://t.co/JDSkmYr8aK",26/10/2015 19:18,neutral,neutral
Working on something special for u,26/10/2015 18:38,joy,neutral
Have u ordered #purpose yet? https://t.co/ZWMJvgSRpV,26/10/2015 15:34,neutral,neutral
DAMN!! Over 25 million views over the weekend!! #SORRY  https://t.co/PXs5CasrHD,26/10/2015 15:33,joy,positive
Incredible night last night. Thank you. @edsheeran u were an aight host :),26/10/2015 10:43,joy,positive
@diplo @Skrillex we made it boys!,26/10/2015 10:40,joy,positive
@MTVUK thanks,26/10/2015 10:40,joy,positive
Milan. Mtv #emas today,25/10/2015 13:08,neutral,neutral
Over 10 million views in 24 hours. #Sorry ---  https://t.co/PXs5CasrHD,24/10/2015 04:58,joy,positive
Thank u https://t.co/ZWMJvgSRpV,23/10/2015 22:46,joy,positive
@AvonsBoyJustin I won't,23/10/2015 22:23,neutral,neutral
@nicoleerossetti thanks,23/10/2015 22:23,joy,positive
@Aliharmsworth not acceptable,23/10/2015 22:22,anger,neutral
Thank u for letting me about the music https://t.co/ZWMJvgSRpV,23/10/2015 21:32,joy,positive
Germany next and then Milano for #EMABiggestFansJustinBieber,23/10/2015 17:44,neutral,neutral
#SORRY :) https://t.co/PXs5CasrHD,23/10/2015 11:13,neutral,neutral
#Sorry is on iTunes now https://t.co/ZWMJvgSRpV,23/10/2015 11:13,neutral,neutral
Had to. Love this guy. #SORRY https://t.co/QYtwynx6se,23/10/2015 05:39,joy,positive
Get #Sorry when you #PreOrderPurpose on @AppleMusic https://t.co/ZWMJvgSRpV,23/10/2015 03:31,neutral,neutral
#Sorry is out on @AppleMusic right now. Preorder #purpose and get #sorry :) thanks  https://t.co/ZWMJvgSRpV https://t.co/5aHPBjwhtg,23/10/2015 03:15,joy,positive
1 hour until #SORRY on @Spotify and @AppleMusic @iTunes https://t.co/FygvPiJmpn,23/10/2015 02:15,joy,neutral
@mileysforeign dance,23/10/2015 01:50,neutral,neutral
Run it back. Start posting your own dance videos too. Song is out in 2 hours. #SORRY https://t.co/PXs5CasrHD,23/10/2015 01:05,neutral,neutral
@bloodpop smile. @Skrillex is dancing #SORRY,23/10/2015 01:04,joy,neutral
@ParrisGoebel more to come,23/10/2015 01:03,neutral,neutral
@bignarstie @edsheeran base,23/10/2015 01:03,neutral,neutral
3 hours until #sorry is available. Countdown with me,23/10/2015 00:44,joy,neutral
Preorder the album. Get #sorry and the smashes. It's about the music. Thanks https://t.co/ZWMJvgSRpV,23/10/2015 00:38,joy,positive
#PreOrderPURPOSE and get #Sorry  https://t.co/ZWMJvgSRpV,22/10/2015 20:57,neutral,neutral
#SORRY https://t.co/PXs5CasrHD,22/10/2015 20:32,neutral,neutral
@edsheeran happy for u bro.,22/10/2015 19:11,joy,positive
@mtvema yes I am,22/10/2015 19:05,neutral,neutral
U might wanna listen to the radio at 4 pm est ;) #Sorry,22/10/2015 19:03,joy,neutral
Ready?? #SORRY https://t.co/0vOpSTn2BQ,22/10/2015 17:01,neutral,neutral
New single #SORRY Tonight. Produced by @Skrillex and @bloodpop. #PreOrderPURPOSE to get it https://t.co/LPeZlzLgrX,22/10/2015 14:24,neutral,neutral
See u soon Milan https://t.co/sEX5ak36Gd,22/10/2015 14:16,joy,neutral
Jetlagged,22/10/2015 14:16,neutral,neutral
Heard I was on @FallonTonight again tonight. Thanks jimmy.,22/10/2015 04:37,joy,positive
#PreOrderPurpose and get #SORRY ----  https://t.co/ZWMJvgSRpV,21/10/2015 23:05,neutral,neutral
Tomorrow night. #SORRY https://t.co/opqhTCSNue,21/10/2015 22:34,neutral,neutral
So tomorrow a lot of friends will be playing #SORRY. @RyanSeacrest u ready?,21/10/2015 22:27,joy,neutral
Almost there #SORRY IN 2 DAYS https://t.co/EhKwHRTRDW,21/10/2015 15:17,joy,neutral
Hello UK,21/10/2015 12:21,neutral,neutral
Who is ready for #sorry?? I am ✈️✈️✈️✈️ @Skrillex @bloodpop #3days #purpose https://t.co/7PsRdCwBuL,20/10/2015 21:55,joy,neutral
New single #sorry3days @Skrillex @bloodpop #PURPOSE https://t.co/ZvICSAi7nu,20/10/2015 18:45,neutral,neutral
#sorry4days lol https://t.co/LfEswA8scF,20/10/2015 05:40,joy,neutral
Me @Skrillex and @bloodpop doing what we do best https://t.co/oGbV3nlFUy,20/10/2015 05:40,joy,neutral
#sorry4days https://t.co/D44ZlSecSC,19/10/2015 21:55,neutral,neutral
New song. Biggest one yet? #sorry4days http://t.co/ZWMJvhasht http://t.co/3n4oyjq5yL,19/10/2015 15:13,neutral,neutral
"#PreOrderPurpose and get the new song with me and @ArianaGrande http://t.co/ZWMJvhasht
https://t.co/SxeMYy7YfV",19/10/2015 14:58,neutral,neutral
Skating with @Skrillex,19/10/2015 05:01,joy,neutral
#sorry5days @Skrillex @bloodpop http://t.co/ZWMJvhasht http://t.co/YDhHG0Kpof,19/10/2015 02:55,neutral,neutral
Means a lot to me. I was honest  http://t.co/ZWMJvgSRpV,18/10/2015 19:19,joy,positive
@DefJamRecords @SB_Projects thanks!,18/10/2015 19:19,joy,positive
Faith is a beautiful thing https://t.co/wCdddnBEbT,18/10/2015 19:18,joy,positive
@natalierose_13 it does,18/10/2015 19:18,neutral,neutral
"Me and my boy @martingarrix are up for the @mtvema this year. Vote here: 
http://t.co/5Ll2ld1YDG and #EMABiggestFansJustinBieber",18/10/2015 19:17,joy,neutral
New Album #PURPOSE Deluxe http://t.co/ZWMJvgSRpV,18/10/2015 12:58,neutral,neutral
"#purpose standard Purpose by Justin Bieber
https://t.co/xQIBFSJxxX",18/10/2015 12:57,neutral,neutral
#sorry6days http://t.co/ZWMJvgSRpV http://t.co/rwEB5BWquX,18/10/2015 03:12,neutral,neutral
I heard it's aight  https://t.co/OiDKDbmpx6,17/10/2015 03:56,neutral,neutral
I'm with u on that https://t.co/TNl3bdnsuC,17/10/2015 03:56,neutral,neutral
I love juice  https://t.co/FrUToGndLl,17/10/2015 03:55,joy,positive
You will be very happy https://t.co/CbLan9FPhw,17/10/2015 03:52,joy,positive
@NiallOfficial love when people try to make it something it ain't. Love to u my friend. Talk soon. The rest of u pipe down. all in good fun,17/10/2015 03:47,neutral,neutral
Wow. Thanks https://t.co/IUpbPYOMyJ,17/10/2015 03:39,joy,positive
Me too https://t.co/Jwk2jh4NcY,17/10/2015 03:38,neutral,neutral
I missed it too but I #PreOrderPURPOSE  already :) https://t.co/m0TIVN4Tkh,17/10/2015 03:36,joy,positive
@ZachSang1 great times buddy,17/10/2015 03:35,joy,positive
Thanks @TwitterMusic. #PreOrderPurpose https://t.co/6kSn0mjj21,16/10/2015 20:33,joy,positive
Oh and one more thing.... so #PreOrderPURPOSE :) #sorry7days http://t.co/ERcfqMKAVZ,16/10/2015 19:57,joy,neutral
Love you all. Thanks. #PreOrderPURPOSE http://t.co/ZWMJvgSRpV,16/10/2015 19:52,joy,positive
This album will surprise people. Thanks https://t.co/2a4MARxhpr,16/10/2015 19:49,joy,positive
Love u all http://t.co/iUkhFkhs76,16/10/2015 19:44,joy,positive
So unfair  https://t.co/AI0PmfvzUW,16/10/2015 19:43,anger,neutral
U know what we mean https://t.co/D6dHFxXrSg,16/10/2015 19:43,neutral,neutral
Skrillex is the man. We made music to push things forward  https://t.co/cDJYVzjy4J,16/10/2015 19:42,joy,positive
I will https://t.co/PqQq8jx0G0,16/10/2015 19:37,neutral,neutral
Thanks https://t.co/5LpkBfd04C,16/10/2015 19:36,joy,positive
Thank u https://t.co/FHbosU0c60,16/10/2015 19:35,joy,positive
I'm waiting too :) https://t.co/4HW4QKLX6c,16/10/2015 19:35,joy,neutral
Surround yourself with people who love u and listen to them. And never give up. Trust in God https://t.co/OWCbE7Uoks,16/10/2015 19:34,joy,positive
Thank you beautiful  https://t.co/Ty9kvTl3ik,16/10/2015 19:34,joy,positive
U too https://t.co/miFyiaqkIG,16/10/2015 19:33,joy,positive
Yes https://t.co/YaiHroTivO,16/10/2015 19:33,neutral,neutral
Hate when that happens https://t.co/uqreoTDkCF,16/10/2015 19:33,anger,neutral
Hi https://t.co/sBi7ACKpB9,16/10/2015 19:32,neutral,neutral
I beyond appreciate it https://t.co/50AQY2Adq7,16/10/2015 19:32,joy,positive
I promise you it is my best work. Thank you http://t.co/ZWMJvgSRpV https://t.co/9Dbm1LWYxn,16/10/2015 19:31,joy,positive
I see u https://t.co/kRmxUkT8SB,16/10/2015 19:30,neutral,neutral
U too https://t.co/FOslGeG1pF,16/10/2015 19:30,joy,positive
Why do u keep ignoring me? https://t.co/WPugUqhJwA,16/10/2015 19:30,anger,neutral
Thanks https://t.co/SxJEkRQpGv,16/10/2015 19:30,joy,positive
http://t.co/ZWMJvgSRpV https://t.co/c5g5XHtVIg,16/10/2015 19:29,neutral,neutral
That's my dude. All love https://t.co/B92tFenuIT,16/10/2015 19:29,joy,positive
Thank u https://t.co/sGUtTTIPWh,16/10/2015 19:29,joy,positive
Thanks https://t.co/9Dbm1LWYxn,16/10/2015 19:29,joy,positive
Love u too https://t.co/uVERVmU0Dk,16/10/2015 19:28,joy,positive
I'm going :) http://t.co/ZWMJvgSRpV https://t.co/ev6cL5pfJp,16/10/2015 19:28,joy,positive
I love it too https://t.co/sY5vDfdb0f,16/10/2015 19:28,joy,positive
Thanks. Shawn is good people too https://t.co/qzCzH9berf,16/10/2015 19:28,joy,positive
Thanks. http://t.co/ZWMJvgSRpV https://t.co/HX64d6AjvD,16/10/2015 19:27,joy,positive
Thanks so much. Thanks for being there with me https://t.co/QIGQnqvmuE,16/10/2015 19:27,joy,positive
Hi https://t.co/gzn3627aIT,16/10/2015 19:27,neutral,neutral
http://t.co/ZWMJvgSRpV https://t.co/BEHyQnp4TC,16/10/2015 19:27,neutral,neutral
Thanks https://t.co/1jhsmnZqKD,16/10/2015 19:26,joy,positive
Never lol https://t.co/o2jDlFpaqR,16/10/2015 19:25,joy,neutral
Thank you. Appreciate it ;) http://t.co/ZWMJvgSRpV https://t.co/DWanIzvvmD,16/10/2015 19:25,joy,positive
Haha. That will happen https://t.co/VcSoOZuhOc,16/10/2015 19:24,joy,neutral
Maybe ;) https://t.co/umUCKabQRH,16/10/2015 19:23,joy,neutral
Feels good http://t.co/ZWMJvgSRpV https://t.co/VVvHlFhvcX,16/10/2015 19:22,joy,positive
Me too https://t.co/UC24bOhVCP,16/10/2015 19:22,joy,positive
Amazing. Keep spreading the word https://t.co/i4JfcdjXf5,16/10/2015 19:22,joy,positive
I'm here https://t.co/V8OheIiB9t,16/10/2015 19:21,neutral,neutral
Get to it http://t.co/ZWMJvgSRpV https://t.co/X6DHPFUnzO,16/10/2015 19:21,joy,positive
No secret  https://t.co/Gh329GJtMB,16/10/2015 19:21,neutral,neutral
Thank you https://t.co/GMDcqSwrn9,16/10/2015 19:20,joy,positive
Followed http://t.co/ZWMJvgSRpV https://t.co/DLCVlGzhXQ,16/10/2015 19:20,joy,positive
Michael Jackson  https://t.co/wHgmZ490Qe,16/10/2015 19:20,joy,positive
It's great http://t.co/ZWMJvgSRpV https://t.co/HEN6q7P6WO,16/10/2015 19:19,joy,positive
Thanks https://t.co/AAujuW7GJ9,16/10/2015 19:19,joy,positive
Don't hurt your head https://t.co/xpoVf4I1Gg,16/10/2015 19:19,neutral,neutral
Hi Sam  https://t.co/NCioHGwLGF,16/10/2015 19:18,neutral,neutral
Missed u https://t.co/BMgvjHOVBE,16/10/2015 19:18,joy,positive
Don't cry :) https://t.co/MOarBCAyXl,16/10/2015 19:17,neutral,neutral
Don't cry https://t.co/Wkxm058UsV,16/10/2015 19:16,sadness,neutral
Something completely new to push forward.  https://t.co/UPbX5GmVC0,16/10/2015 19:16,joy,positive
Yes https://t.co/aXGjdD9JlI,16/10/2015 19:16,joy,positive
Finding your purpose can save your life https://t.co/sUjA2NDuWk,16/10/2015 19:16,joy,positive
18 and 19 if you preorder. #PreOrderPURPOSE is the only way to get the song with @ArianaGrande  https://t.co/QSwHzj2WtU,16/10/2015 19:15,joy,positive
All good. U helped save me too https://t.co/S4xIysxvIT,16/10/2015 19:14,joy,positive
We are Fam https://t.co/k97nfhLcwi,16/10/2015 19:12,joy,positive
Feel better https://t.co/mA6EbiSNP6,16/10/2015 19:12,joy,positive
See u soon ;) https://t.co/CgyMI7giVl,16/10/2015 19:12,joy,positive
By far my best album yet. Not even close https://t.co/4k8xz3fa86,16/10/2015 19:11,joy,positive
Hi bus https://t.co/3Rl8E0nFaj,16/10/2015 19:11,neutral,neutral
My inspiration is what I have gone through and I want to inspire all of u  https://t.co/BXz25BuM1I,16/10/2015 19:11,joy,positive
Like I said. Of US https://t.co/1eQ070J7gj,16/10/2015 19:09,joy,positive
Smell it! https://t.co/izmC6QttPO,16/10/2015 19:09,joy,neutral
Me too. Lol https://t.co/ASl4B6ZQ7z,16/10/2015 19:08,joy,positive
Yes. Can't wait to perform these songs. I made them with that in mind https://t.co/5di2wjaGzj,16/10/2015 19:08,joy,positive
U might be happy in a week ;) #sorry  https://t.co/iqKmFEEnBe,16/10/2015 19:07,joy,positive
It's all family and some new people you are gonna be happy about.  https://t.co/4AnxjsdZwl,16/10/2015 19:07,joy,positive
Thanks for always being there https://t.co/UAAhMpgdAo,16/10/2015 19:06,joy,positive
So excited. I want you to hear the music https://t.co/aC5e4zVmuN,16/10/2015 19:06,joy,positive
U will be very happy I promise https://t.co/KZBukQMWFH,16/10/2015 19:06,joy,positive
We have a lot of work to do but it feels good to know u will have this music soon https://t.co/HNOWv0qBjR,16/10/2015 19:05,joy,positive
I'm proud of us.  https://t.co/Y7Rir9Uirj,16/10/2015 19:05,joy,positive
Me too #PreOrderPURPOSE  https://t.co/kE6PLI7MSv,16/10/2015 19:04,joy,positive
I'm excited for you to hear it  https://t.co/kSGJMXBSMp,16/10/2015 19:04,joy,positive
U think so ? :) https://t.co/qKTE0258oA,16/10/2015 19:03,joy,positive
Be happy https://t.co/QUxQe7XpeL,16/10/2015 19:03,joy,positive
Followed and I hope people will be inspired by the honesty  https://t.co/RWXNJ5wZX0,16/10/2015 19:03,joy,positive
:) https://t.co/y1fbHPTCoJ,16/10/2015 19:02,joy,positive
Thanks! https://t.co/JqNfzDElod,16/10/2015 19:02,joy,positive
