tweet,date_time,real_sentiment,real_distilbert_sentiment
".@jessewelle and @phillychic5 take pranking to new heights in #PrankAcademy, coming 3/30.",23/03/2016 16:15,joy,positive
A peek inside the minds and lives of people competing for the Google Lunar XPRIZE → https://t.co/u9cQUDw5Sb https://t.co/J0jyl9Wfc5,23/03/2016 15:55,joy,positive
Follow the news from Brussels as it develops with this @Storyful playlist: https://t.co/aIkcAFb9nN,22/03/2016 15:00,fear,neutral
Meet some of gaming’s most awesome female creators. https://t.co/FY31qsomku https://t.co/9SxcPFPj4T,22/03/2016 00:00,joy,positive
"@TheRobDyke We hope this brings a little bit of light to your wall, Rob. You're the best! Congratulations!",21/03/2016 22:34,joy,positive
@MiniLaddd https://t.co/QWOnUr7tPt,21/03/2016 22:34,joy,positive
@epPaulZimmer Yay new hair day!,21/03/2016 22:33,joy,positive
@MKBHD And we want to see a whole lot more tech videos. Keep them coming Marques!,21/03/2016 22:32,joy,positive
What would you buy with $100? https://t.co/EVFYHmqWs0 https://t.co/zNJDBc19s8,21/03/2016 22:00,joy,neutral
.@lukasgraham pose with their silver play button at our #SXSW #YouTubeMusic showcase. https://t.co/a5rbq1Mvfr,21/03/2016 21:05,joy,positive
Richie Jackson’s got NBDs for days. https://t.co/ExNin2dbaS https://t.co/lIDeXoeNJQ,21/03/2016 21:00,joy,positive
"Hi, Sophia! https://t.co/sBCipdlUU5 https://t.co/ZmoKru0Jls",21/03/2016 20:00,joy,positive
.@chairlifted’s @carolineplz belts it out from the #YouTubeMusic stage at #SXSW. https://t.co/lgANVqFjEX,21/03/2016 19:11,joy,positive
If “Surfing With The Stars” was a thing these two would win every time. https://t.co/yG2z378vaH https://t.co/IQe2rW7a6q,20/03/2016 18:00,joy,positive
.@BABYMETAL_JAPAN are back and they’re dancing with demons. https://t.co/a6oNdJ0zBW https://t.co/8OcpusPvj6,20/03/2016 17:00,joy,positive
.@officialwhzgud robodances his way through another sunny day. https://t.co/dmbzDKfBQa https://t.co/RiyXF0ZPZI,20/03/2016 16:00,joy,positive
About a girl and her duck. https://t.co/lLoDQhPm2p https://t.co/wxDgSTPp4k,20/03/2016 15:00,joy,positive
Blood Orange rocks the house at the #YouTubeMusic stage at #SXSW. https://t.co/PIhPAR3jXt,19/03/2016 23:40,joy,positive
".@AURORAmusic conquers her set at the #YouTubeMusic stage at #SXSW (and picks up her 100,000 subscriber award). https://t.co/zkxxm2zOSC",19/03/2016 22:40,joy,positive
Never let go. https://t.co/eKH4yic4hC https://t.co/wLUXtqzGaG,19/03/2016 17:00,joy,positive
The drama starts March 30. https://t.co/eJ6KJPVlWV #FoursomeShow https://t.co/ht23K3y7dZ,19/03/2016 16:00,fear,neutral
.@jessewelle and @phillychic5 drop dope freshness on March 30. https://t.co/7CQTg1C6Au #PrankAcademy https://t.co/10rOUBXKFD,19/03/2016 15:00,joy,positive
The Dilbert look doesn’t come easy. https://t.co/knJq8liPPD https://t.co/SvrMaedLNC,18/03/2016 22:00,joy,neutral
Science FTW! https://t.co/CZqloCjHvj https://t.co/rhVDyn2KW1,18/03/2016 21:00,joy,positive
Are you rolling with @IGGYAZALEA’s team? https://t.co/aSOSOsxN7a https://t.co/DqlDkinO9r,18/03/2016 20:00,joy,positive
.@1future performs at our YouTube Music showcase at #SXSW. What a time to be alive. https://t.co/1BNzaDOWZj,18/03/2016 17:18,joy,positive
@JonCozart @ThomasSanders 💁,18/03/2016 16:28,joy,positive
Smart tech for the hungry. https://t.co/RyzTDVLn1f https://t.co/UfGvK5RJsA,18/03/2016 15:00,joy,neutral
A young musician with osteogenesis imperfecta covers @Eminem’s “Not Afraid.” https://t.co/T3FTRnni0k https://t.co/G2FynuHv5N,18/03/2016 00:00,joy,positive
@Dan_Baynham95 #PrankAcademy's in session ... SOON!,17/03/2016 23:58,joy,positive
@KevLAbeast Do not get distracted. We can't wait!,17/03/2016 23:58,joy,positive
@MikeyMurphy Congrats on 3 years! We're so proud!,17/03/2016 23:58,joy,positive
"@VsauceTwo @soledadobrien @expand_school Things we like:
Education ☑️
YouTube ☑️
Vsauce ☑️",17/03/2016 23:58,joy,positive
Is this woman real? https://t.co/QGPRL4QlWq https://t.co/jsSInPdxOF,17/03/2016 23:00,joy,neutral
Celebrate #StPatricksDay with 100 years of Irish beauty. https://t.co/GkS9A93HlN https://t.co/5WJfiBF01r,17/03/2016 22:00,joy,positive
#FoursomeShow starts March 30. This is gonna be awkward. 😳😳😳 https://t.co/g7YRnF2H6J #YTRedOriginals https://t.co/SYVRavjrjK,17/03/2016 20:47,fear,neutral
Watch your back! @jessewelle and @phillychic5's #PrankAcademy starts March 30! https://t.co/4PGX5Q4TK5 https://t.co/9o5WXXKrnf,17/03/2016 19:57,joy,positive
Today is #StPatricksDay. Everybody sing! https://t.co/XIT8K7kLaj 🍀🍀🍀 https://t.co/V5Dlj1Aixk,17/03/2016 15:18,joy,positive
It’s hard out there for a love-starved Stormtrooper. https://t.co/hIOrK98ai7 https://t.co/AzFhKclRUK,17/03/2016 00:00,sadness,neutral
Downhill ice skating is intense! https://t.co/ZM5tf1jgEO https://t.co/47aLwO74rI,16/03/2016 23:00,fear,neutral
She’s got some super sick lipstick tricks. https://t.co/gOzYwtoYHF 💋💋 https://t.co/JJ1Ez6nqkX,16/03/2016 22:00,joy,positive
@RosannaPansino So scary. So scrumptious.,16/03/2016 21:27,joy,positive
@ColleenB123 That concentration. https://t.co/HzeyHZ8DGN,16/03/2016 21:27,joy,positive
@MTVteenwolf Happily ever after after.,16/03/2016 21:27,joy,positive
.@rhettandlink bust moves for @Redfoo. https://t.co/6fEzIxVMWR https://t.co/vyWr3uKQqI,16/03/2016 21:00,joy,positive
Spring is coming! https://t.co/BbHfApAPCv https://t.co/rC6z1HdUeB,16/03/2016 20:00,joy,positive
"Shall we play a game, #EdgarAllanPug? 🎮 #ScarePewDiePie https://t.co/5YbPich2OC https://t.co/Sr9FV8722i",16/03/2016 17:20,joy,neutral
.@markiplier gets nerdy with @RosannaPansino. https://t.co/BurtqWHAhY #NerdyNummies https://t.co/l11JL4wEty,16/03/2016 17:11,joy,positive
"Meet Gaelynn Lea, the winner of NPR's second annual Tiny Desk Contest. https://t.co/Asawq1MjmZ https://t.co/YexiIDKiAX",16/03/2016 01:00,joy,positive
Because clapping your hands is exhausting. https://t.co/bHFzkIaAzK https://t.co/wM1vzkkf4n,16/03/2016 00:00,joy,neutral
"Oh, hay there. https://t.co/2Mn3UVxOzd https://t.co/mSBjhl0CkO",15/03/2016 23:00,joy,neutral
Hit the slopes with @justinbieber. https://t.co/lGMWLzvE6c https://t.co/RwV7qd11Jj,15/03/2016 22:15,joy,positive
Is this creepy or calming? https://t.co/JZ0jyTiZXw https://t.co/gRfMwAAXpm,15/03/2016 21:00,fear,neutral
Step inside the biggest machine in the world. https://t.co/NL93ZR2xnI https://t.co/BPJHPaqX2y,15/03/2016 20:00,joy,neutral
Can we get that with extra molten copper? https://t.co/UgdgDLpzRv https://t.co/y7mS2UsTr1,15/03/2016 16:44,joy,neutral
Does this give you the willies? Here’s why. https://t.co/o3pnmDtu7a https://t.co/CUXtq5eZof,15/03/2016 01:00,fear,neutral
This little guy came from a carton of eggs. https://t.co/QtuXVt7Cfx https://t.co/sPbStuQZ2B,15/03/2016 00:00,joy,positive
Email is so rad. https://t.co/ujH1vkx3J8 https://t.co/l4EOtAyxJR,14/03/2016 23:00,joy,neutral
"We’re almost there, guys. https://t.co/Qyd07CftYO https://t.co/JtrEB2pHqG",14/03/2016 22:00,joy,neutral
What’s up with Wingdings? https://t.co/HqWx7ykZNt https://t.co/gRsuiaq1K8,14/03/2016 21:00,joy,neutral
Girls rule. https://t.co/6MIyTHZxPc https://t.co/7pIY8UxPXL,14/03/2016 20:00,joy,positive
We’re gettin’ down on #PiDay. https://t.co/1OZPoj3VHQ https://t.co/oMRdVMY42a,14/03/2016 16:35,joy,positive
"Show this to your pets and be like “guys, come on.” https://t.co/M7p5vK1yqI https://t.co/7OGPcx8AOu",13/03/2016 16:00,joy,neutral
See how long you can last before these ladies make you laugh! https://t.co/DbEUax1GJp https://t.co/c5gM7jBcsX,13/03/2016 15:00,joy,positive
Are we looking at the next Shaun White? https://t.co/nd1uresnAF https://t.co/1VwxVy2SlV,12/03/2016 18:00,joy,positive
Prepare to go back to Middle-earth with this Elven tune. https://t.co/Xq4JQDKeb3 https://t.co/qjig5n0JSe,12/03/2016 17:00,joy,positive
Slip away across the universe. https://t.co/PjXE2PWdHz https://t.co/swJRwPzA81,12/03/2016 16:00,joy,positive
Nose grinds. It’s what’s for dinner. https://t.co/eUHXPEcUne https://t.co/pdBrwHrYDB,12/03/2016 00:00,joy,neutral
"Yo, french fries rap! https://t.co/THdY6VgRH7 https://t.co/IdmEgvpSdN",11/03/2016 23:00,joy,positive
When you try to put on last spring's jeans and realize they don't fit somehow. https://t.co/LQUxJOqMkY https://t.co/utgu2ExuXA,11/03/2016 21:00,sadness,neutral
You’re looking at a #DangerousWoman. https://t.co/r2OI5e3jOw https://t.co/97GWIde7yR,11/03/2016 19:33,joy,positive
Darlin’ it’s weirder down where it’s wetter. https://t.co/iqHF4BTTQg https://t.co/pMZTpbc53S,10/03/2016 23:00,joy,positive
Cuz girls rule. https://t.co/69eeve67ZT https://t.co/dk0Dg6uIqP,10/03/2016 21:00,joy,positive
#ThinkingOutLoud joins the Billion Views Club. Congrats @edsheeran! https://t.co/rMflWRqk2V https://t.co/D1anSNJZHY,10/03/2016 20:08,joy,positive
From us to you on #PopcornLoversDay → https://t.co/O9OxHN7kST 🍿 🍿 🍿 https://t.co/Qo2jUMTDby,10/03/2016 18:00,joy,positive
"""makin' mah way down town, walkin 'fast', faces pass and I'm turtlebound."" -(via @Gebskill) https://t.co/0wuG8Maxbs https://t.co/0Oa4o99HcU",10/03/2016 16:30,joy,positive
Get ‘er dune. https://t.co/a21su9dCal https://t.co/Oesn4cSUFV,10/03/2016 01:00,joy,neutral
@abby_finlay TRUTH #ScarePewDiePie,10/03/2016 00:47,joy,positive
"@g33kt4str0ph3 TIMMY! Gone but never, ever, ever forgotten. #ScarePewDiePie",10/03/2016 00:47,sadness,negative
@Kensicat101 We ❤ Timmy #ScarePewDiePie,10/03/2016 00:46,joy,positive
This is snowmo-blowing our minds right now. https://t.co/0W1BIN02oP https://t.co/nmhK4fgZ28,09/03/2016 23:00,joy,positive
A rescued bird takes a trip to the pool. https://t.co/fO3Y9puSGC https://t.co/8pDUozJztM,09/03/2016 22:00,joy,positive
Caption contest! Go crazy in the comments and we’ll tweet our favorite line later. https://t.co/0wuG8Maxbs https://t.co/HKMJMDqSji,09/03/2016 20:23,joy,neutral
"#EdgarAllanPug checks in, but he never checks out. #ScarePewDiePie https://t.co/eYSe7KDHRb https://t.co/j9hnqWTT58",09/03/2016 18:58,fear,negative
Change Ambassador @jackieaina urges you to #OwnYourVoice on #IWD2016 → https://t.co/piQUlgzH44 https://t.co/0rBX33E9PY,08/03/2016 22:23,joy,positive
.@ingridnilsen talks about her trip to the U.N. to advocate for equality. https://t.co/P2HxxBh8bm #OwnYourVoice https://t.co/DmSG7Bjbmz,08/03/2016 21:58,joy,positive
Today is International Women’s Day. How will you use your voice for change? https://t.co/x0fgv9XuAP #OwnYourVoice https://t.co/nDJljHGhhV,08/03/2016 20:33,joy,positive
Meet our Change Ambassadors: bold female creators joining the U.N. to advocate for equality. https://t.co/goulv0FWB6 https://t.co/7vSlr0Sxf9,08/03/2016 20:02,joy,positive
"You are defined by what you think and say, not your gender. https://t.co/Ek4HTeiaUW #OwnYourVoice #IWD16 https://t.co/Zm8sA1Pm6A",08/03/2016 17:12,joy,positive
Soon. https://t.co/Qz9gZ6ZrlT https://t.co/HUWPhsBQYa,08/03/2016 00:00,joy,neutral
Our #SXSW lineup is pure 🔥 https://t.co/mlAzrpJK7N https://t.co/t5fpymFS9L,07/03/2016 23:42,joy,positive
@ButterTune Bingo.,07/03/2016 23:24,joy,positive
Can this dog catch a dolphin? https://t.co/YBa8DPcjaO https://t.co/aj5cIrYqHq,07/03/2016 23:00,joy,positive
Kids react to The Donald. https://t.co/vcZBmHc2M9 https://t.co/5H21NaYcwx,07/03/2016 22:00,joy,neutral
Today is #NationalCerealDay. Eat up! https://t.co/5ayMAvNEDL https://t.co/beunBqZw6x,07/03/2016 21:00,joy,positive
#FoursomeShow starts March 30. Get ready to blush! 😍💋💕😳 https://t.co/DByWGA9aOf #YTRedOriginals https://t.co/xac1vmVvu0,07/03/2016 17:10,joy,positive
"Gather ‘round jokesters, #PrankAcademy starts March 30! https://t.co/yjUovJ1G5f #YTRedOriginals https://t.co/zuGfOP49mg",07/03/2016 17:04,joy,positive
We’ll believe that when pigs swim. Wait ... https://t.co/4hLpl2zmf4 https://t.co/MgjsELMn9B,06/03/2016 17:00,joy,neutral
Space ain’t got nothin' on Scott Kelly. https://t.co/oFRyKO4fSx https://t.co/KPv0OI8dtJ,06/03/2016 16:00,joy,positive
"Science, meet marshmallows. https://t.co/QNRZVwoxKX https://t.co/L9utG3ZvIx",05/03/2016 21:00,joy,positive
"Every time we think of Charlie the Unicorn, we go meow, meow, meow. https://t.co/cwl5MpCzmk https://t.co/IaqEgtes3G",05/03/2016 17:00,joy,positive
Jump on a sled and cruise through Switzerland. https://t.co/DqKZrJFpfT https://t.co/WIOvGzcmHB,05/03/2016 16:00,joy,positive
Bunnies are terrifying! https://t.co/BxPayPr81U https://t.co/Usy9WXF5XZ,05/03/2016 02:00,fear,negative
Morgan Freeman + @justinbieber = 😻😻😻 https://t.co/pwhvSSBRP6 https://t.co/HUu4jCdwYM,05/03/2016 01:00,joy,positive
Take a hike. https://t.co/zUJIxIyLSR https://t.co/AyQjGzb73G,05/03/2016 00:00,joy,neutral
.@NajJeter and his sweet moves star in #DanceCamp. https://t.co/2PJEdUuiYp https://t.co/Rz6lXohacA,04/03/2016 22:06,joy,positive
".@MusicLapsley’s #LoveIsBlind video might make you 😢, but it’s still beautiful. https://t.co/K56VZv3Kux https://t.co/W2gP79YdzM",04/03/2016 21:37,sadness,negative
.@lissiemusic raises awareness for women in need of clean drinking water. https://t.co/HegnAWZ5ID https://t.co/BT6EzzXX9c,04/03/2016 18:33,joy,positive
@NewHopeClub There's no stopping you guys! Congratulations!,04/03/2016 01:31,joy,positive
@CaseyNeistat Half a billion views ... it's tough to even imagine! Congrats Casey!,04/03/2016 01:30,joy,positive
"@GloZell No, thank you!",04/03/2016 01:30,joy,positive
@firehazard114 Mad emoji waffle skills.,04/03/2016 01:30,joy,positive
💯😻🍩🔥❤ https://t.co/jUAn0XbCuv https://t.co/PSvWlSLzBL,03/03/2016 22:30,joy,positive
The @foofighters address breakup rumors. https://t.co/OZijGRm4lM https://t.co/4eV7plGCCz,03/03/2016 21:30,joy,neutral
Celebrating 100 years of incredible women → https://t.co/WMqVIOyDIC #WomensHistoryMonth https://t.co/icRfkQFy8B,03/03/2016 20:41,joy,positive
Who you gonna call? https://t.co/vpEAlu2lI2 #Ghostbusters https://t.co/LgfBmxRmiN,03/03/2016 18:17,joy,neutral
Someone help these screaming trains! https://t.co/86X49980FP https://t.co/BJJIZ6DKJO,03/03/2016 17:00,anger,negative
Trip out on kinetic sculptures. https://t.co/K77ffY6dpc https://t.co/Dc0bQMZucs,03/03/2016 15:54,joy,neutral
He’s a mechanical music man and he’s starting a fire. https://t.co/ut52DaIuy7 https://t.co/L4hPhYtbGA,03/03/2016 02:00,joy,positive
The battle of dog vs. machine rages on. https://t.co/fhSwbkB2Ze https://t.co/tJZT7UfQUc,03/03/2016 01:00,joy,neutral
Fastest skater in the world right here → https://t.co/WcLRLbqQZD https://t.co/VOGZspmnEK,03/03/2016 00:00,joy,positive
YUnder the Milky Way tonight. https://t.co/7TsjLqUZVd https://t.co/RdyVmffMeo,27/02/2016 19:00
This week in #SquidGoals. https://t.co/C6XeMM7Kcg https://t.co/mmCh9sjKJh,27/02/2016 18:00
Crowd around a tiny desk and witness Wilco in 360° https://t.co/JUh4VhHARu https://t.co/E0bOLuGEeq,27/02/2016 17:00,joy,positive
.@Tpindell shines a light on his favorite videos for #BlackHistoryMonth: https://t.co/SbgTUskIoT https://t.co/6LccLygtcB,27/02/2016 16:00,joy,positive
They will see us falling from such great heights. https://t.co/6aqPWOAXcL https://t.co/C2UXKrBWq7,27/02/2016 02:00,joy,positive
We ❤ Ramen. https://t.co/9KR26TXpI6 https://t.co/QXK1iVfFot,27/02/2016 01:00,joy,positive
GTA meets SNOW. https://t.co/GLTgkHNTxc https://t.co/IyrGFm7WIO,27/02/2016 00:15,joy,positive
"That snot cool, man. https://t.co/RXw3wuuEOj https://t.co/mBjZ1q4FxA",26/02/2016 23:00,anger,negative
Jawbreakers totally bite. https://t.co/WsJ4eEsrBz https://t.co/of04DIQ3kl,26/02/2016 22:00,anger,negative
YouTuber and #MTVDecoded host @chescaleigh shares some of her fave vids. https://t.co/qU3nsyMQSv #BlackHistoryMonth https://t.co/IHjCDBkeKt,26/02/2016 18:11,joy,positive
Can you read lips? https://t.co/mCAqsd0PQa https://t.co/TYjgXxHLZF,26/02/2016 17:37,joy,neutral
"Zombies got you down, @pewdiepie? #ScarePewDiePie https://t.co/xGNzG3l47P https://t.co/gBGPg1tTgl",26/02/2016 00:00,fear,negative
"@jimmyfallon Congratulations to you, your team, and all your subscribers! Diamonds everywhere! 💎 💎 💎",25/02/2016 23:30,joy,positive
That unicorn hustle ... #AT2UI https://t.co/U1fHesvmOv https://t.co/J1q9YKNnJL,25/02/2016 23:00,joy,positive
ICYMI: The #BRITs went big in London last night. https://t.co/2qGR36Vifh https://t.co/RC4oPg2Fc9,25/02/2016 22:00,joy,positive
Rule #1: Always wear a helmet. https://t.co/Kxvte3NVJ3 #LazerTeam https://t.co/12jNxY44pa,25/02/2016 21:00,joy,positive
Save yourself the time travel. 100 years of amazing hairdos: https://t.co/xcRYkZHoZx https://t.co/XHesQOfAJL,24/02/2016 22:00,joy,positive
"Hey, we know that guy! @pewdiepie and @ConanOBrien combine forces: https://t.co/aeyEj8LTTo https://t.co/mAqtQv5Cpg",24/02/2016 21:00,joy,positive
[LIVE] The #BRITs begin now in London: https://t.co/z63iVPpb8t https://t.co/WoQ9EGLFyc,24/02/2016 20:00,joy,positive
Keep your eye on the pug. #EdgarAllanPug #ScarePewDiePie https://t.co/xGNzG3l47P https://t.co/UdNHulYHH2,24/02/2016 19:51,fear,negative
.@troyesivan. SUCH a tease. #YOUTH https://t.co/KtltnOoB9V,24/02/2016 18:29,joy,positive
The #BRITs are only a few hours away and we're live streaming the whole thing. https://t.co/MeRLwcJru9 https://t.co/wVyjoCYnSs,24/02/2016 17:00,joy,positive
Here we go @yearsandyears! Good luck tonight at the #BRITS 👏👑. See their story: https://t.co/yuifqU3Jcq https://t.co/7eCnZoE9BI,24/02/2016 16:49,joy,positive
A practical way to celebrate your accomplishments ... https://t.co/0IGj0LrkaG https://t.co/zon78L4sbv,24/02/2016 01:00,joy,positive
"Move over, stick figures. https://t.co/vWk9WbkUin https://t.co/dwXJH2dA6C",24/02/2016 00:00,joy,neutral
@rhettandlink The fact that you were able to capture that exactly is MIND-BOGGLINGLY AMAZING. Congrats you talented two!,23/02/2016 23:31,joy,positive
@LittleMix 🇬🇧 🇬🇧 🇬🇧 We can't wait! #BRITs,23/02/2016 23:30,joy,positive
@jennaezarik What would we do if all our food was this cute?,23/02/2016 23:30,joy,positive
This 360˚ dinosaur can literally never pick on anyone its own size. https://t.co/hDhIB6fNHo https://t.co/7ZLWDGeNYu,23/02/2016 23:00,joy,positive
This toast is unbearably cute. Happy #NationalToastDay! https://t.co/XHucbKOf7r https://t.co/kx27kYudsG,23/02/2016 21:00,joy,positive
.@FLOTUS has met her dancing match! It's never too late to celebrate #BlackHistoryMonth. https://t.co/BUAjl36jR7 https://t.co/6nya9k8hpw,23/02/2016 18:31,joy,positive
Best way to win in the ring? Bring one. https://t.co/FQIdd3Xm43 https://t.co/G0UwZOwzx4,23/02/2016 02:00,joy,positive
@FLOTUS has met her dancing match! It's never too late to celebrate #BlackHistoryMonth. https://t.co/BUAjl36jR7 https://t.co/G7EEkDIf3v,23/02/2016 01:00,joy,positive
@camerondallas 🕒🤗🤗🤗,23/02/2016 00:10,joy,positive
"@MirandaSings For you, nothing is impossible. Which means everything is possible. Which means GO FOR 6 BILLION!",23/02/2016 00:09,joy,positive
"Feeling very, very grounded after this video: https://t.co/zy8jmSo3Uk https://t.co/c56rqsggTU",23/02/2016 00:00,joy,neutral
Why 50? Cause that’s just how he rolls. https://t.co/DKl7qRoKSd https://t.co/ztfmYsKPxD,22/02/2016 23:00,joy,positive
We have a hunch that this hound is adorable. https://t.co/OlpJduIp69 https://t.co/cwWDXru8Do,22/02/2016 21:10,joy,positive
@MKBHD Not if you bring an umbrella 🔥 ☔️ 🔥,22/02/2016 20:54,joy,positive
RiRi brings the fire to work work work work. https://t.co/9W7QxAfpqM https://t.co/YLvmQ9Rmq2,22/02/2016 17:52,joy,positive
"Because he's just a boy, standing in front of L.A. Girlz. https://t.co/PUCBDkQKt8 https://t.co/UDk8gnvOhq",21/02/2016 18:00,joy,positive
Wish you had super shoes? https://t.co/Kxvte3NVJ3 #LazerTeam https://t.co/ayTWmvlrCR,20/02/2016 20:00,joy,positive
No doubt this Gwen Stefani song will be on repeat all weekend. https://t.co/XSEqR7fXfB https://t.co/io7M5kxUDo,20/02/2016 19:00,joy,positive
Motown @PMJofficial gives us MoBieber. https://t.co/SEMjSBiKA9 https://t.co/EoPwR5h7sD,20/02/2016 18:00,joy,positive
It’s alllllllll in the hips. https://t.co/uNIupZYvp7 https://t.co/Diu9nFpGed,20/02/2016 17:00,joy,positive
Ready for the weekend like ... #AT2UI https://t.co/U1fHesvmOv https://t.co/R9j4cK6Q2S,20/02/2016 01:00,joy,positive
“Honey … I can’t find the kids.” https://t.co/P3WzYdyy6F https://t.co/TyoFz7vOwH,20/02/2016 00:00,joy,neutral
"""Heyyyy Michelle!"" @POTUS and @FLOTUS celebrate #BlackHistoryMonth at the White House. https://t.co/vmshHw2Fkk https://t.co/uBbhlvXHdy",19/02/2016 23:32,joy,positive
ROBOTS ARE BAKERS TOO! https://t.co/UraPZmfPl1 https://t.co/ylzfN2wVrQ,19/02/2016 23:00,joy,positive
Tank-y-o Drift. https://t.co/6wdaPEMa4n https://t.co/iZAXGXkMWM,19/02/2016 22:00,joy,positive
"This guy really, really, really doesn’t want to rain on your parade. https://t.co/KlCMTanMIX https://t.co/KSkGhGSy81",19/02/2016 21:00,joy,positive
@MyNamesChai @CherryWallis @EvanEdinger Don’t steal our punder!,18/02/2016 23:46,joy,positive
Bringing you the black excellence of comedy on YouTube: https://t.co/EnPM3YKADX https://t.co/Esh4bnraVm,18/02/2016 23:30,joy,positive
@EvanEdinger We'd share a jaboozie with you any day.,18/02/2016 23:06,joy,positive
Chess yourself before you wreck yourself. https://t.co/ObpdHNj8p9 https://t.co/yjnNbGkap4,18/02/2016 22:30,joy,positive
Jacuzzi? More like jaboozie … https://t.co/SSZD7xj55M https://t.co/obGxnRO0pS,18/02/2016 21:30,joy,positive
Pugs in space! 👽 #ScarePewDiePie #EdgarAllanPug https://t.co/8JNQvO8XfJ https://t.co/1HWBhWzOLQ,18/02/2016 20:34,fear,negative
We ready for camp. https://t.co/WV0uvBqHN6 #DanceCamp https://t.co/Sa0bmhJtXU,18/02/2016 01:00,joy,positive
A dinosaur and a horse trot into a bar … https://t.co/cfic9osFmt https://t.co/Qb8zgdptH7,18/02/2016 00:00,joy,neutral
"@johngreen Sir, you are just too kind. Tears of gratitude flood the YouTube office. Thanks John!",17/02/2016 23:07,joy,positive
Nobody takes money from Mr. Krabs. NOBODY. https://t.co/9Pr2b4XhEk https://t.co/Ryu6FMxgBR,17/02/2016 23:00,anger,negative
A message from @johngreen to his brother on the value of kindness: https://t.co/OiEB53mnLt #RandomActsOfKindnessDay https://t.co/SfJSDnFreJ,17/02/2016 22:00,joy,positive
#HappyBirthdayEdSheeran! We'd sing but we'll leave the vocals to you. @edsheeran https://t.co/WbkhVHO8xO https://t.co/msgCZacOje,17/02/2016 16:50,joy,positive
@sailorlovesbows 🐧🐧🐧,17/02/2016 16:09,joy,positive
@PhancyCreeper A bunch of penguins who love YouTube videos.,17/02/2016 16:07,joy,positive
.@ladygaga's moving tribute to the life of David Bowie at #GRAMMYs https://t.co/kw2mLLwBYY https://t.co/ApOqOVb9da,17/02/2016 02:00,sadness,negative
"Uptown Funk, @kendricklamar, @taylorswift13 and more winners from last night's #GRAMMYs https://t.co/jDTLXsGKXU https://t.co/7Md2wBkrcx",17/02/2016 01:00,joy,positive
Kid Khaled says the darndest things. https://t.co/RpbeznL32L https://t.co/dEdRICXdNp,17/02/2016 00:00,joy,positive
It's not the apocalypse. It's Beyoncé. https://t.co/7kD9uKEQxk https://t.co/Y4LioD9ios,16/02/2016 23:00,joy,positive
When your best friend is a penguin too. https://t.co/DSbZfcl1SP https://t.co/86NrqyaMVE,16/02/2016 22:00,joy,positive
.@RomanAtwood’s pranks are ice cold. https://t.co/NxpAVPxO1h https://t.co/PQQOFF8USl,16/02/2016 21:00,joy,positive
You know who it is. Now it's time to scare him. https://t.co/RGOdk7ykid #ScarePewDiePie #YTRedOriginals https://t.co/RmPQbfXABM,15/02/2016 20:00,fear,negative
NBD just practicing leaping into Unicorn Island. https://t.co/NtHB1DIBd0 #AT2UI #YTRedOriginals https://t.co/868bycRKgc,15/02/2016 19:00,joy,positive
GloZell ❤ bread. https://t.co/rpYqe8vFxy https://t.co/O5zGD4RZir,15/02/2016 18:00,joy,positive
Follow Tori Kelly's story from bedroom EP to Grammy nominee: https://t.co/QbzlZRzAgp https://t.co/TSFJsjB45U,15/02/2016 17:00,joy,positive
"Not cool, bro, not cool. https://t.co/2jnUiiCs7T https://t.co/d8NyM604vp",15/02/2016 16:00,anger,negative
"If you got the moves, flaunt the moves. https://t.co/WV0uvBqHN6 #DanceCamp #YTRedOriginals https://t.co/bxFaSxC0IK",14/02/2016 19:00,joy,positive
Let’s bring the world a little closer. Design a heart: https://t.co/PpkVsmBhdZ #CodedWithLove https://t.co/psPG9irlRu,14/02/2016 18:00,joy,positive
"FINALLY. A dramatic reading of ""Sorry."" https://t.co/bu8964rD02 https://t.co/Px9AsaGBD6",14/02/2016 17:00,joy,positive
"Dim the lights, turn up the jams. Happy #ValentinesDay. https://t.co/JjIzjrA2jO https://t.co/zISSfmYBiF",14/02/2016 16:00,joy,positive
The trick to #LazerTeam is using your lazer. https://t.co/LPUdyiRdbE #YTRedOriginals https://t.co/N398erO2hk,13/02/2016 19:00,joy,positive
"Whoever said a mixtape couldn't make it to the #Grammys, allow us to introduce Kehlani: https://t.co/cVKLA5FT6a https://t.co/1WT1oSdHIC",13/02/2016 18:00,joy,positive
Answering life's most important Shaquestions. https://t.co/rlfK748Npt https://t.co/6GmidR2Ynq,13/02/2016 17:00,joy,positive
Somebody alert Mick Jagger. We found satisfaction. https://t.co/LkGbRYbN3R https://t.co/U71jsmrl73,13/02/2016 16:00,joy,positive
"To #ScarePewDiePie, one must scream at PewDiePie. https://t.co/RGOdk7ykid #YTRedOriginals https://t.co/pshsgHSSET",13/02/2016 01:00,fear,negative
Team Yolo represents at #DanceCamp. https://t.co/WV0uvBqHN6 #YTRedOriginals https://t.co/gROenI98Du,13/02/2016 00:10,joy,positive
"From YouTube video to record deal, @JamesBayMusic represents rock at the #Grammys. 👏👏👏 https://t.co/Es9ia71rEs https://t.co/4yIjcFmXZ2",12/02/2016 23:00,joy,positive
Here’s a new nightmare for everyone! https://t.co/MMvobEk8qc https://t.co/6O8bZUfwc1,12/02/2016 22:00,fear,negative
