tweet,date_time
@jennnrosales already started celebrating MY birthday!!! Haa #PoItUpPoItUp http://t.co/fu7vzSak,18/02/2013 22:30
"Just so happens I came home drunk to this in a pile of papers outside my hotel room! My lil Bajan behind,… http://t.co/fxny8Rs2",17/02/2013 10:19
When your face is pic-stitched to Princess Diana's on the cover of The Sunday Times.... I mean...… http://t.co/pUY7Hlau,17/02/2013 10:12
“@missjillscott: Nobody can tell me anything about @rihanna. I know she's amazing. Don't waste ur time arguing with me about it.” My Boo,17/02/2013 00:20
That's how we ball out! #PoItUp,17/02/2013 00:16
And just like that these bitches is my sons #RihannaForRiverIsland #LONDONfashionweek,17/02/2013 00:12
Take off,16/02/2013 00:38
:) http://t.co/mDY6dCov,16/02/2013 00:33
Roses are green! Somebody knows how to make me happy http://t.co/CfFvS1kG,15/02/2013 02:45
Happy Valentines Day.  Today the day fa lovin not hatin so to cats like you and I it's just another day...,14/02/2013 20:51
Love me...I'm #DOPE http://t.co/cgL2meAP,14/02/2013 07:53
Fashion gods will be in the building!! #FRONTROWLIFE #YouCantSitWithUs #RihannaForRiverIsland Can't wait for you to see it!!!,12/02/2013 17:12
My first fashion show!!! My designs will walk the catwalks of London Fashion Week in days!! It's gonna be MAJAH! #RihannaForRiverIsland,12/02/2013 17:09
WATCH #STAY on my very own VEVO channel  now -----&gt; http://t.co/pc2UjLZ8,12/02/2013 16:40
It's the 12th day of the month and I haven't started my birthday celebrations yet!!!  I'm already 12 days late!!!!,12/02/2013 16:25
This is some #EPIC behavior tho!! Thanks Navi #chartlife #youcantsitwithus,12/02/2013 13:53
#STAY goes number 1 here ----&gt; http://t.co/zgD2ILLX,12/02/2013 13:50
#STAY ----&gt; watch here if you missed it http://t.co/8YbIxAWt,12/02/2013 13:19
“@_REVOFEV: “@i_love_RiRi: US iTunes: @Rihanna's #Stay climbs to #1! Buy it here: http://t.co/BdqOVi41.” #NUMBER1,12/02/2013 13:01
#STAY #UNCUT http://t.co/8YbIxAWt,12/02/2013 00:25
#thatdamnReign just won't let up!! #grammylife #navyeffect http://t.co/W1QAfR6j,11/02/2013 21:31
Exclusive BTS footage of my #ROLLINGSTONE cover shoot!! http://t.co/7S8mfEhV,11/02/2013 19:30
Got a couple treats for you today before the #STAY #WORLDPREMIERE tonight at 7 pm on E! News #staytuned,11/02/2013 19:28
"Congrats Melina, on your first Grammy!!   #2013Life",11/02/2013 11:29
"That lucky #7 again! Thank you Navy, and congratulations! We got our 7th Grammy and Im so happy! Your support is everything to me",11/02/2013 11:28
Where my bitches @ ???? http://t.co/7IVzElsj,09/02/2013 19:23
Marleys and I #BackstageLife http://t.co/Tla6Rb7C,08/02/2013 02:58
"“@TheGodLight: When it seems like the world is against you, remember that God is behind your every positive loving thought.” #nevaforget",07/02/2013 03:42
Be secure! #dn http://t.co/rVtMKpiR,05/02/2013 02:14
"Exhibit A .... Clearly, just walked into the building #terry http://t.co/cyhRCkjn",04/02/2013 20:00
terryrichardsonstudio would throw u on set on your way to or out of the car http://t.co/0QL1O0u0,04/02/2013 19:56
The infamous frames #terry on my way out of the building http://t.co/JapafN3h,04/02/2013 19:54
terryrichardsonstudio and I on set http://t.co/Ikx5FXAm,04/02/2013 19:53
#terry #outtakes http://t.co/ZdgCt7ip,04/02/2013 19:51
#terry #outtakes http://t.co/6ab6Iocg,04/02/2013 19:50
#TERRY #outtakes http://t.co/N97Sva1r,04/02/2013 19:48
terryrichardsonstudio #outtakes http://t.co/b9dU13Pw,04/02/2013 19:47
terryrichardsonstudio #outtakes http://t.co/ifbq905R,04/02/2013 19:46
terryrichardsonstudio #outtakes http://t.co/VrOf4X0u,04/02/2013 19:45
terryrichardsonstudio #OUTTAKES http://t.co/FcrG3PMb,04/02/2013 19:43
#rolemodelshit http://t.co/IPp20pCK,04/02/2013 10:32
Feb 3 #rolemodelshit #photochallenge http://t.co/Nn7CqaUR,04/02/2013 10:27
Fucking problems....,04/02/2013 01:01
#dopedealershit terryrichardsonstudio can't wait til you release your exclusive shit!!! Can't wait to do… http://t.co/ajd8XI6q,02/02/2013 17:30
@suchaf_cknlady http://t.co/48YpW2i0,02/02/2013 16:59
Feb 2 #BFFLife @mforde11 we da bestest http://t.co/PQhcYpq3,02/02/2013 11:22
Feb 1 #lockscreen #grangranDolly http://t.co/P468mhhx,02/02/2013 11:18
February: like I own a ho http://t.co/WJnBwZ9W,02/02/2013 11:16
Hello to my fav month http://t.co/nMIHM8H4,01/02/2013 19:05
“@_Vaun: Confirm/Deny @rihanna? RT @_sexxtroversy: @_Vaun http://t.co/UeHa5vzB” #denied,31/01/2013 23:43
“@coldcaselove93: Hey I am a new @rihanna fan as I love her music and her style and I want to get to know u lot :D xx” welcome 2 the Navy,31/01/2013 23:40
"How could you be so #hood , but you so phuckin #pop http://t.co/OwAxslLb",30/01/2013 15:43
Mama is a #RollingStone baby.... Again!! http://t.co/IMiRw9YD,30/01/2013 15:40
#Mondayz http://t.co/7ZLq49zH,28/01/2013 19:52
#RIHpost sneak peek of my shoot today with mertalas http://t.co/cp0wyuNZ,28/01/2013 06:50
And that's a #wrap on my shoot for my new #topsecret add campaign!!! #2013 #phuckyobasic http://t.co/MUaDeoIM,28/01/2013 06:44
“@NeuroticBxtch: @rihanna dope ass coming to ATL April 14th I def will be in attendance #PhreshOffTheRunway  #NoLIE 👊” #ATLlife,27/01/2013 20:20
11:11   I wish a muthaphucka would,27/01/2013 19:11
#BARBADOS http://t.co/vPh7xd5e,27/01/2013 18:50
Getcho own shit heaux http://t.co/mewbsObz,27/01/2013 00:54
Late night Pizza #phatshit,26/01/2013 10:46
Employee of the month #professionalism http://t.co/bC1UwMgR,26/01/2013 05:16
Long az my bitches love me http://t.co/12wu5YvA,25/01/2013 20:02
The one person you can't run from is YOU!!!,25/01/2013 18:08
All I see is $ign$ http://t.co/kXxStZPZ,25/01/2013 18:07
Eyyy....must be da moneyyy!!!,25/01/2013 11:22
Just posted a photo http://t.co/1FRvqkLJ,24/01/2013 23:12
#throwbackriri http://t.co/8t48aMeE,24/01/2013 22:24
My first terryrichardsonstudio shoot!! #robinthicke #throwbackriri http://t.co/SCm766zP,24/01/2013 22:19
#throwbackriri legendary night #bonjovirules http://t.co/w5Dz6OLG,24/01/2013 22:17
#whenIwas17 I had ph*** me pumps http://t.co/zOZ3b0LG,24/01/2013 22:16
#throwbackriri #barbados http://t.co/g0HVtwLG,24/01/2013 22:14
#throwbackriri http://t.co/jMbmKV1K,24/01/2013 22:12
#throwbackriri #2006 http://t.co/1ATFBd5t,24/01/2013 22:11
"Every day, every night , all the time... http://t.co/z0dBCPhY",24/01/2013 20:40
"Don't believe me, just WATCH!!!----&gt;  “@i_AIM_Tyga: Yaaaaaaas @rihanna's Barbados Campaign Video in HQ. http://t.co/9nD66nGO”",24/01/2013 19:28
A surprise day OFF is always nice!,24/01/2013 19:10
#BARBADOS Tourism Campaign http://t.co/XbxYZwzA,24/01/2013 18:43
Shoutout to 97.1 right now LA,24/01/2013 10:22
It's gonna be a long night #ROCstar101 #phuckit,24/01/2013 08:25
@noxx_onite #fake,24/01/2013 03:35
"You a real nigga, then phuck wit me! #GOLD http://t.co/Oi9ZwapJ",24/01/2013 01:42
DIAMONDS WORLD TOUR #rehearsal http://t.co/qMfNuUMY,24/01/2013 01:31
What's the issue? http://t.co/qhWKPtYu,23/01/2013 23:09
#RIHpost @phonefancy http://t.co/nXIFWtZ8,23/01/2013 21:42
Your fave's fave.  terryrichardsonstudio is the be$t http://t.co/moxgieqo,22/01/2013 15:46
#dopedealershit @oddhangover http://t.co/Y3yaYN57,22/01/2013 14:45
"Diamonds World Tour. It's approaching so quickly, and I'm hype az shit! Big ups to my niggaz who got tickets http://t.co/21HkRdBQ",22/01/2013 00:59
Mr. Prez http://t.co/KawNYXsU,21/01/2013 17:38
Lights. Camera. Action #alliseeizsignz http://t.co/4mF9aWys,21/01/2013 01:47
"Got my hurr pinned up, chiefin, chillin' behind the scenes of a new mag cover shoot! Stay tuned #2013",21/01/2013 01:38
#modelbehavior http://t.co/01aqIkgG,21/01/2013 01:18
Lil miss sunshine http://t.co/HLTmzCws,20/01/2013 20:07
Buckle up bitches http://t.co/mLakcIaI,20/01/2013 20:04
Pull up to the scene with my ceiling missin' #CaliLove http://t.co/lve7SwWs,20/01/2013 19:53
My boo http://t.co/D8ktxO0L,20/01/2013 16:14
Good morning http://t.co/Q0ky2iTi,20/01/2013 16:08
Where the phuck iz my lighter? http://t.co/1ji6pnW9,20/01/2013 03:00
Only Jah can move mountains http://t.co/3kecDypn,18/01/2013 21:44
:) http://t.co/cDDWermb,18/01/2013 18:50
#throwbackriri on the runways of Milan Fashion Week #DSquared http://t.co/s50sdDzr,18/01/2013 00:16
#throwbackriri #BritishVOGUE http://t.co/umfDjmQV,18/01/2013 00:14
#throwbackRiRi @suchaf_cknlady http://t.co/1eMqbS4f,18/01/2013 00:14
Where dey do dat at??? #dopedealershit,17/01/2013 15:16
And for the fly girls in the U.S. Im very happy to announce that my #RihannaForRiverIsland fashion line will be carried by OPENING CEREMONY,17/01/2013 15:15
@rihanna: #RIHverIsland #DesignLife #FashawnWeek #ModelBehavior #phuckyofashion #LetItBeLegit #LetThatBitchBreathe,17/01/2013 14:45
#fashionWEEK “@BritishVogue: Is this LFW's most exciting new addition? @rihanna joins the February line-up with her @river_island collection,17/01/2013 14:27
All I see is $ign$ tho #SlayItUp #navi “@StefanSaxon: Billboard Hot 100: Pour It Up jumps from #90 to #76 in its 2nd week.”,17/01/2013 14:21
All I got are these photographs #phuckyoshirt http://t.co/GsfcOn49,16/01/2013 22:36
#SINGLEcover for #STAY http://t.co/Ta8Y8dHd,16/01/2013 22:19
#SINGLEcover for #POURitUP http://t.co/Xz6jHY7e,16/01/2013 22:17
COMPLEX VIDEO #watch -----&gt; http://t.co/c5y4LmTR,16/01/2013 01:18
#dn http://t.co/D1Yv3ocx,15/01/2013 14:29
#complex http://t.co/Qr9IpFzV,14/01/2013 22:24
#complex #selfieLife http://t.co/Rd2MJ6gx,14/01/2013 22:19
#complex #RihannaforRiverIsland jacket #phuckyodesigner http://t.co/9eZ57F4A,14/01/2013 22:14
#complex http://t.co/r0AoiXYT,14/01/2013 22:12
POV #complex http://t.co/BNPHjWZv,14/01/2013 22:12
#complex http://t.co/uOK3cdzv,14/01/2013 22:10
#phuckyofave,14/01/2013 20:34
#2013 here we go....,14/01/2013 20:22
UNAPOLOGETIC #complex #cover7 http://t.co/Qh2vDKJT,14/01/2013 20:09
Talk That Talk #complex #cover6 http://t.co/e5nDeUOE,14/01/2013 20:08
LOUD #complex #cover5 http://t.co/K9aihExC,14/01/2013 20:07
Rated R #complex #cover4 http://t.co/uSbc1Ccc,14/01/2013 20:06
Good Girl Gone Bad #Complex #cover3 http://t.co/TiFiMF3O,14/01/2013 20:05
A Girl Like Me #Complex #cover2 http://t.co/o6H8INys,14/01/2013 20:03
Music of the Sun #Complex #cover1 http://t.co/7oWreT0p,14/01/2013 20:03
"#COMPLEX #7covers I shot a cover for each era leading up to and including the 7th, Music of the sun to #UNAPOLOGETIC http://t.co/HFp644o3",14/01/2013 20:02
#mySundaynight http://t.co/JKnk45D3,14/01/2013 08:34
My Sunday night! http://t.co/ljxFegWs,14/01/2013 07:10
420,14/01/2013 00:21
#dn http://t.co/dqwSxxEB,13/01/2013 19:30
#naviRdie http://t.co/Sh2DRbZg,13/01/2013 05:15
Christmas all over again! Thank you Marc #jacobsrules http://t.co/zvie0E67,13/01/2013 04:52
#red #croc #newphuckmepumpz #blahnikbitches Thank you Manolo http://t.co/wnGolMkE,13/01/2013 04:50
"I thought i loved these, So much better in person @charliebymz Thank you Matthew http://t.co/Po4xVaWF",13/01/2013 04:47
My new carry on! Thank you Riccardo http://t.co/5JWBX8Vb,13/01/2013 04:44
@Lauren91_x  happy birthday to my fave!!! It's still your birthday here lol! Miss you lady,13/01/2013 04:40
"“@_Vaun: sis @rihanna, whomever runs rihannanow should change the Diamonds World Tour header. IJS.” on it",12/01/2013 00:40
Just posted a photo http://t.co/cKCblIDY,11/01/2013 19:37
Just posted a photo http://t.co/u8272dDw,11/01/2013 19:29
#dn http://t.co/Fb8fp7n8,11/01/2013 19:28
Boys will be boys!!! Cause they can't be men.,11/01/2013 13:03
#babyriri #2chainz #butigotmeafewon http://t.co/LefQo9Ky,10/01/2013 12:43
#babyriri http://t.co/Mku8aTbc,10/01/2013 12:18
#babyriri http://t.co/J4O80B1e,10/01/2013 12:03
Choices http://t.co/b0Y5TyWz,10/01/2013 12:01
Fire crotch http://t.co/g6HXll29,10/01/2013 11:59
#babyRiRi in JAMROCK http://t.co/2KJTN7Yv,10/01/2013 11:20
Like I own a ho http://t.co/9AzwWT88,10/01/2013 11:18
#phuckyobotox http://t.co/m3ca48Un,10/01/2013 11:13
G4L Mr Prez http://t.co/pfXOoIwH,10/01/2013 11:11
I aced http://t.co/hLKp7r8n,10/01/2013 11:09
Bitch don't kill my vibe http://t.co/dvv7oP9Q,10/01/2013 11:07
Stay scheming http://t.co/cdm4DkfH,10/01/2013 11:04
Rhetorical http://t.co/EbuVJB8f,10/01/2013 11:01
#choices2013 http://t.co/pBAncqMG,10/01/2013 10:59
#KISS http://t.co/m06p4WIf,10/01/2013 10:58
#wisdom http://t.co/IXluTKFL,10/01/2013 10:56
"Special big ups to the people who voted for me, it was worth it!! Thanks for being, not just consistent, but http://t.co/MF1q7PYa",10/01/2013 10:33
“@RihannaStats: #Diamonds spends a 14th consecutive week at no.1 on Billboard's RnB/Hip-Hop Chart!! @rihanna” what in the actual slay fuck,09/01/2013 18:48
Eat Ice cream like a #bratbitch .... How I spent my minutes between my perm and my big chop for #Unapologeti http://t.co/j30MDuXT,09/01/2013 18:44
Hilarious #navyeffect “@JENESISMagazine: Women Not Napmed Rihanna You Should Check In 2013 http://t.co/EarT9B8O”,09/01/2013 18:01
We all have a purpose!! #dn http://t.co/u6K791Ds,09/01/2013 17:47
Mother Mary... I swear I wanna change #2013,09/01/2013 16:59
"Collect, Collect and Select! #2013",09/01/2013 16:53
“@Beckie08: Welcome back Robyn!!! We've missed you @rihanna” miss you always,09/01/2013 16:44
“@badgalelly: @rihanna Yeessss!! How yo feeling now?!” like I own a ho,09/01/2013 16:41
"@heybuddy1 girl, bye",09/01/2013 16:38
“@EricG4L: @rihanna will Pour It Up get a video?” that's the plan sir,09/01/2013 16:37
Also don't forget to come see me and DAT PMF @asvpxrocky on the #DiamondsWorldTour starting March 8th!! #phuckyostage #phuckyobackstage,09/01/2013 16:31
#STAY is the new and second single from #UNAPOLOGETIC ..... #PourItUp has also been officially sent to U.S. Urban radio!! #hello2013,09/01/2013 16:26
And yea I like to phuck I got a phuckin pro'lem,09/01/2013 11:23
Watch me perform on @TheGRAMMYs Feb 10 @CBSTweet #NAVIisListening #2013 http://t.co/hGqvffJe,09/01/2013 11:22
rihannacomics http://t.co/yRl9sb0z,09/01/2013 11:03
I bet you wanna know what Im all about http://t.co/lZEgp2jM,09/01/2013 10:52
Let's play big bank take lil bank,09/01/2013 09:48
Just posted a photo http://t.co/AnBxjgp8,08/01/2013 18:55
#Tuesdayz http://t.co/4Q2BCABA,08/01/2013 18:53
"Watch what you say to/about people! Cuz you only wind up dragging your skeletons out your own closet, all wh http://t.co/X5emlJHD",08/01/2013 15:32
Just posted a photo http://t.co/7zQrkD2Z,08/01/2013 15:26
Bitch don't kill my vibe http://t.co/DkVcEcYy,07/01/2013 21:33
Don't forget who you are http://t.co/DRcsJRZ1,06/01/2013 18:24
True life http://t.co/It2wJLE7,05/01/2013 05:31
#thuglife #prisoncharts #theyfuckswitdatdamnnavy http://t.co/PRxoBYrr,04/01/2013 18:21
#myclique http://t.co/bAYrsHuL,03/01/2013 23:26
Just posted a photo http://t.co/W0yzeDmY,03/01/2013 15:05
Full stop http://t.co/8lNCxljB,03/01/2013 14:43
Lol http://t.co/uk1KnJJh,03/01/2013 14:41
Just posted a photo http://t.co/pr7aj5B2,03/01/2013 11:42
This nug look like a skull or am I just....? http://t.co/NtZditvo,03/01/2013 06:35
Good morning! Still haven't slept lol #hello2013 http://t.co/rJkhaQre,01/01/2013 18:34
#biggestfan,31/12/2012 00:25
My heart fell to the floor!!! #1love,31/12/2012 00:25
All I see is $ign$ http://t.co/uLoqR1Yq,30/12/2012 09:40
Are u still down baby? Are u really bout that life? Is you down for the ride?.......here we go again,30/12/2012 07:26
#dn http://t.co/A05NlSld,30/12/2012 05:31
#thuglife http://t.co/7pBTa3DX,29/12/2012 13:29
#dn http://t.co/sy7ILQlE,29/12/2012 04:57
@__glitterDICK Happy #cake day to my glitter dick boo,28/12/2012 18:31
@ChannyyXOXO  it's that time gra!!! #cake time! Happy birthday! Enjoy,28/12/2012 18:25
Losing count of my blessings...  #JAHmercy,28/12/2012 18:23
U don't want it with this trill ass bitch!! Lol #grannyNavi http://t.co/tG58zfKn,28/12/2012 06:03
Full moon out tonight! http://t.co/xOQKujUm,28/12/2012 05:51
Part of my #barbados campaign! Miss the beach!!! http://t.co/DE6gcf9H,27/12/2012 00:29
Sneak peek #Barbados http://t.co/DhiNfVC8,27/12/2012 00:27
#dopedealershit #realsupermodelshit http://t.co/BAPVQmeq,27/12/2012 00:07
#classyNavi http://t.co/RCplJo2O,27/12/2012 00:05
"My most sincere condolences bro #BajanBlood “@asvpxrocky: R.I.P DAD , UNTIL WE MEET AGAIN . ""SEE MY DADDY IN HEAVEN , HE BE DA REALIST G""",26/12/2012 16:30
This man will forever be a legend in my eyes #MichealBolton http://t.co/Rkid5BQ2,26/12/2012 16:04
"“@RorreyFenty: Ain't sleep yettt” like broski, like sis",26/12/2012 14:35
“@Chelsey_BA: @rihanna never too early.” #thatsmynavy tho,26/12/2012 14:30
I'm up and all I wanna do is smoke! Is it too early? *tiptoes quietly to stashbox to avoid judgement*,26/12/2012 14:21
Iced out. Priced out. #shinebrightbitch,26/12/2012 00:24
ThugLife #merryChristmas http://t.co/Pp26S5QC,26/12/2012 00:21
Santa baby! Hurry down the chimney tonight! Is it too late to be nice? http://t.co/Grg4alor,25/12/2012 10:47
A white sand Christmas! #barbados #throwback http://t.co/c2TuNGfm,25/12/2012 10:44
I love you! http://t.co/T0pda1PP,25/12/2012 10:42
My kinda Christmas http://t.co/feq0maSr,25/12/2012 10:41
It's that time http://t.co/fekfNTX1,25/12/2012 06:39
Me and grand pops in Barbados at the unveiling ceremony in memory of #granDolly at QEH http://t.co/kCUbLOkO,24/12/2012 23:30
Throwback to my broski in Barbados!! He grew into a tremendous gentleman!! #proudsis http://t.co/8TpBrjfm,24/12/2012 23:27
#CCcertified http://t.co/0qS5Hu0Y,24/12/2012 23:00
"It is most important to be happy, eliminate negativity around you this holiday season...2013 is way too futuristic for the same weak shit",24/12/2012 08:56
Well hello Christmas Eve!!,24/12/2012 08:51
Maybe next time http://t.co/EOJdGxyM,24/12/2012 08:45
“@RorreyFenty: @rihanna bless you  http://t.co/7gzy3vuN” thanks broski #granDolly,23/12/2012 07:34
Your fave http://t.co/nt9lYzsc,22/12/2012 21:51
My #clique http://t.co/JHhNUtzK,22/12/2012 20:45
#supremebitch http://t.co/G58FUnoF,22/12/2012 20:34
#dopedealershit http://t.co/bLGee6vW,22/12/2012 20:33
#hardwork http://t.co/TDyng1N6,22/12/2012 20:31
Quality makes the difference! #dn http://t.co/U09oNVj7,22/12/2012 10:52
Friday night getting a lil fuzzy http://t.co/hskrEkeg,22/12/2012 04:39
My #clique http://t.co/N5lLnClU,21/12/2012 12:33
@YewMadCunt happy birthday my nigga,21/12/2012 01:29
#dopedealershit “@asvpxrocky: http://t.co/9gtmr2SC #LONGLIVEASAP THE VIDEO DROPS THIS SUNDAY ON MTV2 AT 11AM”,21/12/2012 01:23
#dopedealershit http://t.co/YuwPNxna,21/12/2012 01:10
#throwbackthursday #babyRIH http://t.co/gzhsamrC,21/12/2012 01:09
#throwbackthursday I did not have the time in this pic lol http://t.co/YUDnVwWd,21/12/2012 01:07
#THROWBACKTHURSDAY http://t.co/UFknrTAI,21/12/2012 01:05
#THROWBACKtolastTHURSDAY http://t.co/YNBXOBL4,21/12/2012 00:57
My Thursday night http://t.co/17IY5PNd,21/12/2012 00:42
#HEAUXM,20/12/2012 00:22
Happy Highladayz http://t.co/Hzt0Ztmx,19/12/2012 23:39
I love this new Pusha-T video  http://t.co/InAeUyOL,19/12/2012 20:37
#thuglife http://t.co/k2qgziEP,19/12/2012 20:04
"Either way, you're fuct! http://t.co/EvoCS2k9",19/12/2012 14:58
My bed #takeoff http://t.co/5Ub9xt1a,19/12/2012 06:22
"Ain't nobody phuckin wit my clique!! Thank you to my Roc brothers! I love you guys, y'all are crazy for gett http://t.co/6GTi259m",19/12/2012 06:12
"All I see is signs, all I see is dolla $ign$ http://t.co/3BRCaqck",19/12/2012 06:09
Turbo on dat a$$ http://t.co/ZxHhoCEY,19/12/2012 06:07
"Watch me perform tonight on The Voice, for the very first time... #ThatDamnNavy",18/12/2012 23:40
#rihCards http://t.co/v4EVX9tx,18/12/2012 17:01
I literally wake up every morning at 530 ish and stare at my pool til the sun comes up! Just waiting! #isthismylife,18/12/2012 15:50
Hype as shit http://t.co/Hea7Oj23,17/12/2012 17:58
"“@JoeFenty: Hope my dad hurry's up home, he has my loud tour dvd hahaha” #dopeshit",17/12/2012 15:46
“@FireBombFenty: so i'm FINALLY gonna get my #DiamondsDeluxeBoxSet tomorrow! *does happy dance*” #dopeshit,17/12/2012 15:45
"Outta place all the time, in a world that wasn't mine....is this my life?",17/12/2012 15:37
"“@RihannaDaily: Congrats, @rihanna! ""Stay"" has debuted at #6 in the UK!” thank you to my UK supporters",16/12/2012 19:20
#DN don't get burned out http://t.co/atiycvUP,16/12/2012 17:47
Mama gets to blackout TONIGHT!!!!,15/12/2012 10:22
Worked with the very talented Jim Parsons today #animationLife http://t.co/k9A2YaUb,15/12/2012 09:03
These poor victims!! Just little angels!! Pray for their families and the victims still fighting for their l http://t.co/IAvVKUZb,15/12/2012 02:05
#PrayForNewtown,15/12/2012 02:00
"Had a blast today! So weird recording for animation, but I get to keep my accent! AND it's PG, which mom should be happy about! Brrrap!!",15/12/2012 01:57
God have mercy!!!! No one deserves this! Praying for the families of the victims of the Connecticut shooting!! What a Christmas it will be,14/12/2012 18:30
#DN http://t.co/T2eChG9E,14/12/2012 14:36
:) thank you lover!!! Which one? #UNAPOLOGETIC “@Fearnecotton: I LOVE this Rihanna song soooooooo much! Its PASSIONATE man!”,14/12/2012 10:54
"That ""very rare"" moment when ya wanna get blacked out drunk, but ya got an early morning!!! #ROCstarproblems",14/12/2012 10:52
"And the Navy probably already knows this but, #VIDDY is now available for Android! Follow meeeee!!!! 
----&gt; http://t.co/zslyjOEp",13/12/2012 20:03
UK Navy don't forget #DiamondsWorldTour 2013 tickets are available in the UK now http://t.co/2FWd50dj,13/12/2012 19:59
"If you don't live your life, who the phuck will?",13/12/2012 19:32
Watch me perform on #TheVOICE finale airing December 18th http://t.co/FzcCNgn4,13/12/2012 17:56
Oh! But you.... http://t.co/c1I5qnXo,13/12/2012 17:17
#DN http://t.co/KByGjO8B,13/12/2012 17:15
@JOSHkillss happy birthday nigga,13/12/2012 15:50
"#STAY is number 3 on UK iTunes!!! This is dope as phuck, thank you",13/12/2012 15:46
Never underestimate a man's ability to make you feel guilty for his mistakes,13/12/2012 15:38
#DiamondsWorldTour dance auditions,13/12/2012 05:17
Thank you @rnikita20 http://t.co/1wzsNmff,13/12/2012 02:04
#UNAPOLOGETIC 12.12.12 http://t.co/kA3bpwrB,12/12/2012 23:18
#BFFlife,11/12/2012 04:10
Yea baby I'm a #Trap$taR http://t.co/b0eGQX2I,11/12/2012 04:05
Order your #DiamondsBoxSet today if you want to get in time for Christmas! #sellingout http://t.co/5gqvIrg3,10/12/2012 20:53
Risky business #Paris http://t.co/uPUfmuG0,10/12/2012 00:45
#clearport http://t.co/BWqGU1VC,09/12/2012 22:40
Damn....... I miss my nigga #thuglife #BFFlife http://t.co/DUN0rjam,09/12/2012 04:15
I dont wanna give you the wrong impression ....... http://t.co/5OW1XYb8,09/12/2012 03:58
The liquor kept us warm #BitchesOnIce #RIHpost http://t.co/re39OLOk,09/12/2012 03:48
#iceskatinglife,09/12/2012 03:11
Had THE BEST time with these niggaz tonight!!! http://t.co/XwZmbe4O,09/12/2012 03:11
Germany showed me love tonight! Thank you #wettendass http://t.co/shb59IzN,08/12/2012 22:33
#hideyokidz http://t.co/fG6iwzml,08/12/2012 22:27
“@TeamOfRihanna: Rihanna - Stade De France (Paris) : SOLD OUT (80 000 tickets)” #AintNobodyFuckingWitMyClique,08/12/2012 13:41
Check out my nigga Wiz Kalifah new shit!  http://t.co/po7xUBA8,08/12/2012 04:12
"Don't slip, Don't slip... Cuz a nigga might push up on it! #UNAPOLOGETICtweet",08/12/2012 04:04
Empty vessels make most noise,08/12/2012 02:19
Don't miss me and @asvpxrocky on the #DIAMONDSWORLDTOUR you can get yo tickets right here http://t.co/ZKac6vWm,07/12/2012 23:16
The OFFICIAL #DIAMONDSWORLDTOUR billboard image feat A$VP http://t.co/dlqP7tnb,07/12/2012 23:14
Dope http://t.co/agkR4Pud,07/12/2012 18:25
How gorgeous is the upstairs in my room http://t.co/aslX1Hdu,07/12/2012 18:23
Doper than dope! My fan @rihrobyn photoshopped my face onto Marylin's #trippy http://t.co/eDbuHdzL,07/12/2012 16:26
"U give, then u get, then u give it the fuck back http://t.co/IKgGptsr",07/12/2012 16:22
Round of applause http://t.co/sgckvBYI,07/12/2012 16:00
Set it off http://t.co/7ZTFyNjE,07/12/2012 03:42
Goodbye muthafucker #takeoff http://t.co/Lh2A9LpR,07/12/2012 03:40
#throwbackRiRi where art thou? http://t.co/caEtQE07,06/12/2012 18:43
#throwbackRiRi #art http://t.co/TfC1b2A5,06/12/2012 18:41
#throwbackRiRi for H&amp;M http://t.co/K8d6CnGj,06/12/2012 18:34
#throwbackRiRi http://t.co/qOtnEFxp,06/12/2012 18:32
#throwbackRiRi http://t.co/QAqGIRMf,06/12/2012 18:31
#throwbackRiRi lol where have you been bawdy?? http://t.co/r6JhiaXa,06/12/2012 18:29
#throwbackRiRi http://t.co/v3BFUfEM,06/12/2012 18:27
#throwbackRiRi http://t.co/ceSq3Lcn,06/12/2012 18:24
"#throwbackRiRi the day I met and sang for Evan Rogers of SRP after school, my life has never been the same s http://t.co/55InqdAa",06/12/2012 17:52
"Congrats guys, we got #3 Grammy Nods!!! #ThugLife",06/12/2012 05:11
My new TV show is coming to @StyleNetwork! Check it out at http://t.co/4KHEVaLL #StyledToRock,05/12/2012 18:00
No words.......just Diamonds!! #MFphotography http://t.co/PqVMwSw0,05/12/2012 17:12
They run shit! http://t.co/2StOOLEZ,05/12/2012 17:04
Big news coming tomorrow!,05/12/2012 07:01
#thuglife http://t.co/kPzTP7Bq,05/12/2012 01:09
oops... #pisceslife http://t.co/DHh97mQB,04/12/2012 17:51
Don't miss the Victoria's Secret fashion show tonight!! I'm performing 2 songs from UNAPOLOGETIC #holla #bad http://t.co/AP4dDsoI,04/12/2012 17:49
Birthday Boy! #lafamilia #clique http://t.co/xhWfU0ZV,04/12/2012 17:40
Just do it!! Lol http://t.co/CjKZfcCL,04/12/2012 07:59
"My bitches so Bvalgari... Just directed my first ad campaign for my new collection with River Island, Spring http://t.co/7cKd4y9K",04/12/2012 05:01
Perfect Day for this!! This truly made me smile! Thank You #dn http://t.co/TcHvUllE,03/12/2012 15:52
"Literally, my guardian angel!!! Strong, complete, top notch spirit of a woman and Ima be fearless just like http://t.co/dRMut7Ks",03/12/2012 15:47
Ya love it then come and get it #mfphotography http://t.co/w8n2egZa,03/12/2012 02:51
#SUPREMEBitch #mfphotography http://t.co/MX1OseqD,03/12/2012 02:39
