tweet,date_time
LIVE: The President is in Knoxville discussing new initiatives to help Americans go to college. http://t.co/b2b3hluDsA #FreeCommunityCollege,09/01/2015 19:05
"FACT: The annual average unemployment rate fell 1.2 percent between 2013 and 2014, the largest decline since 1984.",09/01/2015 16:52
"It's official: The economy added 252,000 jobs in December, making 2014 the best year for job growth since 1999. http://t.co/GHTmyEO4kV",09/01/2015 15:50
LIVE: President Obama is in Arizona speaking about the middle class and the housing market. http://t.co/PUWoJcgJr3,08/01/2015 18:07
President Obama is speaking at 12:45 p.m. ET about how far the housing market has come since the recession. Tune in: http://t.co/5l9UIw04Wp,08/01/2015 16:36
"If you don't have health insurance, #GetCovered today: http://t.co/sNkyTfr9y5",08/01/2015 15:20
Great news: The uninsured rate in the U.S. has dropped to 12.9 percent. http://t.co/NN9hlDz4lU #Obamacare,07/01/2015 23:15
"""America's coming back. And I'm going to be on your side every step of the way."" —President Obama #MadeInAmerica",07/01/2015 21:53
"""We may not all be rooting for the Lions, but America is rooting for Detroit."" —President Obama",07/01/2015 21:50
"""Saving the American auto industry was the right thing to do."" —President Obama #MadeInAmerica",07/01/2015 21:47
"""No matter how tough times get, Americans are tougher."" —President Obama #MadeInAmerica",07/01/2015 21:44
"""We can help every American get the education they need to get ahead in this country."" —President Obama",07/01/2015 21:40
"""America's resurgence is real. Don't let anybody tell you otherwise."" —President Obama #MadeInAmerica",07/01/2015 21:38
"""We've now had a 57-month streak of private-sector job creation."" —President Obama #MadeInAmerica",07/01/2015 21:35
"""Last year was the strongest year for job growth since the 1990s."" —President Obama #MadeInAmerica",07/01/2015 21:32
"""Detroit always comes back."" —President Obama",07/01/2015 21:31
LIVE: The President is speaking about his decision to save the American auto industry and over 1 million jobs. http://t.co/w9DcbxkqM4,07/01/2015 21:21
Tune in at 3:45 p.m. ET to watch President Obama speak from Michigan about the resurgent American auto industry: http://t.co/pulmupK8pw,07/01/2015 20:00
Having health care is a big deal. Check out your options today: http://t.co/AWge8ONMEc #GetCovered,07/01/2015 18:57
Don't forget: This is why we fought for health care reform. http://t.co/flVyNsADeB,06/01/2015 21:23
"After almost a week into the new year, keep up your #Healthy2015 resolution by getting covered: http://t.co/7L2KuOebhk",06/01/2015 17:12
"""Obamacare's guaranteed health coverage changes lives in first year"" More from @latimes: http://t.co/m6779CFYYq",05/01/2015 20:01
Take care of yourself today—#GetCovered for tomorrow: http://t.co/K6YlS8Nqvp,05/01/2015 15:35
"""I will miss Stuart Scott ... Over the years, he entertained us, and in the end, he inspired us—with courage and love."" —President Obama",04/01/2015 19:55
Watch the weekly address: @VP Biden wants people to #GetCovered in the new year. http://t.co/qgvyiUqMAy,03/01/2015 22:58
Today is a great day to #GetCovered: http://t.co/byEF3kuhPO,02/01/2015 20:41
Make getting health insurance one of the first things you do this year: http://t.co/cKqOOpYAmL,02/01/2015 17:10
Here's to a happy and healthy 2015.,01/01/2015 16:21
LAST CALL: Chip in to keep building a truly grassroots movement. http://t.co/HBlfeiP9Xx,01/01/2015 02:05
MIDNIGHT DEADLINE: Chip in now to keep pushing this movement forward. http://t.co/4WrpJWXTYH,01/01/2015 01:19
Own a part of this movement—chip in now: http://t.co/nXfjR8saF0,01/01/2015 00:01
What motivates you to fight for change? Take this one-question survey: http://t.co/2cAkZL0Pd5,31/12/2014 23:13
"Before the ball drops, make sure you chip in to help fight for change in 2015: http://t.co/m9rFZYIPyI",31/12/2014 22:10
Let's fight for progress next year: http://t.co/FnSnZ2w947 http://t.co/M5eLrCJmXl,31/12/2014 21:06
President Obama wants to know what's at the top of your agenda in 2015: http://t.co/IrFOeMq4We,31/12/2014 19:51
Not much time left—chip in and help start 2015 strong: http://t.co/q1wOgs79Wd,31/12/2014 18:44
This is how grassroots organizing is making progress in the fight to reduce gun violence: http://t.co/uNPuiyArZz,31/12/2014 17:17
Your support is building a movement of millions: http://t.co/Xaxw5nW2dE,31/12/2014 16:05
This deadline matters for anyone who believes in fighting for change—chip in today: http://t.co/uuowMGeGbP,31/12/2014 14:25
Don't let up. Keep fighting for what you believe in—chip in right now: http://t.co/NH3zVlypbU,31/12/2014 01:22
"Your voice matters. Own a piece of this movement, and let's start 2015 off strong: http://t.co/IRXaMGSmhd http://t.co/NiEqKhU3Ne",30/12/2014 23:47
You can make a difference for next year right now—chip in today: http://t.co/QkcqRBJ8Cw,30/12/2014 21:48
Take this survey—it's only one question: http://t.co/S5cMYwNwyM http://t.co/Iypp6BaRLg,30/12/2014 20:25
Let's start 2015 strong—chip in right now: http://t.co/9cgXroTncH,30/12/2014 19:17
Take a moment and say what you're ready to fight for in 2015: http://t.co/aACkumiQ2a,30/12/2014 17:45
See why 2014 was a breakthrough year for America: http://t.co/N9MTRCk2Tr,30/12/2014 16:00
Chip in to be a part of this movement for change: http://t.co/sF6Dt2CVOE,30/12/2014 14:28
There's a lot to do next year—chip in right now: http://t.co/WDiIh17x5W,30/12/2014 00:23
Your commitment makes this grassroots movement what it is. Own a piece of it: http://t.co/yigPpDypzD http://t.co/vm4jQBLacQ,29/12/2014 21:47
Send a message—show you stand with progress in 2015: http://t.co/YtUW3yhGmN,29/12/2014 20:43
This will take you less than a minute: http://t.co/jDFr1rASkp http://t.co/nGlIQyNV2S,29/12/2014 19:37
Chip in if you want to help make progress on the issues you care most about next year: http://t.co/zjfFDAuN3H,29/12/2014 18:28
"President Obama: ""I won't stop fighting for the American people until the day I leave this office. That's a promise."" http://t.co/nSu23qqy51",29/12/2014 17:17
This is a big deadline—don't miss out. http://t.co/ZD8kRmtvrd,29/12/2014 15:56
Answer this one question survey: What issue will you keep fighting for in 2015? http://t.co/b3cA5hFOAs,29/12/2014 14:27
Read President Obama's latest message to @OFA supporters about fighting alongside him in 2015: http://t.co/etpJ9hKCXl,28/12/2014 15:54
Grassroots organizing: This is worth investing in. http://t.co/JhGk7WzYb2,27/12/2014 16:38
"""Michelle and I extend our warmest wishes to those celebrating Kwanzaa this holiday season."" —President Obama",26/12/2014 19:55
ICYMI: Our economy is growing at its fastest pace in 11 years. http://t.co/V8PQsi0xTV,26/12/2014 18:31
Watch President Obama and the First Lady wish all Americans a merry Christmas and happy holidays: http://t.co/qka9eDzema,25/12/2014 18:07
Have a merry Christmas. http://t.co/GSZGooiSuV,25/12/2014 16:33
Say hello to friends you know and everyone you meet. http://t.co/1dqIXBb5En,24/12/2014 15:57
LAST CHANCE: Sign this holiday card for President Obama before it's too late. http://t.co/91anPLpWbw,23/12/2014 20:57
Plan ahead and #GetCovered: http://t.co/lx0wqqvoew http://t.co/tnWkhhBaxs,23/12/2014 19:58
President Obama vowed that 2014 would be a year of action. Read how he delivered on that promise: http://t.co/MOneLVsomF,23/12/2014 18:52
"In the third quarter, the U.S. economy grew at its strongest rate in over a decade. Read more: http://t.co/RvRppypYH2",23/12/2014 17:24
Only a few hours left to make sure your name is on @OFA's holiday card for President Obama: http://t.co/Y17OyoMSOy,23/12/2014 16:05
It's the holiday season—sign this card for President Obama: http://t.co/1hMgLtyJF4,22/12/2014 20:49
You care about your loved ones. So make sure they get covered: http://t.co/a5M6hCqHJr http://t.co/jcnUme7Kpz,22/12/2014 18:35
There's still time to sign the @OFA holiday card for the President: http://t.co/5OjHNUN4Ry http://t.co/A5zmhyNqvH,22/12/2014 16:12
"""Pick any metric you want—America’s resurgence is real."" Watch President Obama's weekly address: http://t.co/netUWCKifQ",20/12/2014 19:05
"When you're with your family this holiday season, talk to your loved ones about getting covered: http://t.co/kC7gtb9kVW",20/12/2014 17:02
"In this week's address, President Obama reflects on the progress we made in 2014. http://t.co/tFvgPaMpln",20/12/2014 15:57
Five reasons why 2014 was a breakthrough year for America: http://t.co/jDHOxCD1qu h/t @pfeiffer44,19/12/2014 21:49
Happening now: President Obama is holding a news conference. Tune in here: http://t.co/N63V3ISNRt,19/12/2014 18:54
Be prepared. #GetCovered today: http://t.co/HwTIybUwwu #BuyNowSaveLater http://t.co/kWiW9Z0lhN,19/12/2014 17:45
Send season's greetings to President Obama—you can even include a personal note: http://t.co/S7sdjc1ti3,19/12/2014 15:50
"After nine years, the best source of ""truthiness"" is coming to an end. Congratulations @StephenAtHome. http://t.co/JXAj5ATaxz",18/12/2014 23:14
You don't need a stamp to send this holiday card: http://t.co/6A2LrzrfdI http://t.co/HLrlPExFvZ,18/12/2014 21:49
These folks are ready to lead in the fight against climate change: http://t.co/NTe2Ud0HVj #ActOnClimate,18/12/2014 19:53
Wish the President happy holidays. Sign OFA's card: http://t.co/1gu5jGVUm1,18/12/2014 18:32
"""Number of Uninsured Americans Near Historic Low"" More from @TIME: http://t.co/dPh09nEq5f #Obamacare",18/12/2014 16:57
It's beginning to look a lot like holiday card season. Sign @OFA's card for President Obama: http://t.co/Vt6jYma7ol http://t.co/ImEmwOds7o,17/12/2014 23:38
"""Obamacare’s Best Week Yet Brings 1 Million New Sign-Ups"" More from @business: http://t.co/cg8dNfzgg4",17/12/2014 21:09
Sign @OFA's holiday card for President Obama—then send a note to tell him what you'll be fighting for in 2015: http://t.co/ViIt9CvxED,17/12/2014 19:14
Happening now: President Obama delivers a statement on Cuba. http://t.co/CubTW5ywQZ,17/12/2014 17:02
"WATCH: President Obama took action to protect Bristol Bay in Alaska, one of America's greatest natural treasures. http://t.co/zy2NmVYVcb",17/12/2014 16:24
Chag Sameach. #HappyHanukkah,17/12/2014 00:09
Year in review: The U.S. economy took a major step forward in 2014. http://t.co/NArxqNBlkj,16/12/2014 19:06
LAST CALL: There are only a few hours left to enroll for coverage that starts January 1st. http://t.co/h621ydbl5q #GetCovered,16/12/2014 01:00
Today is your last chance to enroll for health coverage that starts New Year's Day: http://t.co/ub7eg9YXPk,15/12/2014 22:59
Get covered today: Sign up right now to get health coverage that begins January 1st. http://t.co/PTsdtrU0jU,15/12/2014 21:35
"""When the world calls on America, we call on you—our men and women in uniform."" —President Obama #JoiningForces",15/12/2014 20:19
"""We're free and safe and secure over here because you're willing to serve over there."" —President Obama #JoiningForces",15/12/2014 20:08
"""We can never thank you enough."" —President Obama addressing the troops #JoiningForces",15/12/2014 20:02
"""When it comes to our troops ... We stand united."" —President Obama #JoiningForces",15/12/2014 20:00
LIVE: President Obama is in New Jersey thanking the troops for all they do for our country. Tune in: http://t.co/fIXYoTgtB2,15/12/2014 19:49
President Obama is speaking to American troops at 2:45 p.m. ET to express his gratitude for their service: http://t.co/79jE6etBTj,15/12/2014 18:48
DEADLINE: Sign up today for health insurance that starts on January 1st. http://t.co/8o14g0EACw http://t.co/6ZwusSVbPe,15/12/2014 17:09
You don't have much time left to start 2015 with health insurance. Sign up here: http://t.co/Npmwx8ZfwN #GetCovered,15/12/2014 15:52
Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it. http://t.co/JyK9eKqRyP http://t.co/5MmJojpa4C,14/12/2014 22:35
"Get covered today, and you'll have health insurance on day one of 2015: http://t.co/uDxnuG0fjr",14/12/2014 18:36
Tomorrow is the deadline to enroll for health coverage that starts January 1st. Sign up right now: http://t.co/jNJRJyhBnw #GetCovered,14/12/2014 16:20
You don't have much time left to get health insurance by January 1st. #GetCovered now: http://t.co/FOYrniPjSw http://t.co/g1WiBqQ80N,14/12/2014 15:11
Start 2015 with health insurance: http://t.co/wMa9lnXr19 #GetCovered http://t.co/3YnxhWKZAF,13/12/2014 20:20
"""No one sacrifices more to preserve our blessings than our extraordinary men and women in uniform."" —President Obama http://t.co/yGCm4W9r2T",13/12/2014 19:12
There are only #2DaysLeft to get health coverage on January 1st. Don't wait any longer: #GetCovered. http://t.co/6czkDrdAjr,13/12/2014 17:16
"Watch: In the weekly address, President Obama thanks American men and women in uniform. http://t.co/pfWCbZlOwM",13/12/2014 15:16
"If you're thinking about having a #Healthy2015, make sure you #GetCovered: http://t.co/cdr70dt1jB",12/12/2014 22:46
Focus on what matters this holiday season. Make sure your loved ones #GetCovered: http://t.co/RlVcIfVhqk #Healthy2015,12/12/2014 18:23
Exercise and health insurance: Two ways to have a #Healthy2015. http://t.co/0TWCz2tIhm http://t.co/6nibxbWHJN,12/12/2014 16:57
A big part of a #Healthy2015 is making sure you have health insurance: http://t.co/fX4xF3UbS9,12/12/2014 15:56
President Obama's #ImmigrationAction could have a big impact on reducing the deficit. http://t.co/ZomXZUifHo,11/12/2014 19:46
"During this season of giving, save a donation to support grassroots organizing: http://t.co/XjoPMcqrAk",11/12/2014 17:33
Sign up now to be covered in the new year: http://t.co/G0hYFVnHeu #BuyNowSaveLater http://t.co/vf8b20UmcC,11/12/2014 16:00
Celebrate the holiday season with the ones you love—and make sure they #GetCovered: http://t.co/V9Pbj7zBTC,10/12/2014 18:59
"""This is an issue that's bigger than politics."" —President Obama on early childhood education #InvestInUs",10/12/2014 17:12
"""Early education is one of the best investments we can make."" —President Obama #InvestInUs",10/12/2014 17:07
LIVE: President Obama is speaking at the White House Summit on Early Education. Watch here: http://t.co/Ozsp3h1HY3 #InvestInUs,10/12/2014 16:59
Already covered? Make sure to check out your options: http://t.co/6dHBdxY6jg #StayCovered http://t.co/h2pTdnuvd8,10/12/2014 15:59
President Obama's #ImmigrationAction could give our economy a big boost: http://t.co/W5qmEptbCh http://t.co/rSaxD8OTAX,09/12/2014 23:49
Immigration reform makes both moral and economic sense. Read more from @PennyPritzker: http://t.co/vJiB7KVZyz,09/12/2014 21:56
"""This is what makes America exceptional. We welcome strivers, and we welcome dreamers from all across the world.” —President Obama",09/12/2014 20:49
“Immigrants have been a net plus to our economy and a net plus to our society.” —President Obama #ImmigrationAction,09/12/2014 20:45
“We just need Congress to work with us to create a common-sense law to fix this immigration system.” —President Obama #ImmigrationAction,09/12/2014 20:42
"""We're going to bring more undocumented immigrants out of the shadows so they can play by the rules."" —President Obama #ImmigrationAction",09/12/2014 20:40
"""The best way to solve this system is by working together."" —President Obama #ImmigrationAction",09/12/2014 20:37
"""Nashville has one of the fastest growing immigrant populations in the country ... They are us."" —President Obama #ImmigrationAction",09/12/2014 20:35
LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP,09/12/2014 20:26
The President will speak in Nashville at 3:25 p.m. ET about how to fix our broken immigration system. Tune in: http://t.co/RKar5WPgVY,09/12/2014 20:09
"Watch: Last night, President Obama sat in for @StephenAtHome during ""The Word"". http://t.co/nBFnwH13kD",09/12/2014 15:25
President Obama sits down with @BET tonight at 6 p.m. ET. Watch a preview here: http://t.co/YFpIiUgHkz,08/12/2014 22:40
"In Arizona, a group of @OFA fellows have become difference-makers. Read more: http://t.co/hSd0RzLRte",08/12/2014 20:41
"Side with cleaner air, not big polluters: http://t.co/iW8iKZgKSs",08/12/2014 19:19
You have the power to make history. Apply to become an @OFA spring fellow—the deadline is today: http://t.co/baoNHrIwKF,08/12/2014 17:22
Holidays can be hectic. Take this off your mind: http://t.co/AyFOWcnlwZ #GetCovered,08/12/2014 16:02
Stand up for clean air: http://t.co/hLWalMAwKr #ActOnClimate,07/12/2014 00:59
ICYMI: 57 months of job growth = the longest streak on record. Read more: http://t.co/p5SloINzB4,06/12/2014 22:46
"""We still have a lot of work to do together. But we have real, tangible evidence of our progress."" —President Obama http://t.co/K9InOp6yR6",06/12/2014 21:19
Watch the weekly address: We're making real economic progress—but we have to keep it up. http://t.co/K9InOp6yR6,06/12/2014 17:00
"In just the first two weeks of enrollment, 1.5 million Americans applied for affordable health coverage: http://t.co/pacPZEsuzV",05/12/2014 23:46
The President proposed new standards for smog-forming pollution. Add your name to fight for cleaner air: http://t.co/EqRKacMYoM,05/12/2014 22:17
The Clean Air Act has been improving air quality for over 40 years—read what @GinaEPA wrote about proposed updates: http://t.co/9WZnXU7Y6E,05/12/2014 20:48
"Our economy has created 2.65 million jobs so far this year, higher than any full year since the late 1990s. http://t.co/VvudRp9tlh",05/12/2014 19:14
"Our economy added 321,000 jobs in November, the most in nearly three years: http://t.co/1XhpIEoX8l #ActOnJobs",05/12/2014 16:08
"Retweet if you want to see solutions, not political games. #NoMoreGames http://t.co/7snjlDckbO",05/12/2014 00:53
"Instead of votes that make our broken immigration system worse, we need solutions. Say you're tired of the games: http://t.co/srq7OgYyt4",04/12/2014 23:34
LIVE: Celebrate the start of the holiday season by watching the National Christmas Tree lighting at the @WhiteHouse. http://t.co/UJMZz3tpF6,04/12/2014 22:35
"The House just voted to make our broken immigration system worse, not better. It's time for comprehensive solutions. #NoMoreGames",04/12/2014 21:57
A first-class opportunity for anybody wanting to sharpen their grassroots organizing skills: http://t.co/ss6YqNO7qa,04/12/2014 17:36
You've got options. Take a look: http://t.co/Z6FWZnrUZI #GetCovered #StayCovered,04/12/2014 16:00
Read the President's latest op-ed on why he acted on immigration: http://t.co/roSc7nuvRa #ImmigrationAction,03/12/2014 22:57
WATCH: President Obama is speaking at the 2014 White House Tribal Nations Conference. http://t.co/ujFisH6And,03/12/2014 21:39
Be prepared. http://t.co/JXRJ3phFIA #BuyNowSaveLater http://t.co/GhCeZcoQPd,03/12/2014 20:26
Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants. http://t.co/z93e2NQcTN,03/12/2014 19:20
Have you checked your options yet? #GetCovered: http://t.co/07tRstp590,03/12/2014 18:13
LIVE: President Obama is speaking about the economy. Tune in: http://t.co/vAbjtz2CL6,03/12/2014 16:34
WATCH: President Obama is discussing progress in the fight against Ebola. http://t.co/YIjAAOD6dn,02/12/2014 21:56
Don't wait to #GetCovered. Check out your options today: http://t.co/9wO2E0dFgr,02/12/2014 21:21
Make history in your community: http://t.co/eGeRF0oHbg http://t.co/M4dFfYaXaI,02/12/2014 18:25
Getting covered is easier than you think: http://t.co/WQCE9tvyOD,02/12/2014 16:34
"""Let's recommit ourselves to achieving an AIDS-free generation in our lifetimes."" —President Obama http://t.co/YDCyjfMkcf #WorldAIDSDay",02/12/2014 00:45
President Obama is taking a big step towards fixing our broken immigration system. Stand up for #ImmigrationAction: http://t.co/W1tq8cgNZd,01/12/2014 20:58
Now accepting applications: @OFA is running a specialized program to train grassroots organizers of all levels. http://t.co/XOyxLxeKOC,01/12/2014 18:08
Check out the offers on this marketplace today: http://t.co/auDZQKSpAR #GetCovered http://t.co/UQY0rlUNR7,01/12/2014 16:30
"Check this off your to-do list: Find quality, affordable health care. http://t.co/xfWA6hlQAn #GetCovered http://t.co/vlHa9lBvQl",29/11/2014 18:06
Make sure everyone in your life who needs it knows the health care marketplace is open again: http://t.co/d4ozJGBSl2 #GetCovered,29/11/2014 16:51
There's no better time to be thankful for your health––but make sure you're prepared for anything: http://t.co/AqSgOUrPlR #GetCovered,29/11/2014 15:36
The most important marketplace open today: http://t.co/hEAr4dtu7Y #GetCovered,28/11/2014 18:48
Jeff is the entrepreneur he always dreamed he’d be—because of health care reform. Read more: http://t.co/jqXsSnE3xA #ThisIsWhy,28/11/2014 17:22
Be thankful for your health—but be smart about your future. #GetCovered now: http://t.co/EqEIB9CHpy,28/11/2014 15:47
Thankful. #TBT http://t.co/JAEzQdsMz0,27/11/2014 17:01
"""From my family to yours, happy Thanksgiving."" —President Obama http://t.co/fie6KaeJZ0",27/11/2014 15:17
LIVE: President Obama is pardoning the National Thanksgiving Turkey. Tune in now: http://t.co/EHBKZyrHOX,26/11/2014 19:32
Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://t.co/8tWd5WOLQX,26/11/2014 18:16
Get the tools needed to make a difference in your community––apply for the @OFA 2015 Spring Fellowship Program: http://t.co/Fj6gN72VVF,26/11/2014 17:12
ICYMI: The President sent a message to OFA supporters about the importance of taking action on immigration reform. http://t.co/qfSaNZzrPm,26/11/2014 15:57
"""Americans are tired of gridlock. We're ready to move forward."" —President Obama #ImmigrationAction",25/11/2014 23:47
"""I'm going to do what I can to make the system work better."" —President Obama #ImmigrationAction",25/11/2014 23:42
"""When folks in Congress question my authority to take action, I've got one answer: Pass a bill.""—President Obama #ImmigrationAction",25/11/2014 23:39
"""The actions we're taking will grow the economy for everybody."" —President Obama #ImmigrationAction",25/11/2014 23:36
President Obama: I still believe the best way to solve this problem is by coming together to pass common-sense immigration reform.,25/11/2014 23:31
"""Being a nation of immigrants gives us this huge entrepreneurial advantage over other nations."" —President Obama #ImmigrationAction",25/11/2014 23:27
"""Immigrants have made this City of Broad Shoulders their home."" —President Obama #ImmigrationAction",25/11/2014 23:23
"""It is good to be home."" —President Obama in Chicago #ImmigrationAction",25/11/2014 23:11
WATCH: The President is in Chicago speaking about how to help fix our broken immigration system. http://t.co/PDt2dWxTr7 #ImmigrationAction,25/11/2014 23:05
President Obama is at the @CopernicusCtr in Chicago speaking about #ImmigrationAction at 5:35 p.m. ET. Tune in: http://t.co/hXSvHoUYEb,25/11/2014 21:36
Happening now: President Obama delivers a statement. http://t.co/LyDEMDWiey,25/11/2014 03:09
Add your name: Support the President's action on immigration reform today. http://t.co/iI5OrUnxDS #ImmigrationAction,24/11/2014 20:36
"FACT: Thanks to #ImmigrationAction, the economy will grow and average wages will go up for both U.S. born and immigrant workers.",24/11/2014 18:54
Let your voice be heard: Stand with the President's #ImmigrationAction. http://t.co/LSLVDQXUDQ,24/11/2014 17:30
"""We are a nation of immigrants. It has always given America a big advantage over other nations."" —President Obama http://t.co/obXB7cwEe4",22/11/2014 22:30
The President sent a message to OFA supporters about why he's taking #ImmigrationAction: http://t.co/yZfBG0xJIy,22/11/2014 20:35
FACT: President Obama's #ImmigrationAction will boost the U.S. GDP by tens of billions of dollars.,22/11/2014 19:00
Watch the weekly address: The President discusses his plan to fix our broken immigration system. http://t.co/cM2k6ICUjR #ImmigrationAction,22/11/2014 15:18
“We didn’t raise the Statue of Liberty with her back to the world—we did it with her light shining.” —President Obama #ImmigrationAction,21/11/2014 21:35
“Generations of immigrants have made this country what it is. It's what makes us special.” —President Obama #ImmigrationAction,21/11/2014 21:32
"“We're a nation that values families, and we should work together to keep them together.” —President Obama #ImmigrationAction",21/11/2014 21:29
“We're a nation that gives people a chance to take responsibility—and make amends.” —President Obama #ImmigrationAction,21/11/2014 21:26
"""The day I sign that bill into law, then the actions I've taken will no longer be necessary."" —President Obama #ImmigrationAction",21/11/2014 21:24
"“When members of Congress question my authority to take action, I have a simple answer: Pass a bill.” —President Obama #ImmigrationAction",21/11/2014 21:22
“I know some critics call this action 'amnesty.' It's not amnesty. Amnesty is what we have now.” —President Obama #ImmigrationAction,21/11/2014 21:19
“This is not just a Latino issue. This is an American issue.” —President Obama #ImmigrationAction,21/11/2014 21:16
"""Not everybody will qualify under this provision—that's the truth. That's why we're still going to have to pass a bill."" —President Obama",21/11/2014 21:14
"""We’ll keep focusing enforcement resources on actual threats to our security. But that means felons, not families."" —President Obama",21/11/2014 21:11
“I wasn't going to sit idly by and not do at least what I was authorized to do.” —President Obama #ImmigrationAction,21/11/2014 21:09
“We're not giving up. We're going to keep working with members of Congress to make reform a reality.” —President Obama #ImmigrationAction,21/11/2014 21:06
"""Our immigration system has been broken for a very long time, and everyone knows it."" —President Obama #ImmigrationAction",21/11/2014 20:58
"LIVE: President Obama is at Del Sol High School in Las Vegas, discussing his #ImmigrationAction. Watch here: http://t.co/W8yC37Q9BC",21/11/2014 20:51
President Obama will speak about the steps he's taking on immigration at 3:55 p.m. ET. Tune in: http://t.co/99h7uVI943 #ImmigrationAction,21/11/2014 20:13
The #ImmigrationAction President Obama is taking will grow the economy and reduce the deficit by $25 billion in 10 years.,21/11/2014 19:09
Retweet if you think President Obama did the right thing by taking action to help fix our broken immigration system. #ImmigrationAction,21/11/2014 17:50
The President is taking steps to fix our broken immigration system—stand up to those who want to block progress: http://t.co/b4cBEam8jN,21/11/2014 16:26
Add your name if you believe it's time for action to help fix our broken immigration system: http://t.co/xQ9iBqALJA #ImmigrationAction,21/11/2014 03:00
The President is taking action to help fix our immigration system—now Congress must do its part. #ImmigrationAction http://t.co/c8dop8kh0j,21/11/2014 02:08
"""To those members of Congress who question my authority to make our immigration system work better … Pass a bill."" —President Obama",21/11/2014 01:28
"""My fellow Americans, we are and always will be a nation of immigrants."" —President Obama #ImmigrationAction",21/11/2014 01:24
"""It’s about who we are as a country and who we want to be for future generations."" —President Obama #ImmigrationAction",21/11/2014 01:19
"""Our history and the facts show that immigrants are a net plus for our economy and our society."" —President Obama #ImmigrationAction",21/11/2014 01:17
"""If you meet the criteria, you can come out of the shadows and get right with the law."" —President Obama #ImmigrationAction",21/11/2014 01:15
"""What I’m describing is accountability—a common-sense, middle-ground approach."" —President Obama #ImmigrationAction",21/11/2014 01:13
"""Most of these immigrants have been here a long time. They work hard, often in tough, low-paying jobs."" —President Obama #ImmigrationAction",21/11/2014 01:10
"""Today, our immigration system is broken, and everybody knows it."" —President Obama #ImmigrationAction",21/11/2014 01:04
LIVE: The President is addressing the nation about actions he's taking to help fix our immigration system. http://t.co/Xv7zBz3R5M,21/11/2014 01:02
Watch at 8 p.m. ET: President Obama is laying out common-sense steps forward on immigration: http://t.co/eG4leiFU8u #ImmigrationAction,21/11/2014 00:16
"Everyone agrees our immigration system is broken, and Congress has stalled on reform. That's why the President is taking #ImmigrationAction.",20/11/2014 22:57
Ready for #ImmigrationAction. http://t.co/zCMOTGRLsJ,20/11/2014 21:57
Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET: http://t.co/Lhx6nuViQf,20/11/2014 21:06
A better immigration system will strengthen our economy and our families—stand up for #ImmigrationAction: http://t.co/xPfNTJhqLy,20/11/2014 19:34
A very happy birthday to the @VP. http://t.co/rS2606MgKy,20/11/2014 18:10
Tonight the President will address the nation on the steps he's taking to fix our broken immigration system. #ImmigrationAction,20/11/2014 17:08
Millions are getting the coverage they deserve. Make sure you are too: http://t.co/1gmrQ9Ad1S #GetCovered #StayCovered,20/11/2014 16:00
Tune in tomorrow: The President will address the nation on the common-sense steps he's taking on immigration. http://t.co/eWXfAS1XCm,20/11/2014 00:35
Everyone needs that reminder to do something. This is yours—make sure you #GetCovered today: http://t.co/pccPiGZj8o,19/11/2014 20:26
The President will address the nation tomorrow about the steps he's taking to help fix our broken immigration system. http://t.co/NgrlmkUgAS,19/11/2014 19:08
"""Every child deserves a shot at a world class education."" —President Obama #ConnectED",19/11/2014 16:43
"""In a country where we expect free wifi with our coffee, we should expect our schools to be wired.” —President Obama #ConnectED",19/11/2014 16:35
"""Every decision I make is aimed at one goal—that is to restore opportunity to everyone who works hard for it."" —President Obama #ConnectED",19/11/2014 16:32
WATCH: President Obama is speaking about how technology is transforming schools. http://t.co/Hu2RMvQuoa #ConnectED,19/11/2014 16:24
Heath care open enrollment is here again. Find a plan that's right for you. http://t.co/rQllVWztub,18/11/2014 22:00
ICYMI: Health care enrollment is back. http://t.co/jTRgLbWTfp #GetCovered #StayCovered,18/11/2014 20:35
This petition is an important way you can support #NetNeutrality: http://t.co/LRZAbEbobk,18/11/2014 19:11
Today: Check 'sign up for health insurance' off your to-do list. http://t.co/rgHFjkAfmz #GetCovered #StayCovered http://t.co/qPl3xORlJ9,18/11/2014 17:39
"Why gamble with your health? It's easy to get quality, affordable health coverage. http://t.co/pakl3LApu6 #GetCovered http://t.co/cERdTid5c8",18/11/2014 15:59
"Before Obamacare, finding coverage was nearly impossible for Rick: http://t.co/pRIJo4Ykwf #ThisIsWhy http://t.co/QFOIbZNq34",17/11/2014 23:02
President Obama's latest commitment shows momentum and U.S. leadership in the global fight against climate change: http://t.co/ZaTcqvhLCc,17/11/2014 21:23
"Add your name to join the team that believes quality, affordable health coverage is worth fighting for: http://t.co/BkRDGlko6L",17/11/2014 18:07
Now's your chance to get covered. The health care marketplace is now open again for all Americans: http://t.co/jPTwVAqvex #ReadySetEnroll,17/11/2014 15:54
"""So spread the word. Tell your friends and family members to get covered."" —President Obama http://t.co/I7V9l0BsgP",15/11/2014 22:51
